canonical_id,compound_code,title,variant,pose_index,source_file,canonical_smiles,canonical_smiles_nonisomeric,scaffold,molecular_formula,formal_charge,heavy_atom_count,atom_count_with_h,conformer_count,smiles_sha256,glide_docking_score,glide_emodel,glide_ligand_efficiency,pose_count,variant_count,unique_variant_structures,structure_join_status,extraction_status
ATP-HTVS-16D62B7C6E45,82339,rxn102c____EMOL30152961____EMOL2873068,82339-1,320,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,C[NH+](C)Cc1ccc(Nc2nc(CO)ccc2OCc2ccccc2)cc1,C[NH+](C)Cc1ccc(Nc2nc(CO)ccc2OCc2ccccc2)cc1,c1ccc(COc2cccnc2Nc2ccccc2)cc1,C22H26N3O2+,1.0,27.0,53.0,1.0,51f0dc79dc518e675815b9ce8524dd3417dc7d4920e84b13926fc43285cc7815,-4.29624229911156,-51.9973432357683,-0.15912008515228,3,3,3,matched,complete
ATP-HTVS-16D892EEAEA4,74883,rxn502b____EMOL5415347____EMOL30488121____EMOL2866855,74883-1,133,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,C[NH+](C)Cc1ccccc1C(=O)Nc1c[nH+]c2ccccc2c1NCCSc1ccccc1,C[NH+](C)Cc1ccccc1C(=O)Nc1c[nH+]c2ccccc2c1NCCSc1ccccc1,O=C(Nc1c[nH+]c2ccccc2c1NCCSc1ccccc1)c1ccccc1,C27H30N4OS+2,2.0,33.0,63.0,1.0,da25cc40a2cf2810265d5b88b10c428eac4d481b5da7cde0f7ff3dd5ca4f9df2,-4.95125760465499,-66.7586042437076,-0.150038109231969,3,3,3,matched,complete
ATP-HTVS-1714ADEB4D31,82945,rxn503b____EMOL478035____EMOL30488121____EMOL317506007,82945-4,518,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,C[C@H](NCC#Cc1c(NC(=O)c2ccccc2O)cnc2ccccc12)c1ccc(F)cc1,CC(NCC#Cc1c(NC(=O)c2ccccc2O)cnc2ccccc12)c1ccc(F)cc1,O=C(Nc1cnc2ccccc2c1C#CCNCc1ccccc1)c1ccccc1,C27H22FN3O2,0.0,33.0,55.0,1.0,3baeeb6aebc87c23285ebfdf8a18daf480976dd7fb684b83610fb809f8a3af60,-3.77942895653008,-51.7740852176992,-0.114528150197881,2,2,2,matched,complete
ATP-HTVS-17511F2B790B,26499,m_282030aaa____21926464____22360182____21941646,26499-1,444,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,C[NH+](C)Cc1ccc(CCNc2nc(NCc3ccc(N)cc3Cl)[nH+]c3ccccc23)cc1,C[NH+](C)Cc1ccc(CCNc2nc(NCc3ccc(N)cc3Cl)[nH+]c3ccccc23)cc1,c1ccc(CCNc2nc(NCc3ccccc3)[nH+]c3ccccc23)cc1,C26H31ClN6+2,2.0,33.0,64.0,1.0,5c8855d7fd5e187d15200ae419992bbdb846105df67c4fda0eb0a3244755aa63,-3.92368364209873,-50.3432505548079,-0.118899504306022,2,2,2,matched,complete
ATP-HTVS-1776C87C4427,90243,rxn502a____EMOL530803____EMOL54476413____EMOL50155899,90243-1,386,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,C[NH+](C)Cc1ccc(CNc2cc(NC(=O)C#Cc3ccccc3)ncc2F)cc1,C[NH+](C)Cc1ccc(CNc2cc(NC(=O)C#Cc3ccccc3)ncc2F)cc1,O=C(C#Cc1ccccc1)Nc1cc(NCc2ccccc2)ccn1,C24H24FN4O+,1.0,30.0,54.0,1.0,4580920dbde9ef2a538df6f22988540a38b05e95b0f7c28cd4482c03119c9696,-4.07652503564157,-46.0910798785088,-0.135884167854719,2,2,2,matched,complete
ATP-HTVS-17940C77D749,73155,rxn207____EMOL41348343____EMOL6185419,73155-1,1330,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,C#C[C@H](c1ccccc1Cl)N1CC(=O)Nc2ccccc2[C@H]1c1ccccc1,C#CC(c1ccccc1Cl)N1CC(=O)Nc2ccccc2C1c1ccccc1,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1,C24H19ClN2O,0.0,28.0,47.0,1.0,51af7e033fbc4a15d812e34ede7f537fabfb73ced2379db97c6509a1a02c353b,-1.41615362191532,-31.5625390156763,-0.0505769150684043,3,3,3,matched,complete
ATP-HTVS-17A38785E483,22881,m_270004bbb____12219716____16529880,22881-2,143,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,O=C1c2ccccc2[C@@H](C[NH2+]Cc2ccc(CCF)cc2)N1Cc1ccccc1,O=C1c2ccccc2C(C[NH2+]Cc2ccc(CCF)cc2)N1Cc1ccccc1,O=C1c2ccccc2C(C[NH2+]Cc2ccccc2)N1Cc1ccccc1,C25H26FN2O+,1.0,29.0,55.0,1.0,fd28ae10e224ae5db8693dc9bda811fe1b4f76471cbfd9ed460ed4ff629da696,-4.82600227547684,-51.9515027005008,-0.166413871568167,1,1,1,matched,complete
ATP-HTVS-17C024B1EE7E,46369,m_27bbd____602508____21058254,46369-2,572,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,O[C@H](CNc1nc(-c2ccc(Br)cc2)nc2ccccc12)c1ccccc1F,OC(CNc1nc(-c2ccc(Br)cc2)nc2ccccc12)c1ccccc1F,c1ccc(CCNc2nc(-c3ccccc3)nc3ccccc23)cc1,C22H17BrFN3O,0.0,28.0,45.0,1.0,f2fc7da9b7ef303cf21b5a25ac785fb90ccc1c5267bee053ff116b03c1f625c7,-3.63222262321622,-41.3466203490605,-0.129722236543437,1,1,1,matched,complete
ATP-HTVS-17D20C07D7F4,84579,rxn503c____EMOL490868____EMOL49259969____EMOL313110234,84579-2,588,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,CN(Cc1sc2ccccc2c1C#C[C@@H](N)Cc1cccc(F)c1)C(=O)c1ccc(O)cc1,CN(Cc1sc2ccccc2c1C#CC(N)Cc1cccc(F)c1)C(=O)c1ccc(O)cc1,O=C(NCc1sc2ccccc2c1C#CCCc1ccccc1)c1ccccc1,C27H23FN2O2S,0.0,33.0,56.0,1.0,b4fc8e9a03fb11f66f5bbbdadf2db58fef3b64049c89040deb02e5f28e58b312,-3.57264819833477,-51.3331998840989,-0.108262066616205,1,1,1,matched,complete
ATP-HTVS-17FF806DFA04,81121,rxn502b____EMOL43611080____EMOL30488121____EMOL50155899,81121-1,230,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,COC(=O)c1cccc(C(=O)Nc2c[nH+]c3ccccc3c2NCc2ccc(C[NH+](C)C)cc2)c1F,COC(=O)c1cccc(C(=O)Nc2c[nH+]c3ccccc3c2NCc2ccc(C[NH+](C)C)cc2)c1F,O=C(Nc1c[nH+]c2ccccc2c1NCc1ccccc1)c1ccccc1,C28H29FN4O3+2,2.0,36.0,65.0,1.0,2e9aa6a75df9818d955031af5d6a5406125eb02cb322b2c1e3c0bcc9ae6fc10a,-4.53086050427011,-59.2773008571599,-0.125857236229725,3,3,3,matched,complete
ATP-HTVS-18044BD9974D,64643,m_282030aaa____21931302____22360182____21967972,64643-1,401,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,C[NH+](C)Cc1ccc(CCNc2nc(NCc3ccc4c(c3)OCO4)[nH+]c3ccccc23)cc1,C[NH+](C)Cc1ccc(CCNc2nc(NCc3ccc4c(c3)OCO4)[nH+]c3ccccc23)cc1,c1ccc(CCNc2nc(NCc3ccc4c(c3)OCO4)[nH+]c3ccccc23)cc1,C27H31N5O2+2,2.0,34.0,65.0,1.0,042f54e2d29664c1bde28133f38fe2f2d766ca1c2c6f38aaf5c323970bcb5598,-4.02113095192044,-55.3263606457034,-0.118268557409425,3,3,3,matched,complete
ATP-HTVS-1817E5512E7A,88034,rxn502b____EMOL491302____EMOL7515103____EMOL324170366,88034-1,563,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,CCCc1ccc(C(=O)Nc2ncc(NCc3ccc(NCCO)cc3)c3ccccc23)cc1,CCCc1ccc(C(=O)Nc2ncc(NCc3ccc(NCCO)cc3)c3ccccc23)cc1,O=C(Nc1ncc(NCc2ccccc2)c2ccccc12)c1ccccc1,C28H30N4O2,0.0,34.0,64.0,1.0,3bfaa5d4a22159f03f31b564e4de11941b14694f103d6e5811f548a70157f4a1,-3.67639043964646,-41.4345034221348,-0.108129130577837,2,2,2,matched,complete
ATP-HTVS-18265C9EB86B,7299,a4____35077____222282,7299-1,153,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,C[NH+](C)Cc1cc(CNc2ncccc2OCc2ccccc2)ccc1O,C[NH+](C)Cc1cc(CNc2ncccc2OCc2ccccc2)ccc1O,c1ccc(CNc2ncccc2OCc2ccccc2)cc1,C22H26N3O2+,1.0,27.0,53.0,1.0,38bdc231f6fa771d59943589b54e26a31eb4d502e855171e012c37db93ef3dbf,-4.85844997584357,-57.1686222205673,-0.17994259169791,4,4,4,matched,complete
ATP-HTVS-185EDA97C211,76994,rxn502b____EMOL5415347____EMOL7515103____EMOL725587,76994-1,155,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,CC(=O)[C@H](Nc1cnc(NC(=O)c2ccccc2C[NH+](C)C)c2ccccc12)c1ccccc1,CC(=O)C(Nc1cnc(NC(=O)c2ccccc2C[NH+](C)C)c2ccccc12)c1ccccc1,O=C(Nc1ncc(NCc2ccccc2)c2ccccc12)c1ccccc1,C28H29N4O2+,1.0,34.0,63.0,1.0,718fe20261d9269c5341894708844b04bef7e3257daf50a61280dfd0f3f894f0,-4.88499758951559,-58.5343083120855,-0.143676399691635,4,4,4,matched,complete
ATP-HTVS-18A7589C7FB7,94049,rxn503b____EMOL49845460____EMOL13728749____EMOL317509042,94049-4,192,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,C[C@H]([NH2+]CC#Cc1cnc2ccccc2c1NC(=O)Cc1ccc(C#N)c(Cl)c1)c1cccc(F)c1,CC([NH2+]CC#Cc1cnc2ccccc2c1NC(=O)Cc1ccc(C#N)c(Cl)c1)c1cccc(F)c1,O=C(Cc1ccccc1)Nc1c(C#CC[NH2+]Cc2ccccc2)cnc2ccccc12,C29H23ClFN4O+,1.0,36.0,59.0,1.0,c8408ef6cbeda12699948e9b554ea3338f9df243c1f98b7bd472b537f4399986,-4.66481018694111,-65.2951514816303,-0.129578060748364,2,2,2,matched,complete
ATP-HTVS-18AAC668D3EC,81058,rxn502b____EMOL511643____EMOL13728749____EMOL712348,81058-1,702,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,N#CCN(c1ccccc1)c1cnc2ccccc2c1NC(=O)c1cccc(F)c1,N#CCN(c1ccccc1)c1cnc2ccccc2c1NC(=O)c1cccc(F)c1,O=C(Nc1c(Nc2ccccc2)cnc2ccccc12)c1ccccc1,C24H17FN4O,0.0,30.0,47.0,1.0,ac5ed771241dce0e9eda25dae9a33df95f0899b77e0df977cf34023fa77642d0,-3.28459744012558,-39.0483366741448,-0.109486581337519,1,1,1,matched,complete
ATP-HTVS-18CFABF6753A,53793,m_282030aaa____21894442____22360182____21940090,53793-1,247,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,CN(CC(=O)NCc1ccccc1)c1nc(NCc2cccc(C[NH+](C)C)c2)c2ccccc2[nH+]1,CN(CC(=O)NCc1ccccc1)c1nc(NCc2cccc(C[NH+](C)C)c2)c2ccccc2[nH+]1,O=C(CNc1nc(NCc2ccccc2)c2ccccc2[nH+]1)NCc1ccccc1,C28H34N6O+2,2.0,35.0,69.0,1.0,066fb1b80a7c8572d0859df15579061e393aa313b564e4fcf6acdf2ef8101727,-4.48878660048069,-58.7639612499029,-0.12825104572802,3,3,3,matched,complete
ATP-HTVS-18FDFF56F821,38785,m_282030aaa____21928796____22360182____21968058,38785-1,609,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,C[NH+](C)Cc1cccc(CNc2nc(NCc3ccc(N)c(Cl)c3)c3ccccc3[nH+]2)c1,C[NH+](C)Cc1cccc(CNc2nc(NCc3ccc(N)c(Cl)c3)c3ccccc3[nH+]2)c1,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1,C25H29ClN6+2,2.0,32.0,61.0,1.0,04c78dd306713348fe51e3f2f07a2b14bd45fa3f851461df65c743bc5a1eaae8,-3.54183362214925,-48.6553216916525,-0.110682300692164,3,3,3,matched,complete
ATP-HTVS-190A8EA9B17C,31297,m_269862bca____7199958____10542754,31297-3,46,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,C[C@H]([NH2+][C@H](C)c1nc(-c2ccc(F)c(Cl)c2)cs1)c1cccc(C[NH+](C)C)c1,CC([NH2+]C(C)c1nc(-c2ccc(F)c(Cl)c2)cs1)c1cccc(C[NH+](C)C)c1,c1ccc(C[NH2+]Cc2nc(-c3ccccc3)cs2)cc1,C22H27ClFN3S+2,2.0,28.0,55.0,1.0,b3293ff40fdca2ba0688dc473adba350885fd4beed7a10533aa5e67b1d66e146,-5.31774251887787,-62.8181457647497,-0.18991937567421,6,6,6,matched,complete
ATP-HTVS-1928ECDAF189,20003,WXCD003____AN0033____LN05333710____AK00809,20003-1,526,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,CN(Cc1ccccc1)C(=O)c1c(C(=O)NCc2ccc(C[NH+](C)C)cc2)nn2ccccc12,CN(Cc1ccccc1)C(=O)c1c(C(=O)NCc2ccc(C[NH+](C)C)cc2)nn2ccccc12,O=C(NCc1ccccc1)c1nn2ccccc2c1C(=O)NCc1ccccc1,C27H30N5O2+,1.0,34.0,64.0,1.0,c574f773f7f2d44667d752f3e64f99bdfb8b38ef5d6d3798f39493ec3b997a28,-3.73769009275821,-52.8867394326439,-0.109932061551712,2,2,2,matched,complete
ATP-HTVS-193F5213E1F4,63266,m_270004bbb____24792668____13441680,63266-1,65,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,Cc1ccc2nc(-c3ccc(F)cc3)c(C[NH2+]Cc3ccc(F)cc3C[NH+](C)C)n2c1,Cc1ccc2nc(-c3ccc(F)cc3)c(C[NH2+]Cc3ccc(F)cc3C[NH+](C)C)n2c1,c1ccc(C[NH2+]Cc2c(-c3ccccc3)nc3ccccn23)cc1,C25H28F2N4+2,2.0,31.0,59.0,1.0,45e32e3ac1c39cf508fc40ffd00809d9e8e04bcca51cec4cfa0724fdf98d2b69,-5.4077521026514,-76.6871894850057,-0.174443616214561,3,3,3,matched,complete
ATP-HTVS-1940D4055FE9,82787,rxn403____EMOL530587____EMOL720244____EMOL317509042,82787-2,164,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,C[C@@H](NCC#C[C@H](NCC(=O)c1ccccc1)c1cc2ccccc2s1)c1cccc(F)c1,CC(NCC#CC(NCC(=O)c1ccccc1)c1cc2ccccc2s1)c1cccc(F)c1,O=C(CNC(C#CCNCc1ccccc1)c1cc2ccccc2s1)c1ccccc1,C28H25FN2OS,0.0,33.0,58.0,1.0,2496f84172e8c8313cec3d0d7fba4e9dbfda400f604d75a13ee98c2f37d789f9,-4.81153592350679,-56.8780808205168,-0.145804118894145,1,1,1,matched,complete
ATP-HTVS-1952D56C5A08,95489,rxn502b____EMOL5415347____EMOL7515103____EMOL324170366,95489-1,625,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,C[NH+](C)Cc1ccccc1C(=O)Nc1ncc(NCc2ccc(NCCO)cc2)c2ccccc12,C[NH+](C)Cc1ccccc1C(=O)Nc1ncc(NCc2ccc(NCCO)cc2)c2ccccc12,O=C(Nc1ncc(NCc2ccccc2)c2ccccc12)c1ccccc1,C28H32N5O2+,1.0,35.0,67.0,1.0,c8bebbe88a4d24caebf77b68d3f70aa54dfb66f03be0015221caef914ffde37a,-3.49607907335307,-56.0259912133187,-0.0998879735243735,3,3,3,matched,complete
ATP-HTVS-196468D2BF96,87299,rxn503b____EMOL525400____EMOL30488121____EMOL317506007,87299-3,177,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,C[C@@H]([NH2+]CC#Cc1c(NC(=O)Cc2ccc(C#N)cc2)cnc2ccccc12)c1ccc(F)cc1,CC([NH2+]CC#Cc1c(NC(=O)Cc2ccc(C#N)cc2)cnc2ccccc12)c1ccc(F)cc1,O=C(Cc1ccccc1)Nc1cnc2ccccc2c1C#CC[NH2+]Cc1ccccc1,C29H24FN4O+,1.0,35.0,59.0,1.0,1edca0c9f86a2e2b4ce956eaade43f46c8031fd57a6fc5ca3ca8bbbd58e163bc,-4.75946844775766,-62.5798223920512,-0.135984812793076,2,2,2,matched,complete
ATP-HTVS-19D22C817A74,93507,rxn403____EMOL50155899____EMOL721951____EMOL31600616,93507-4,209,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,Cc1c([C@H](C#Cc2ccc(C(=O)[O-])cc2)[NH2+]Cc2ccc(C[NH+](C)C)cc2)sc2ccccc12,Cc1c(C(C#Cc2ccc(C(=O)[O-])cc2)[NH2+]Cc2ccc(C[NH+](C)C)cc2)sc2ccccc12,C(#CC([NH2+]Cc1ccccc1)c1cc2ccccc2s1)c1ccccc1,C29H29N2O2S+,1.0,34.0,63.0,1.0,2a511508714a312343548ec134bb410c64a709e9ac262ba777b2668b72dacd17,-4.63545781705695,-66.9720024688035,-0.136336994619322,8,8,8,matched,complete
ATP-HTVS-19D9965850C9,38370,m_282030aaa____21930538____22360182____21973156,38370-1,313,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,C[NH+](C)Cc1ccccc1CNc1nc(NCc2ccccc2CO)c2ccccc2[nH+]1,C[NH+](C)Cc1ccccc1CNc1nc(NCc2ccccc2CO)c2ccccc2[nH+]1,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1,C26H31N5O+2,2.0,32.0,63.0,1.0,dc42601e72d50718e238897f09ae18ab332d479a235e9e75bc3d66ae0415fc7b,-4.34190893737063,-53.5539153778495,-0.135684654292832,3,3,3,matched,complete
ATP-HTVS-19DB56372FFA,71203,rxn502b____EMOL526127____EMOL7515103____EMOL50155899,71203-3,125,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,C[NH+](C)Cc1ccc(CNc2c[nH+]c(NC(=O)Cc3cccc(C#N)c3)c3ccccc23)cc1,C[NH+](C)Cc1ccc(CNc2c[nH+]c(NC(=O)Cc3cccc(C#N)c3)c3ccccc23)cc1,O=C(Cc1ccccc1)Nc1[nH+]cc(NCc2ccccc2)c2ccccc12,C28H29N5O+2,2.0,34.0,63.0,1.0,546d35288c46b7f52f761a20642c2aabfae071e8c5f143f4901d42ce1b7796d5,-4.98827267664352,-93.4700908897772,-0.146713902254221,3,3,3,matched,complete
ATP-HTVS-19E5DD3F936E,48931,m_282030aaa____21919794____22360182____21958062,48931-4,601,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,CC(C)[NH2+]c1cccc(CNc2nc(N[C@@H](C)c3cccc(C#N)c3)c3ccccc3[nH+]2)c1,CC(C)[NH2+]c1cccc(CNc2nc(NC(C)c3cccc(C#N)c3)c3ccccc3[nH+]2)c1,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1,C27H30N6+2,2.0,33.0,63.0,1.0,4ec7fab7cf3139b8b1ee569fe65967bea2d16098d0a3e8a7052162fd2e1e99ff,-3.53201472588921,-70.0377688127332,-0.10703074926937,1,1,1,matched,complete
ATP-HTVS-19E7C62EA548,27651,m_270004bbb____24792668____24720270,27651-1,45,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,COc1ccccc1OCc1ccc(C[NH2+]Cc2ccc(F)cc2C[NH+](C)C)o1,COc1ccccc1OCc1ccc(C[NH2+]Cc2ccc(F)cc2C[NH+](C)C)o1,c1ccc(C[NH2+]Cc2ccc(COc3ccccc3)o2)cc1,C23H29FN2O3+2,2.0,29.0,58.0,1.0,533b360972e6a18bbc986dcc00bf4a557b9267e640dd4c49ada2684bf2cc489a,-5.5831877775816,-76.1679313164231,-0.192523716468331,3,3,3,matched,complete
ATP-HTVS-1A821EC4699A,87905,rxn512a____EMOL2873214____EMOL42767269____EMOL37358747,87905-1,440,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,C[NH+](C)Cc1cccc(CNc2cccnc2C(=O)N(CC#N)Cc2ccc(F)cc2)c1,C[NH+](C)Cc1cccc(CNc2cccnc2C(=O)N(CC#N)Cc2ccc(F)cc2)c1,O=C(NCc1ccccc1)c1ncccc1NCc1ccccc1,C25H27FN5O+,1.0,32.0,59.0,1.0,3baf98bc994a060bc992e59cb57ed11097d73c284d51de9a1a655b99872519f2,-3.94813074125732,-50.3155807103239,-0.123379085664291,2,2,2,matched,complete
ATP-HTVS-1A8854DD1E1A,4003,YAS_R005____OTV5753507____OTV2848234____OTV1055870,4003-3,1311,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,Cc1nc2ccccc2c(NC[C@H](O)c2cccc(Cl)c2)c1C(=O)Nc1ccccc1,Cc1nc2ccccc2c(NCC(O)c2cccc(Cl)c2)c1C(=O)Nc1ccccc1,O=C(Nc1ccccc1)c1cnc2ccccc2c1NCCc1ccccc1,C25H22ClN3O2,0.0,31.0,53.0,1.0,4b71e38a2e1e4eef3b486a4bd6c8c1903b2a6621f94804f2142534a7e2613bc9,-1.4760904096421,-49.7731518528056,-0.0476158196658741,1,1,1,matched,complete
ATP-HTVS-1AA1BAAE4A01,84386,rxn502b____EMOL911931____EMOL30488121____EMOL2868412,84386-1,215,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,CC[NH+](CC)Cc1ccc(CNc2c(NC(=O)c3ccc(C#N)c(F)c3)c[nH+]c3ccccc23)cc1,CC[NH+](CC)Cc1ccc(CNc2c(NC(=O)c3ccc(C#N)c(F)c3)c[nH+]c3ccccc23)cc1,O=C(Nc1c[nH+]c2ccccc2c1NCc1ccccc1)c1ccccc1,C29H30FN5O+2,2.0,36.0,66.0,1.0,375c857a5c021b98e2e246c5c2e3be1bdc670a7c8f7e6253a628e1efe32c1260,-4.60521932510959,-62.3819232464128,-0.127922759030822,3,3,3,matched,complete
ATP-HTVS-1ACF073F315C,44323,m_271304bba____13807932____9305042,44323-1,29,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,O=C([O-])CCCc1ccc(C[NH2+]Cc2cn(Cc3ccccc3)nc2-c2ccc(Cl)cc2)cc1,O=C([O-])CCCc1ccc(C[NH2+]Cc2cn(Cc3ccccc3)nc2-c2ccc(Cl)cc2)cc1,c1ccc(C[NH2+]Cc2cn(Cc3ccccc3)nc2-c2ccccc2)cc1,C28H28ClN3O2,0.0,34.0,62.0,1.0,ce601901152b5a0486a37902957914dff80e3827d1667b0d60b05289c7110378,-5.67982151086328,-73.9397617101853,-0.16705357384892,2,2,2,matched,complete
ATP-HTVS-1AEE198E3D8C,1538,YAS_R028____OTV2128104____OTV998841____OTV1268163____OTV1055862,1538-2,228,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,Cc1ccc([C@H](O)CNc2cc(N(C)Cc3ccccc3)nc(Nc3ccccc3O)[nH+]2)cc1,Cc1ccc(C(O)CNc2cc(N(C)Cc3ccccc3)nc(Nc3ccccc3O)[nH+]2)cc1,c1ccc(CCNc2cc(NCc3ccccc3)nc(Nc3ccccc3)[nH+]2)cc1,C27H30N5O2+,1.0,34.0,64.0,1.0,7cd89f0ea6a27989e4e0f24b0440967ec981ac8c888fff86f41f270425d9c8b2,-4.57250055963347,-55.4095022056049,-0.134485310577455,2,2,2,matched,complete
ATP-HTVS-1B05407455E5,40642,m_269862bba____15775646____7201246,40642-1,243,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,COc1ccc(-c2nc(C)c([C@@H](C)[NH2+]CCc3ccc(C[NH+](C)C)cc3)s2)cc1,COc1ccc(-c2nc(C)c(C(C)[NH2+]CCc3ccc(C[NH+](C)C)cc3)s2)cc1,c1ccc(CC[NH2+]Cc2cnc(-c3ccccc3)s2)cc1,C24H33N3OS+2,2.0,29.0,62.0,1.0,3a56b884d758092e2df4c306ac29e68be79b1d90413979fbe719ad7f3d174c8a,-4.53372223897668,-56.6246053433371,-0.156335249619886,5,5,5,matched,complete
ATP-HTVS-1B1248DF0721,71426,rxn502b____EMOL1843611____EMOL44466703____EMOL50155899,71426-2,423,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,C[NH+](C)Cc1ccc(CNc2cc3ccccc3nc2NC(=O)[C@H](C#N)Cc2ccccc2)cc1,C[NH+](C)Cc1ccc(CNc2cc3ccccc3nc2NC(=O)C(C#N)Cc2ccccc2)cc1,O=C(CCc1ccccc1)Nc1nc2ccccc2cc1NCc1ccccc1,C29H30N5O+,1.0,35.0,65.0,1.0,a482ca7632bf01af7eda7513c2c58e9d5020a33c7a3b45514fb24e9a75499fb9,-4.03567341540009,-51.346382579393,-0.115304954725717,3,3,3,matched,complete
ATP-HTVS-1B366D2FDBBA,81123,rxn502b____EMOL277332666____EMOL13728749____EMOL2873214,81123-3,521,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,COC(=O)c1ccc(F)cc1C(=O)Nc1c(NCc2cccc(C[NH+](C)C)c2)c[nH+]c2ccccc12,COC(=O)c1ccc(F)cc1C(=O)Nc1c(NCc2cccc(C[NH+](C)C)c2)c[nH+]c2ccccc12,O=C(Nc1c(NCc2ccccc2)c[nH+]c2ccccc12)c1ccccc1,C28H29FN4O3+2,2.0,36.0,65.0,1.0,49baaaecafce5aed133bd7542fa98173f18d4be25e5a1d882b7428113c123df5,-3.7617370020744,-72.9336139156438,-0.104492694502067,4,4,4,matched,complete
