canonical_id,compound_code,title,variant,pose_index,glide_docking_score,glide_gscore,glide_emodel,glide_energy,glide_evdw,glide_ecoul,glide_einternal,glide_eff_state_penalty,glide_ligand_efficiency,glide_ligand_efficiency_sa,glide_ligand_efficiency_ln,quickprop_accpthb,quickprop_acid,quickprop_acxdn_5_sa,quickprop_amide,quickprop_amidine,quickprop_amine,quickprop_ciqplogs,quickprop_cns,quickprop_dip_2_v,quickprop_dipole,quickprop_donorhb,quickprop_ea_ev,quickprop_fisa,quickprop_fosa,quickprop_glob,quickprop_humanoralabsorption,quickprop_in34,quickprop_in56,quickprop_ip_ev,quickprop_jm,quickprop_metab,quickprop_mol_mw,quickprop_nando,quickprop_noncon,quickprop_nonhatm,quickprop_percenthumanoralabsorption,quickprop_pisa,quickprop_psa,quickprop_qplogbb,quickprop_qplogherg,quickprop_qplogkhsa,quickprop_qplogkp,quickprop_qplogpc16,quickprop_qplogpo_w,quickprop_qplogpoct,quickprop_qplogpw,quickprop_qplogs,quickprop_qppcaco,quickprop_qppmdck,quickprop_qppolrz,quickprop_ringatoms,quickprop_rotor,quickprop_rtvfg,quickprop_ruleoffive,quickprop_ruleofthree,quickprop_saamideo,quickprop_safluorine,quickprop_sasa,quickprop_stars,quickprop_volume,quickprop_wpsa,source_file,pose_count,variant_count,source_file_count,source_file_exists,known_internal_overlap,smiles,structure_status,feature_completeness,trace_complete,selection_eligible,docking_priority,emodel_priority,ligand_efficiency_priority,exploitation_score,selected_for_phase8,acquisition_id,priority,wave,selection_arm
ATP-HTVS-11E35EA06531,61505,m_282030aaa____21898820____22360182____21973156,61505-1,335,-4.23623957512344,-4.30423957512344,-60.7845737129318,-41.9140844345093,-32.3209838867188,-9.59310054779053,3.55183339118958,0.068,-0.132382486722608,-0.420288196885731,-0.948609516399659,6.0,0,0.0150592,0,0,1,-5.544,0,0.0179427,4.993,3.5,0.396,90.502,206.287,0.8078457,3,0,22,7.769,0.01616550501801,7,426.563,6,0,32,100.0,448.598,69.498,-0.505,-7.507,0.67,-2.806,15.736,4.428,24.524,14.231,-4.616,342.43,171.853,47.954,22,9,0,0,1,0.0,0.0,745.388,1,1389.371,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,3,3,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.5033680342927128,0.7446417636252296,0.5254133496631965,0.5801592161665645,False,,,,
ATP-HTVS-125A7E13CFB1,85089,rxn502b____EMOL331054254____EMOL30488121____EMOL36790511,85089-1,760,-3.1340226312072,-3.3005226312072,-39.8342706755565,-33.4006274938583,-33.2290458679199,-0.171581625938416,0.99738347530365,0.1665,-0.0895435037487771,-0.292902738061747,-0.687987523434708,7.5,0,0.010098,0,0,1,-7.317,1,0.0495164,8.416,1.0,1.278,93.266,150.819,0.8265785,3,0,22,8.857,0.0007807199600334,6,483.999,6,0,35,100.0,426.911,68.215,-0.254,-7.1,0.677,-3.029,15.848,4.723,23.327,12.157,-5.763,322.37,397.856,50.026,22,8,0,0,1,0.0,0.0,742.721,0,1430.268,71.724,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,11,11,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.1702388242498469,0.07593386405388855,0.14574402939375383,0.13704837721984078,False,,,,
ATP-HTVS-12CEF0BA8B10,31426,m_282030aaa____21903914____23157418____21973156,31426-1,377,-4.16872499718825,-4.20702499718825,-59.0469464752855,-44.3418898582458,-37.7631912231445,-6.57869863510132,2.23607873916626,0.0383,-0.119106428491093,-0.389605025102373,-0.915127656749295,7.25,0,0.0094376,0,0,1,-7.065,1,0.0205126,5.508,1.0,1.04,93.979,235.673,0.8171679,3,0,22,8.52,0.0027906317226239,4,466.585,7,0,35,100.0,438.556,67.963,-0.639,-7.308,0.729,-2.713,15.888,4.868,22.384,11.369,-5.51,317.395,158.313,50.156,22,11,0,0,0,0.0,0.0,768.207,0,1478.894,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,2,2,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.4770361298224127,0.6809552969993876,0.36007348438456827,0.5148193508879363,False,,,,
ATP-HTVS-132672672DF9,95778,rxn502b____EMOL18624763____EMOL44466703____EMOL324170366,95778-1,273,-4.42873461631719,-4.49263461631719,-53.2355695757021,-41.4509363174438,-36.7644157409668,-4.68652057647705,9.47331523895264,0.0639,-0.12653527475192,-0.413905273800936,-0.972205538750683,9.2,0,0.0205435,0,0,1,-5.186,-2,0.0626576,9.979,4.0,0.656,130.184,302.623,0.7353726,3,0,22,8.068,0.0003692100094723,8,469.585,7,0,35,89.051,462.851,97.725,-1.306,-8.747,0.456,-3.295,18.592,4.01,29.831,18.402,-5.81,143.968,67.362,54.81,22,11,0,0,2,0.0,0.0,895.659,3,1589.379,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,3,3,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.5903245560318432,0.4378444580526638,0.44580526638089407,0.5156766687078995,False,,,,
ATP-HTVS-132BACAA4698,82561,rxn502b____EMOL494614____EMOL30488121____EMOL324170366,82561-1,159,-4.75722904561426,-4.84852904561426,-63.2446763712107,-47.563925743103,-39.4106979370117,-8.15322780609131,3.62451767921448,0.0913,-0.144158455927705,-0.462393195808383,-1.05798310813087,8.7,0,0.0244146,0,0,0,-6.799,-2,0.0446325,7.788,4.0,1.096,164.765,114.641,0.8324843,3,0,22,8.49,0.0157721387787023,7,437.5,7,0,33,89.082,433.281,116.509,-1.624,-6.309,0.131,-2.07,15.929,3.174,26.777,17.724,-5.373,271.29,120.77,45.943,22,10,0,0,1,0.0,0.0,712.687,0,1358.829,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,3,3,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.741579914268218,0.8211879975505205,0.6631965707287202,0.7497856705450092,False,,,,
ATP-HTVS-134FC0CB3694,71041,rxn502b____EMOL36771238____EMOL30488121____EMOL50155899,71041-1,213,-4.5836821116938,-4.6517821116938,-61.2808188170411,-42.7215776443481,-33.3053588867188,-9.41621875762939,1.33129060268402,0.0681,-0.1348141797557,-0.436745607202735,-1.01266394640151,6.5,0,0.0126,0,0,1,-6.519,1,0.0315024,6.642,2.0,1.002,71.005,225.527,0.8297143,3,0,22,8.592,0.0098173877547643,7,476.98,5,0,34,100.0,367.55,61.928,-0.047,-6.766,0.782,-2.828,14.869,4.886,23.139,12.048,-4.859,524.16,621.813,48.261,22,8,0,0,1,0.0,23.336,729.554,0,1400.334,65.472,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,2,2,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.6711573790569504,0.7599510104102878,0.548683404776485,0.6733006736068585,False,,,,
ATP-HTVS-1356F7D69808,27907,m_2430bbb____22525962____12219700,27907-1,176,-4.76216215558839,-4.80916215558839,-61.029566429269,-45.0814352035522,-37.1025810241699,-7.97885417938232,2.21386122703552,0.047,-0.144307944108739,-0.46287268428042,-1.05908020624684,7.0,0,0.0127553,1,0,1,-4.946,1,0.0485713,8.314,2.0,0.327,75.474,254.157,0.7884398,3,0,21,8.825,0.0057919144945682,4,446.523,6,1,33,96.687,414.421,79.379,-0.191,-6.283,0.442,-2.841,15.231,4.07,24.13,14.252,-5.046,367.33,367.107,50.268,21,7,0,0,0,14.073,32.055,776.108,0,1423.273,32.055,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,4,4,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.743417023882425,0.7513778322106552,0.6656460502143294,0.730251071647275,True,ATP-ACQ-0015,P0,1.0,score_calibration
ATP-HTVS-1373BD200FA0,72865,rxn502b____EMOL20754534____EMOL7515103____EMOL50155899,72865-3,289,-4.37759148920313,-6.54089148920313,-83.1223367657138,-54.2912254333496,-38.9441261291504,-15.3470993041992,12.4452133178711,2.1633,-0.125074042548661,-0.409125486375158,-0.960978487288596,8.5,0,0.0136325,0,0,1,-5.53,0,0.0573332,9.51,2.0,0.849,115.418,334.332,0.743163,1,0,22,7.674,9.87677746013e-05,8,466.582,6,0,35,95.196,432.026,90.259,-0.974,-8.474,0.763,-3.323,17.62,4.631,26.636,14.881,-6.351,198.745,95.449,55.317,22,9,0,0,2,0.0,0.0,881.776,2,1577.305,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,3,3,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.5701163502755664,0.9969381506429884,0.42988364972443355,0.6701163502755664,False,,,,
ATP-HTVS-1377A1139B97,96002,rxn503b____EMOL711278____EMOL44466703____EMOL1197208,96002-2,198,-4.68563003207059,-5.25423003207059,-60.593942794337,-42.6845979690552,-33.0819664001465,-9.60263156890869,7.25040292739868,0.5686,-0.141988788850624,-0.455433914182095,-1.04205985823861,7.0,0,0.0133668,0,0,1,-5.451,1,0.0674139,9.649,2.0,0.955,83.232,167.812,0.8098114,3,0,22,8.596,0.026066920667159,3,433.509,5,0,33,100.0,489.559,82.731,-0.366,-7.67,0.625,-2.623,15.551,4.359,23.876,13.457,-4.597,401.335,204.017,48.654,22,8,0,0,0,0.0,0.0,740.604,1,1381.042,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,2,2,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.7127985303123087,0.739742804654011,0.6380894060012248,0.7059399877526026,False,,,,
ATP-HTVS-138C9DBD3419,68321,m_2230bec____12332212____6362664,68321-1,119,-4.92660496634571,-5.09910496634571,-62.7514309410915,-42.6286907196045,-30.2090473175049,-12.4196434020996,4.18405532836914,0.1725,-0.16988292987399,-0.521934183262833,-1.1280676093703,5.5,0,0.0,0,0,2,-3.721,2,0.0030401,2.055,0.0,0.363,3.057,458.323,0.7828338,3,0,16,7.868,0.0124611128839611,7,392.54,4,0,29,100.0,307.497,21.992,0.725,-7.965,0.753,-3.658,13.424,4.96,17.437,6.893,-3.841,576.388,333.788,45.929,16,10,0,0,1,0.0,0.0,768.877,2,1388.487,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,4,4,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.7991426821800367,0.8089406001224739,0.8628291488058788,0.8148193508879362,False,,,,
ATP-HTVS-13A5AE9C2B6A,88258,rxn512b____EMOL43482592____EMOL2730731____EMOL44693140,88258-6,524,-3.76780447123084,-5.17260447123084,-63.5196844911292,-44.4055614471436,-37.073860168457,-7.33170127868652,2.13496088981628,1.4048,-0.117743889725964,-0.373813548395799,-0.843714127579437,5.5,0,0.0130758,0,0,1,-5.695,1,0.04354,7.541,2.5,0.184,44.466,214.702,0.8687793,3,0,21,8.262,0.910890958485352,5,422.529,5,0,32,100.0,405.896,58.213,0.027,-6.317,0.661,-2.108,14.066,4.607,21.76,11.477,-3.559,935.687,509.36,44.206,21,9,0,0,0,0.0,0.0,665.064,0,1305.906,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,1,1,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.320269442743417,0.8279240661359462,0.34843845682792407,0.4781996325780772,False,,,,
ATP-HTVS-1402A7ED8177,450,YAS_R004____OTV1509977____OTV7113231893____OTV7020431351,450-1,112,-5.06327281392812,-5.17717281392812,-64.8546970376858,-46.6774616241455,-30.6003227233887,-16.0771389007568,8.72640132904053,0.1139,-0.158227275435254,-0.502340286371642,-1.13380480264267,5.5,0,0.0112257,0,0,1,-5.986,1,0.0263399,5.93,2.0,0.864,61.513,204.78,0.8462676,3,0,22,8.36,0.0742823183135206,7,431.509,5,0,32,100.0,386.847,55.546,-0.055,-6.591,0.758,-2.489,13.935,4.877,21.318,10.812,-4.275,644.874,562.404,45.192,22,9,0,0,1,0.0,39.751,692.89,0,1335.09,39.751,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,3,3,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.840783833435395,0.863441518677281,0.7783221065523577,0.8350887936313532,True,ATP-ACQ-0009,P0,1.0,score_calibration
ATP-HTVS-143D46541936,71362,rxn512b____EMOL480996____EMOL720738____EMOL50155899,71362-1,488,-3.86812266389345,-3.90822266389345,-46.4248273611836,-36.7527232170105,-31.1392288208008,-5.61349439620972,6.11687183380127,0.0401,-0.138147237996194,-0.419496378928377,-0.892876283843075,6.0,0,0.008612,0,0,2,-3.738,2,0.0258773,5.804,1.0,0.312,50.294,308.987,0.8275388,3,0,17,8.2,0.005221651356555,6,393.546,4,0,28,91.934,303.623,45.885,0.472,-7.223,0.641,-4.734,13.259,4.03,19.328,9.425,-3.143,205.474,167.651,43.702,17,8,0,0,0,0.0,0.0,696.699,0,1301.675,33.794,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,2,2,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.3625229638701776,0.19228413962033067,0.5872627066748316,0.3563992651561543,False,,,,
ATP-HTVS-1449F4F4BA71,89058,rxn102c____EMOL36904858____EMOL195078550,89058-1,11,-6.21958526920677,-6.21958526920677,-66.3580188940401,-44.2322549819946,-30.9203128814697,-13.3119421005249,8.13278675079346,0.0,-0.194362039662711,-0.617061011733689,-1.39273468126664,5.0,0,0.0099721,0,0,1,-6.178,1,0.0130074,4.131,2.0,1.427,105.88,133.092,0.8172755,3,0,22,8.799,0.0012647378362841,6,431.484,4,0,32,100.0,379.333,62.637,-0.354,-7.024,0.812,-3.429,13.694,4.791,21.102,10.847,-5.104,244.758,375.691,44.829,22,8,0,0,0,0.0,90.782,709.088,0,1311.763,90.782,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,1,1,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.9883649724433557,0.8885486834047764,0.9577464788732394,0.9522963870177586,False,,,,
ATP-HTVS-14724C615932,53281,m_2230bbb____22397410____10178420,53281-4,704,-3.29507612750316,-4.06817612750316,-43.5467267636306,-36.6469163894653,-30.77317237854,-5.87374401092529,10.3979015350342,0.7731,-0.109835870916772,-0.34128558804542,-0.748677198898711,4.5,0,0.006989,0,0,2,-4.606,2,0.0035688,2.156,1.0,-0.081,11.872,333.208,0.8955422,3,0,18,9.035,0.290178441169076,8,403.566,4,0,30,100.0,298.794,29.011,0.659,-6.099,0.887,-3.851,12.739,4.821,17.58,7.073,-2.292,475.467,271.091,42.381,18,10,0,0,1,0.0,0.0,643.873,0,1301.914,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,3,3,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.192896509491733,0.13227189222290264,0.2608695652173913,0.18830373545621557,False,,,,
ATP-HTVS-14AE04B6952B,40129,m_282030aaa____21930060____22360182____21979096,40129-2,253,-4.47370169161169,-4.64730169161169,-58.1175284022461,-42.5018348693848,-31.6692333221436,-10.8326015472412,4.9552640914917,0.1736,-0.131579461517991,-0.426266375838363,-0.988366186759076,5.5,0,0.0132113,1,0,0,-6.623,-2,0.0157052,4.856,4.0,0.464,130.602,207.113,0.7615133,1,0,22,7.791,0.0090404696588984,8,454.574,7,0,34,100.0,494.906,104.227,-1.541,-6.377,0.592,-1.223,17.745,4.847,26.496,16.665,-6.478,383.211,270.477,52.23,22,10,0,0,2,21.855,0.0,832.621,2,1501.205,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,6,6,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.6135946111451317,0.640538885486834,0.515003061849357,0.6019595835884874,False,,,,
ATP-HTVS-14BA2D75CE49,449,YAS_R004____OTV998841____OTV7113231893____OTV7020431351,449-5,608,-3.54257727891752,-4.86757727891752,-62.8720721267896,-44.5977964401245,-33.0903625488281,-11.5074338912964,2.81634140014648,1.325,-0.110705539966173,-0.351468180795988,-0.793279619759099,5.5,0,0.0106408,0,0,1,-5.986,1,0.0072128,3.125,2.0,0.791,75.582,184.818,0.8095587,3,0,22,8.229,0.011683662936051,7,431.509,5,0,32,100.0,426.297,56.068,-0.241,-7.373,0.786,-2.609,14.514,4.937,21.454,11.269,-4.958,474.306,427.217,46.308,22,9,0,0,1,0.0,44.279,730.975,0,1353.564,44.279,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,2,2,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.2473974280465401,0.8138395590936925,0.2694427434170239,0.4217391304347826,False,,,,
ATP-HTVS-1551732D1515,43266,m_270004bbb____25289968____24714584,43266-1,489,-3.86577494528237,-3.89117494528237,-49.6417597580242,-37.3916292190552,-28.9810619354248,-8.41056728363037,2.2314178943634,0.0254,-0.138063390902942,-0.419241769769965,-0.892334361455624,5.45,0,0.0142257,0,0,1,-4.989,0,0.0120389,3.884,3.0,0.101,66.946,224.747,0.8470972,1,0,17,8.081,0.335935078833162,11,400.904,5,0,28,100.0,310.73,60.244,-0.173,-6.214,0.393,-2.665,13.625,4.155,20.607,11.242,-3.412,572.733,647.967,39.899,17,11,0,0,1,0.0,0.0,663.566,1,1253.08,61.144,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,2,2,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.3619105939987753,0.2976117575015309,0.58420085731782,0.3870789957134109,False,,,,
ATP-HTVS-159795FE363C,92387,rxn503b____EMOL3801098____EMOL44466703____EMOL313110234,92387-4,78,-5.28912059855985,-5.90212059855986,-70.173303496339,-47.4767045974731,-34.9485092163086,-12.5281953811646,5.00484752655029,0.613,-0.155562370545878,-0.503961690862744,-1.16851509502955,6.0,0,0.0132895,0,0,1,-7.035,-1,0.106518,12.273,3.0,1.088,117.849,91.03,0.7791252,1,0,22,8.743,0.0001194444835777,5,448.498,5,0,34,95.427,526.144,92.729,-0.759,-8.341,0.758,-3.037,16.411,4.741,25.983,14.317,-6.538,188.468,162.991,49.683,22,9,0,0,1,0.0,46.973,781.995,2,1414.065,46.973,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,4,4,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.8946723821187997,0.9430496019595835,0.7562767911818739,0.8815064298836498,False,,,,
ATP-HTVS-159959ECB567,70723,rxn502b____EMOL495084____EMOL30488121____EMOL2873214,70723-1,80,-5.28054980478574,-5.40024980478574,-67.1634415808605,-43.841025352478,-30.5910835266113,-13.2499418258667,3.59366774559021,0.1197,-0.160016660751083,-0.51325893213219,-1.17436693536073,6.5,0,0.0121959,0,0,1,-5.904,1,0.0362695,7.074,2.0,1.187,74.487,204.303,0.7951751,3,0,22,8.692,0.0019684033339445,6,446.499,5,0,33,100.0,399.805,60.835,-0.061,-7.479,0.747,-2.874,14.409,4.784,23.233,12.573,-5.481,485.779,646.979,48.383,22,7,0,0,0,0.0,75.134,753.729,0,1379.651,75.134,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,3,3,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.893447642375995,0.9038579301898346,0.7973055725658298,0.8773423147581139,False,,,,
ATP-HTVS-159CD8CCFA6D,50978,m_270004bbb____12219716____11986586,50978-1,63,-5.41069228280643,-5.47439228280643,-62.1685233474437,-43.1158313751221,-32.4534797668457,-10.6623516082764,3.97256636619568,0.0637,-0.186575595958843,-0.573219342083317,-1.23891132944461,5.25,0,0.0077367,0,0,1,-5.2,1,0.039526,7.002,1.0,0.413,46.966,162.033,0.8227511,3,0,21,9.334,0.0679934128232251,5,390.456,4,1,29,100.0,431.826,46.347,0.17,-7.186,0.668,-2.254,13.1,4.672,19.107,9.714,-4.505,885.979,773.105,43.116,21,7,0,0,0,0.0,37.758,678.583,0,1240.393,37.758,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,4,4,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.9142682180036742,0.7899571341090018,0.9332516840171463,0.8807715860379669,False,,,,
ATP-HTVS-159F0F821AF9,96098,rxn512b____EMOL524429____EMOL49851977____EMOL2873214,96098-1,385,-4.07684671932549,-4.11994671932549,-52.017984471473,-39.1933717727661,-31.6389465332031,-7.55442523956299,4.47062969207764,0.0431,-0.140580921356051,-0.431909129567827,-0.933494518812598,4.5,0,0.0081051,0,0,2,-4.922,2,0.0009335,1.09,1.5,0.883,40.251,209.515,0.8357024,3,0,17,8.649,0.003355338505678,6,423.959,4,0,29,100.0,330.551,49.87,0.739,-7.219,0.847,-4.454,13.695,4.758,18.946,8.777,-3.648,255.858,487.766,42.841,17,8,0,0,0,0.0,0.0,679.986,0,1273.736,99.669,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,1,1,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.45009185548071035,0.39559093692590325,0.6209430496019596,0.46791181873851806,False,,,,
ATP-HTVS-15A0030054C0,69441,rxn502b____EMOL530803____EMOL13728749____EMOL50155899,69441-1,325,-4.26158179087582,-4.37668179087582,-53.656851486986,-42.0487170219421,-34.9433975219727,-7.10531949996948,6.94401788711548,0.1151,-0.129138842147752,-0.414217269042056,-0.947753725001178,6.5,0,0.0119643,0,0,1,-5.664,1,0.0352965,7.051,2.0,0.876,75.333,216.878,0.7909869,3,0,22,8.283,0.0073872940353837,6,434.54,5,0,33,100.0,476.11,61.325,-0.323,-7.911,0.778,-2.525,15.726,4.76,23.369,12.886,-5.244,476.886,245.829,49.632,22,8,0,0,0,0.0,0.0,768.321,1,1408.705,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,3,3,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.5174525413349663,0.4556031843233313,0.48132271892222905,0.49167176974892834,False,,,,
ATP-HTVS-15F2A5DBBD51,68225,m_270004bca____10206044____24714584,68225-1,24,-5.75577483810029,-5.86217483810029,-64.7490636896547,-44.4370517730713,-31.9602851867676,-12.4767665863037,8.19884204864502,0.1064,-0.19185916127001,-0.596151021787342,-1.30777475740626,5.25,0,0.0,0,0,2,-4.628,2,0.0048859,2.559,0.0,-0.047,3.747,405.773,0.8611439,3,0,17,8.884,0.112439290243303,9,426.985,4,0,30,100.0,215.568,21.463,0.865,-6.259,0.678,-3.994,12.564,4.871,16.8,5.839,-2.585,567.759,677.575,43.101,17,10,0,0,1,0.0,0.0,682.512,2,1339.774,57.424,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,2,2,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.9595835884874464,0.8591549295774648,0.9528475199020208,0.9281077770973668,False,,,,
ATP-HTVS-15FA43506D9E,31298,m_270004bca____10206044____7547868,31298-2,321,-4.32346194669473,-4.53016194669473,-59.0035260207319,-43.9499769210815,-34.5494537353516,-9.40052318572998,9.41216659545898,0.2067,-0.131013998384689,-0.420231897039126,-0.961515551257004,7.0,0,0.0,0,0,2,-4.444,2,0.0100983,3.851,0.0,0.124,13.006,352.401,0.8184706,3,0,23,8.844,0.0815270418144664,8,439.602,5,0,33,100.0,397.942,34.086,0.689,-7.819,0.626,-3.618,14.707,4.788,20.42,9.261,-3.113,463.834,263.929,50.633,23,9,0,0,1,0.0,0.0,763.35,0,1468.393,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,4,4,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.5425597060624617,0.677893447642376,0.5107164727495407,0.5767911818738518,False,,,,
ATP-HTVS-16140744D8E5,56385,m_66bab____89515____89991,56385-1,652,-3.44500000443843,-3.44500000443843,-40.9303666633015,-33.6362428665161,-31.4399280548096,-2.19631481170654,0.790638029575348,0.0,-0.132500000170709,-0.3925307291434,-0.809046947075358,4.0,0,0.0065613,0,0,0,-8.129,1,0.0380469,6.532,1.0,1.157,45.583,111.19,0.8562191,3,0,22,8.544,0.129640414172067,6,454.309,3,1,26,100.0,406.139,39.465,0.143,-5.795,0.818,-0.737,12.404,4.992,18.031,9.239,-5.808,3661.296,3626.834,41.316,22,2,0,0,1,0.0,0.0,609.636,0,1121.336,46.724,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,1,1,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.22290263319044704,0.08940600122473974,0.5260257195345989,0.2434782608695652,False,,,,
ATP-HTVS-16316C23D1E4,71169,rxn502b____EMOL31412043____EMOL13728749____EMOL2868412,71169-1,449,-3.9335371092757,-4.0223371092757,-55.0808405019254,-40.9711935520172,-37.3572387695312,-3.61395478248596,2.59495449066162,0.0888,-0.109264919702103,-0.360784815281697,-0.858191525352496,7.5,0,0.0151054,0,0,1,-6.221,1,0.0249018,6.021,2.0,0.892,46.776,273.475,0.8846675,1,0,22,7.903,2.22454322262342,10,481.639,6,0,36,100.0,381.921,55.714,-0.099,-5.946,0.656,-2.043,15.061,4.807,23.471,12.215,-3.293,889.655,482.33,48.69,22,11,0,0,1,0.0,0.0,702.172,1,1455.754,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,2,2,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.39069197795468463,0.5211267605633803,0.2541334966319657,0.40251071647274955,False,,,,
ATP-HTVS-167535894C2D,33218,m_282030aaa____21926464____23157418____21976814,33218-1,360,-4.2337937922233,-4.3870937922233,-59.2063733114773,-42.5821208953857,-31.4937305450439,-11.0883903503418,4.28945541381836,0.1533,-0.128296781582524,-0.4115163308743,-0.941573817979415,6.5,0,0.0151377,0,0,1,-5.714,0,0.0115309,4.044,3.0,0.884,101.076,312.772,0.8207127,3,0,22,8.296,0.0089940297062367,5,441.578,7,0,33,95.761,329.878,73.215,-0.641,-6.732,0.673,-3.323,15.076,4.312,23.654,13.031,-4.368,271.829,133.897,47.321,22,10,0,0,0,0.0,0.0,743.726,0,1417.944,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,3,3,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.5021432945499081,0.6889161053276179,0.47274954072259645,0.5522963870177587,False,,,,
