profile,compound_id,historical_alias,rank,central_rank,final_score,mean_rank,p_top3,p_top5
experimental_validation_focused,ATP-HTVS-68B1DBF07479,3426,,,,,,
experimental_validation_focused,ATP-HTVS-69239F8CDE40,84739,,,,,,
experimental_validation_focused,ATP-HTVS-694143BD68F7,98210,,,,,,
experimental_validation_focused,ATP-HTVS-697A85B30C1D,5217,,,,,,
experimental_validation_focused,ATP-HTVS-69A2FC5C8ACC,16515,,,,,,
experimental_validation_focused,ATP-HTVS-69AD6B8D3733,52643,,,,,,
experimental_validation_focused,ATP-HTVS-69DE697C6F69,70082,,,,,,
experimental_validation_focused,ATP-HTVS-6A46373CBB09,79298,,,,,,
experimental_validation_focused,ATP-HTVS-6A615EE15C98,5634,,,,,,
experimental_validation_focused,ATP-HTVS-6A632AA0CEB9,45283,,,,,,
experimental_validation_focused,ATP-HTVS-6A75058F52BE,28289,,,,,,
experimental_validation_focused,ATP-HTVS-6A7606C4C92F,92290,,,,,,
experimental_validation_focused,ATP-HTVS-6A9F3E67E2B3,32321,,,,,,
experimental_validation_focused,ATP-HTVS-6AEF3DDEB613,24577,,,,,,
experimental_validation_focused,ATP-HTVS-6B0687E57A6A,39265,,,,,,
experimental_validation_focused,ATP-HTVS-6B1624881868,95842,,,,,,
experimental_validation_focused,ATP-HTVS-6B545AE439E8,71073,,,,,,
experimental_validation_focused,ATP-HTVS-6B6B8E0C727E,97122,,,,,,
experimental_validation_focused,ATP-HTVS-6B709F2DA304,63171,,,,,,
experimental_validation_focused,ATP-HTVS-6BE395388015,5218,,,,,,
experimental_validation_focused,ATP-HTVS-6BFC96102A75,91009,,,,,,
experimental_validation_focused,ATP-HTVS-6C10A5B04019,55619,,,,,,
experimental_validation_focused,ATP-HTVS-6C50DB0A272F,98305,,,,,,
experimental_validation_focused,ATP-HTVS-6C7D9744EE21,70402,,,,,,
experimental_validation_focused,ATP-HTVS-6C953A1E72F9,84770,,,,,,
experimental_validation_focused,ATP-HTVS-6C98FCD8FCFE,96322,,,,,,
experimental_validation_focused,ATP-HTVS-6CCE19BA0E53,41123,,,,,,
experimental_validation_focused,ATP-HTVS-6D0E62C9397C,87907,,,,,,
experimental_validation_focused,ATP-HTVS-6D22B46DE244,25601,,,,,,
experimental_validation_focused,ATP-HTVS-6D2ED4476584,96450,,,,,,
experimental_validation_focused,ATP-HTVS-6D4BCDFA1C91,75521,,,,,,
experimental_validation_focused,ATP-HTVS-6D7E0E0D5192,75362,,,,,,
experimental_validation_focused,ATP-HTVS-6E0FE1B5DEAA,65857,,,,,,
experimental_validation_focused,ATP-HTVS-6E162A247368,73633,,,,,,
experimental_validation_focused,ATP-HTVS-6E22C1143CC0,63683,,,,,,
experimental_validation_focused,ATP-HTVS-6E53E23A0DE7,86883,,,,,,
experimental_validation_focused,ATP-HTVS-6E858FDBC7BE,81090,,,,,,
experimental_validation_focused,ATP-HTVS-6E87A6CCCD27,96001,,,,,,
experimental_validation_focused,ATP-HTVS-6EB205788321,70434,,,,,,
experimental_validation_focused,ATP-HTVS-6EF9F712D3BB,38274,,,,,,
experimental_validation_focused,ATP-HTVS-6F05C87B1F67,70785,,,,,,
experimental_validation_focused,ATP-HTVS-6F07AE7177E0,48289,,,,,,
experimental_validation_focused,ATP-HTVS-6F1494FEFC60,84675,,,,,,
experimental_validation_focused,ATP-HTVS-6F734E803CC4,90177,,,,,,
experimental_validation_focused,ATP-HTVS-6F858A0E8812,50979,,,,,,
experimental_validation_focused,ATP-HTVS-6FE04A77CC41,71777,,,,,,
experimental_validation_focused,ATP-HTVS-702B49CD2E82,75043,,,,,,
experimental_validation_focused,ATP-HTVS-7075BC6FC110,40003,,,,,,
experimental_validation_focused,ATP-HTVS-708569B81B35,91521,,,,,,
experimental_validation_focused,ATP-HTVS-70C7181F988B,22946,,,,,,
experimental_validation_focused,ATP-HTVS-70E37A6C21BA,87747,,,,,,
experimental_validation_focused,ATP-HTVS-7191B1059E2A,91041,,,,,,
experimental_validation_focused,ATP-HTVS-71BAC3B18036,84419,,,,,,
experimental_validation_focused,ATP-HTVS-71BF5DD28E53,57729,,,,,,
experimental_validation_focused,ATP-HTVS-71D6C35FE659,77570,,,,,,
experimental_validation_focused,ATP-HTVS-7201DD4C282A,6657,,,,,,
experimental_validation_focused,ATP-HTVS-72573E055255,65475,,,,,,
experimental_validation_focused,ATP-HTVS-72B2F4D4EA61,85379,,,,,,
experimental_validation_focused,ATP-HTVS-72BD9FFCF62D,59458,,,,,,
experimental_validation_focused,ATP-HTVS-72D66A1ED57F,85633,,,,,,
experimental_validation_focused,ATP-HTVS-72E6B3102DA2,29953,,,,,,
experimental_validation_focused,ATP-HTVS-7317133B38FB,3522,,,,,,
experimental_validation_focused,ATP-HTVS-73425E104865,17794,,,,,,
experimental_validation_focused,ATP-HTVS-736CCC940701,87841,,,,,,
experimental_validation_focused,ATP-HTVS-738A9E09AC53,76002,,,,,,
experimental_validation_focused,ATP-HTVS-7398D4493E72,77633,,,,,,
experimental_validation_focused,ATP-HTVS-73D804AB38E4,60195,,,,,,
experimental_validation_focused,ATP-HTVS-7418424385E1,74179,,,,,,
experimental_validation_focused,ATP-HTVS-74641C70E223,90850,,,,,,
experimental_validation_focused,ATP-HTVS-74C5B06FA80B,35331,,,,,,
experimental_validation_focused,ATP-HTVS-74E2CC654FC3,78466,,,,,,
experimental_validation_focused,ATP-HTVS-750E4CFCB0FA,69826,,,,,,
experimental_validation_focused,ATP-HTVS-7598FFEE7603,72739,,,,,,
experimental_validation_focused,ATP-HTVS-75A4DAB7424E,78401,,,,,,
experimental_validation_focused,ATP-HTVS-75AC094BF9E0,89827,,,,,,
experimental_validation_focused,ATP-HTVS-75B300C751D2,33282,,,,,,
experimental_validation_focused,ATP-HTVS-75F52EFCCD23,94273,,,,,,
experimental_validation_focused,ATP-HTVS-76416D54A342,23331,,,,,,
experimental_validation_focused,ATP-HTVS-767E37D8A78C,74498,,,,,,
experimental_validation_focused,ATP-HTVS-7694DCD97798,36195,,,,,,
experimental_validation_focused,ATP-HTVS-76CE1997AF40,20163,,,,,,
experimental_validation_focused,ATP-HTVS-76EB0BEAC1B9,37825,,,,,,
experimental_validation_focused,ATP-HTVS-772EF906400E,20706,,,,,,
experimental_validation_focused,ATP-HTVS-773D20A649CC,79681,,,,,,
experimental_validation_focused,ATP-HTVS-7743C5ABCFDD,93987,,,,,,
experimental_validation_focused,ATP-HTVS-7752C713B971,90178,,,,,,
experimental_validation_focused,ATP-HTVS-776FBC5F0312,98786,,,,,,
experimental_validation_focused,ATP-HTVS-77ED8C900CC0,79747,,,,,,
experimental_validation_focused,ATP-HTVS-77F3EA8C01D2,80162,,,,,,
experimental_validation_focused,ATP-HTVS-780990BE0E68,83747,,,,,,
experimental_validation_focused,ATP-HTVS-7820955A714C,43682,,,,,,
experimental_validation_focused,ATP-HTVS-78252FECAF69,68547,,,,,,
experimental_validation_focused,ATP-HTVS-792F02E01A4E,94081,,,,,,
experimental_validation_focused,ATP-HTVS-794646D3B9C8,91617,,,,,,
experimental_validation_focused,ATP-HTVS-795FA74A51DE,66529,,,,,,
experimental_validation_focused,ATP-HTVS-79A32C942736,68642,,,,,,
experimental_validation_focused,ATP-HTVS-79BEB139CB8F,55745,,,,,,
experimental_validation_focused,ATP-HTVS-79C7807006E2,74402,,,,,,
experimental_validation_focused,ATP-HTVS-79E4EBD82D6A,63777,,,,,,
experimental_validation_focused,ATP-HTVS-79EE8ED1543F,88993,,,,,,
experimental_validation_focused,ATP-HTVS-7A394D6CE484,99713,,,,,,
experimental_validation_focused,ATP-HTVS-7A7B7DA644AB,49827,,,,,,
experimental_validation_focused,ATP-HTVS-7A7BCDC0632F,1539,,,,,,
experimental_validation_focused,ATP-HTVS-7AB1442FC022,28993,,,,,,
experimental_validation_focused,ATP-HTVS-7ABEAEA32F74,93505,,,,,,
experimental_validation_focused,ATP-HTVS-7ACA80837BCE,95906,,,,,,
experimental_validation_focused,ATP-HTVS-7AEE8A51E1B1,46561,,,,,,
experimental_validation_focused,ATP-HTVS-7AFD271A302C,56897,,,,,,
experimental_validation_focused,ATP-HTVS-7B1416FC1373,96097,,,,,,
experimental_validation_focused,ATP-HTVS-7B85D20A61B3,83969,,,,,,
experimental_validation_focused,ATP-HTVS-7B98CE40EDFD,70307,,,,,,
experimental_validation_focused,ATP-HTVS-7BBDEC1762B0,28193,,,,,,
experimental_validation_focused,ATP-HTVS-7BEC4E93BD87,81249,,,,,,
experimental_validation_focused,ATP-HTVS-7BF7B7486D45,67138,,,,,,
experimental_validation_focused,ATP-HTVS-7C2B62D08873,63427,,,,,,
experimental_validation_focused,ATP-HTVS-7C2D6468D489,82402,,,,,,
experimental_validation_focused,ATP-HTVS-7C58C2B4F3B5,20035,,,,,,
experimental_validation_focused,ATP-HTVS-7C6049B0D6CE,73154,,,,,,
experimental_validation_focused,ATP-HTVS-7C6F09AC1D4C,90306,,,,,,
experimental_validation_focused,ATP-HTVS-7CA2ECE32076,86177,,,,,,
experimental_validation_focused,ATP-HTVS-7CD79F872AFC,67937,,,,,,
experimental_validation_focused,ATP-HTVS-7CF383CE087B,75810,,,,,,
experimental_validation_focused,ATP-HTVS-7D198ACE4CB8,50529,,,,,,
experimental_validation_focused,ATP-HTVS-7D1C8522A3FA,27619,,,,,,
experimental_validation_focused,ATP-HTVS-7D663BEE19BA,79617,,,,,,
experimental_validation_focused,ATP-HTVS-7DAC8816801F,84385,,,,,,
experimental_validation_focused,ATP-HTVS-7DBCC72663B9,59649,,,,,,
experimental_validation_focused,ATP-HTVS-7DD2E8BA0428,80835,,,,,,
experimental_validation_focused,ATP-HTVS-7DE0A46CB904,32482,,,,,,
experimental_validation_focused,ATP-HTVS-7DE5D821A3A4,82179,,,,,,
experimental_validation_focused,ATP-HTVS-7EF53BD61533,95426,,,,,,
experimental_validation_focused,ATP-HTVS-7EF96EA99BCF,95361,,,,,,
experimental_validation_focused,ATP-HTVS-7F35209A363C,80099,,,,,,
experimental_validation_focused,ATP-HTVS-7F4769B54268,71043,,,,,,
experimental_validation_focused,ATP-HTVS-7F76552361A7,92449,,,,,,
experimental_validation_focused,ATP-HTVS-7F7812FC41A5,72321,,,,,,
experimental_validation_focused,ATP-HTVS-7F83928F0467,70722,,,,,,
experimental_validation_focused,ATP-HTVS-800B0B068CC6,45569,,,,,,
experimental_validation_focused,ATP-HTVS-8033922A69C0,25505,,,,,,
experimental_validation_focused,ATP-HTVS-8095E17D3127,20707,,,,,,
experimental_validation_focused,ATP-HTVS-80A1BADD16E7,72066,,,,,,
experimental_validation_focused,ATP-HTVS-818D9CFDFCEA,71330,,,,,,
experimental_validation_focused,ATP-HTVS-81A5FD53922A,40450,,,,,,
experimental_validation_focused,ATP-HTVS-81EE647F8CA6,20322,,,,,,
experimental_validation_focused,ATP-HTVS-81F0F4B0A07A,32545,,,,,,
experimental_validation_focused,ATP-HTVS-821B647876F5,39105,,,,,,
experimental_validation_focused,ATP-HTVS-822192B7646A,57442,,,,,,
experimental_validation_focused,ATP-HTVS-824DD36F4E64,69665,,,,,,
experimental_validation_focused,ATP-HTVS-8313972BDCAD,69219,,,,,,
experimental_validation_focused,ATP-HTVS-83530B88E656,71585,,,,,,
experimental_validation_focused,ATP-HTVS-8365FF7884A6,64321,,,,,,
experimental_validation_focused,ATP-HTVS-83768D529230,81825,,,,,,
experimental_validation_focused,ATP-HTVS-837D7A211A0E,67522,,,,,,
experimental_validation_focused,ATP-HTVS-83F3A5AEE880,84835,,,,,,
experimental_validation_focused,ATP-HTVS-83F819F668B2,38177,,,,,,
experimental_validation_focused,ATP-HTVS-83F93451062F,20931,,,,,,
experimental_validation_focused,ATP-HTVS-8409CD5E0FE2,36418,,,,,,
experimental_validation_focused,ATP-HTVS-842E20B26D61,12419,,,,,,
experimental_validation_focused,ATP-HTVS-84AF7025C22A,80514,,,,,,
experimental_validation_focused,ATP-HTVS-84B0A2EEAAE5,32771,,,,,,
experimental_validation_focused,ATP-HTVS-84B7FD2F846A,21121,,,,,,
experimental_validation_focused,ATP-HTVS-84C0F320BB18,20865,,,,,,
experimental_validation_focused,ATP-HTVS-8521C9576B2F,26626,,,,,,
experimental_validation_focused,ATP-HTVS-85577F90127E,51907,,,,,,
experimental_validation_focused,ATP-HTVS-8567A07E89C1,63170,,,,,,
experimental_validation_focused,ATP-HTVS-85B092CE3CD6,31969,,,,,,
experimental_validation_focused,ATP-HTVS-85D8FA1817A9,28450,,,,,,
experimental_validation_focused,ATP-HTVS-85E208BF5C05,38787,,,,,,
experimental_validation_focused,ATP-HTVS-8667D2FB5617,48353,,,,,,
experimental_validation_focused,ATP-HTVS-866AD4D93294,90531,,,,,,
experimental_validation_focused,ATP-HTVS-86939B89774E,41027,,,,,,
experimental_validation_focused,ATP-HTVS-869F8AF38162,90401,,,,,,
experimental_validation_focused,ATP-HTVS-86B60B8C3F13,91042,,,,,,
experimental_validation_focused,ATP-HTVS-86C3058B81C7,98306,,,,,,
experimental_validation_focused,ATP-HTVS-86DDC209E59E,63042,,,,,,
experimental_validation_focused,ATP-HTVS-87B93A696720,77730,,,,,,
experimental_validation_focused,ATP-HTVS-87F6BDFAEB44,451,,,,,,
experimental_validation_focused,ATP-HTVS-8843DC2573F9,5091,,,,,,
experimental_validation_focused,ATP-HTVS-88509AB3E069,48258,,,,,,
experimental_validation_focused,ATP-HTVS-8884805DC746,43842,,,,,,
experimental_validation_focused,ATP-HTVS-8892C512F7BC,71491,,,,,,
experimental_validation_focused,ATP-HTVS-88F2ADA8327D,84033,,,,,,
experimental_validation_focused,ATP-HTVS-891CD438FA2D,65635,,,,,,
experimental_validation_focused,ATP-HTVS-892E5C6BD7E4,94849,,,,,,
experimental_validation_focused,ATP-HTVS-89495CC893EC,89889,,,,,,
experimental_validation_focused,ATP-HTVS-894F1E46B14F,48034,,,,,,
experimental_validation_focused,ATP-HTVS-896D1EC960E1,28451,,,,,,
experimental_validation_focused,ATP-HTVS-898AE5CA69D9,41922,,,,,,
experimental_validation_focused,ATP-HTVS-89936433B7DC,96034,,,,,,
experimental_validation_focused,ATP-HTVS-89F3E6A1D8C1,75298,,,,,,
experimental_validation_focused,ATP-HTVS-8A7A96DBFC1E,81218,,,,,,
experimental_validation_focused,ATP-HTVS-8A89FEC9078D,30274,,,,,,
experimental_validation_focused,ATP-HTVS-8B2F0F11D1D9,80515,,,,,,
experimental_validation_focused,ATP-HTVS-8B5B7778DF28,95554,,,,,,
experimental_validation_focused,ATP-HTVS-8BC83C5D0DE9,33889,,,,,,
experimental_validation_focused,ATP-HTVS-8BE0537C7CD3,54531,,,,,,
experimental_validation_focused,ATP-HTVS-8BF32585E280,72579,,,,,,
experimental_validation_focused,ATP-HTVS-8BFFC6150277,53633,,,,,,
experimental_validation_focused,ATP-HTVS-8C1C7F16DF05,82530,,,,,,
experimental_validation_focused,ATP-HTVS-8C32683EF27B,27521,,,,,,
experimental_validation_focused,ATP-HTVS-8CA7F3DFAEDE,5090,,,,,,
experimental_validation_focused,ATP-HTVS-8D220C5D1AB9,73921,,,,,,
experimental_validation_focused,ATP-HTVS-8D32545BC421,99618,,,,,,
experimental_validation_focused,ATP-HTVS-8D4A93BCC2C7,20193,,,,,,
experimental_validation_focused,ATP-HTVS-8D6261309289,77506,,,,,,
experimental_validation_focused,ATP-HTVS-8DFE2090913E,89730,,,,,,
experimental_validation_focused,ATP-HTVS-8E104651B898,59169,,,,,,
experimental_validation_focused,ATP-HTVS-8E17E50AE6CE,18721,,,,,,
experimental_validation_focused,ATP-HTVS-8E1A44B1E9FD,75361,,,,,,
experimental_validation_focused,ATP-HTVS-8E25FC822191,86497,,,,,,
experimental_validation_focused,ATP-HTVS-8E36F3F2ACA8,64322,,,,,,
experimental_validation_focused,ATP-HTVS-8E3D409F2843,55746,,,,,,
experimental_validation_focused,ATP-HTVS-8E434DB2B88E,94115,,,,,,
experimental_validation_focused,ATP-HTVS-8E5D0C8C0586,48226,,,,,,
experimental_validation_focused,ATP-HTVS-8E6E87523B7B,64451,,,,,,
experimental_validation_focused,ATP-HTVS-8E7556763F42,90403,,,,,,
experimental_validation_focused,ATP-HTVS-8EB0CBA3C42A,28354,,,,,,
experimental_validation_focused,ATP-HTVS-8EBB5954A050,85187,,,,,,
experimental_validation_focused,ATP-HTVS-8ECA82FC9C79,20066,,,,,,
experimental_validation_focused,ATP-HTVS-8EDB8C766CED,78306,,,,,,
experimental_validation_focused,ATP-HTVS-8EE5F01B86B2,66145,,,,,,
experimental_validation_focused,ATP-HTVS-8F383301D999,83458,,,,,,
experimental_validation_focused,ATP-HTVS-8F7863C4F42C,32898,,,,,,
experimental_validation_focused,ATP-HTVS-8F8686BB907F,97314,,,,,,
experimental_validation_focused,ATP-HTVS-8FAB3387FC95,74083,,,,,,
experimental_validation_focused,ATP-HTVS-8FAC22D1DEE3,83011,,,,,,
experimental_validation_focused,ATP-HTVS-8FAD4DDE14EC,4418,,,,,,
experimental_validation_focused,ATP-HTVS-8FCE9ABFEDC9,96578,,,,,,
experimental_validation_focused,ATP-HTVS-8FFDF10521D1,34625,,,,,,
experimental_validation_focused,ATP-HTVS-903509DD9171,38371,,,,,,
experimental_validation_focused,ATP-HTVS-906C5B8F4575,46978,,,,,,
experimental_validation_focused,ATP-HTVS-9071C340676C,91907,,,,,,
experimental_validation_focused,ATP-HTVS-90D8E935D6BA,70531,,,,,,
experimental_validation_focused,ATP-HTVS-90E2293F5662,27587,,,,,,
experimental_validation_focused,ATP-HTVS-90F616328265,99169,,,,,,
experimental_validation_focused,ATP-HTVS-9118BAC0F3E5,49857,,,,,,
experimental_validation_focused,ATP-HTVS-9126C22B6E5D,23649,,,,,,
experimental_validation_focused,ATP-HTVS-91559CC1A0CF,77345,,,,,,
experimental_validation_focused,ATP-HTVS-915EA674EB52,76033,,,,,,
experimental_validation_focused,ATP-HTVS-917D65E68C1C,37603,,,,,,
experimental_validation_focused,ATP-HTVS-917EA3B617CA,53634,,,,,,
experimental_validation_focused,ATP-HTVS-91FB2566E9C6,66147,,,,,,
experimental_validation_focused,ATP-HTVS-91FE8B97AF5D,74274,,,,,,
experimental_validation_focused,ATP-HTVS-925A357E73C9,83553,,,,,,
experimental_validation_focused,ATP-HTVS-9261E8E7C16B,37826,,,,,,
experimental_validation_focused,ATP-HTVS-9279E9D3CA8E,26337,,,,,,
experimental_validation_focused,ATP-HTVS-928F3709654C,80577,,,,,,
experimental_validation_focused,ATP-HTVS-92BA88CED8DA,20033,,,,,,
experimental_validation_focused,ATP-HTVS-92C487CB2C4B,64961,,,,,,
experimental_validation_focused,ATP-HTVS-92D1D8A066E2,26498,,,,,,
experimental_validation_focused,ATP-HTVS-92F0D0267220,45570,,,,,,
experimental_validation_focused,ATP-HTVS-9352BEE24C86,93634,,,,,,
experimental_validation_focused,ATP-HTVS-9360F17A3EC6,75329,,,,,,
experimental_validation_focused,ATP-HTVS-9393AACC3570,45122,,,,,,
experimental_validation_focused,ATP-HTVS-93C7314F95B0,68035,,,,,,
experimental_validation_focused,ATP-HTVS-93CB38BE3680,47971,,,,,,
experimental_validation_focused,ATP-HTVS-93E6D0793690,63681,,,,,,
experimental_validation_focused,ATP-HTVS-94036CD3F111,91106,,,,,,
experimental_validation_focused,ATP-HTVS-94448DA501C0,79074,,,,,,
experimental_validation_focused,ATP-HTVS-9480C2297FB5,70563,,,,,,
experimental_validation_focused,ATP-HTVS-94941B52F5EC,56161,,,,,,
experimental_validation_focused,ATP-HTVS-94D8827D88B0,51299,,,,,,
experimental_validation_focused,ATP-HTVS-94FDA1BF8648,94914,,,,,,
experimental_validation_focused,ATP-HTVS-9505CBC4E7EE,64641,,,,,,
experimental_validation_focused,ATP-HTVS-952C6901247D,71138,,,,,,
experimental_validation_focused,ATP-HTVS-9548848ABB82,37537,,,,,,
experimental_validation_focused,ATP-HTVS-954980F32CB7,55906,,,,,,
experimental_validation_focused,ATP-HTVS-95B9B67075F0,77443,,,,,,
experimental_validation_focused,ATP-HTVS-95C9BC6D1CE7,79202,,,,,,
experimental_validation_focused,ATP-HTVS-95D1FAD4F080,71875,,,,,,
experimental_validation_focused,ATP-HTVS-95D98DD03D76,71298,,,,,,
experimental_validation_focused,ATP-HTVS-95EE858F8EEC,89953,,,,,,
experimental_validation_focused,ATP-HTVS-96035055C171,32801,,,,,,
experimental_validation_focused,ATP-HTVS-9640828E0D0B,57411,,,,,,
experimental_validation_focused,ATP-HTVS-96C7A2856398,57953,,,,,,
experimental_validation_focused,ATP-HTVS-9702CFD2E9A2,81985,,,,,,
experimental_validation_focused,ATP-HTVS-970FBD5470AF,37921,,,,,,
experimental_validation_focused,ATP-HTVS-970FD2D7162F,57698,,,,,,
experimental_validation_focused,ATP-HTVS-971CA853FA9A,47075,,,,,,
experimental_validation_focused,ATP-HTVS-976CFBCF515D,13249,,,,,,
experimental_validation_focused,ATP-HTVS-9774402850E8,78433,,,,,,
experimental_validation_focused,ATP-HTVS-980C1FC6FC1E,30689,,,,,,
experimental_validation_focused,ATP-HTVS-985FC5CCBDCC,91523,,,,,,
experimental_validation_focused,ATP-HTVS-986AE7271DA8,70049,,,,,,
experimental_validation_focused,ATP-HTVS-9898F3268698,61313,,,,,,
experimental_validation_focused,ATP-HTVS-98A0502BF743,60257,,,,,,
experimental_validation_focused,ATP-HTVS-98C6C787C9CA,97922,,,,,,
experimental_validation_focused,ATP-HTVS-98E751432A52,90242,,,,,,
experimental_validation_focused,ATP-HTVS-98EFE7D538B2,77379,,,,,,
experimental_validation_focused,ATP-HTVS-99217F2350A2,27618,,,,,,
experimental_validation_focused,ATP-HTVS-99483DBEAA78,20963,,,,,,
experimental_validation_focused,ATP-HTVS-9967BD998929,72578,,,,,,
experimental_validation_focused,ATP-HTVS-99B36318F637,6081,,,,,,
experimental_validation_focused,ATP-HTVS-99E4671812AC,87393,,,,,,
experimental_validation_focused,ATP-HTVS-9A332D1A0286,27617,,,,,,
experimental_validation_focused,ATP-HTVS-9A3A5E055FE2,67235,,,,,,
experimental_validation_focused,ATP-HTVS-9A75570B0E27,83009,,,,,,
experimental_validation_focused,ATP-HTVS-9A76BB66DB1D,70498,,,,,,
experimental_validation_focused,ATP-HTVS-9A86ECE1052E,19937,,,,,,
experimental_validation_focused,ATP-HTVS-9AD82B0B5D2D,80610,,,,,,
experimental_validation_focused,ATP-HTVS-9AEFC257B6AB,94850,,,,,,
experimental_validation_focused,ATP-HTVS-9AF19AD81321,95841,,,,,,
experimental_validation_focused,ATP-HTVS-9B930A3F277B,46658,,,,,,
experimental_validation_focused,ATP-HTVS-9BFBB44B9744,92161,,,,,,
experimental_validation_focused,ATP-HTVS-9C0CB662701B,22849,,,,,,
experimental_validation_focused,ATP-HTVS-9C2287A2D630,61441,,,,,,
experimental_validation_focused,ATP-HTVS-9C588CAB6516,96290,,,,,,
experimental_validation_focused,ATP-HTVS-9C7CAB1133CD,78305,,,,,,
experimental_validation_focused,ATP-HTVS-9C9650448F2C,83841,,,,,,
experimental_validation_focused,ATP-HTVS-9CB3B225923C,39555,,,,,,
experimental_validation_focused,ATP-HTVS-9CE7151F0CF5,20835,,,,,,
experimental_validation_focused,ATP-HTVS-9D3CA67459E0,67746,,,,,,
experimental_validation_focused,ATP-HTVS-9D856A339FA1,23650,,,,,,
experimental_validation_focused,ATP-HTVS-9D863030CFC5,78209,,,,,,
experimental_validation_focused,ATP-HTVS-9DA78F477298,97857,,,,,,
experimental_validation_focused,ATP-HTVS-9DADF577E8AC,41122,,,,,,
experimental_validation_focused,ATP-HTVS-9DBDBA397665,91489,,,,,,
experimental_validation_focused,ATP-HTVS-9DFA3785F0DB,83778,,,,,,
experimental_validation_focused,ATP-HTVS-9E45A7CB1B23,24003,,,,,,
experimental_validation_focused,ATP-HTVS-9E60DE94BDF0,48290,,,,,,
experimental_validation_focused,ATP-HTVS-9F0B8180A605,37283,,,,,,
experimental_validation_focused,ATP-HTVS-9F37D3A44946,93826,,,,,,
experimental_validation_focused,ATP-HTVS-9F5103B68EB9,61826,,,,,,
experimental_validation_focused,ATP-HTVS-9F7EB006111C,2945,,,,,,
experimental_validation_focused,ATP-HTVS-9F81472CEEC6,90627,,,,,,
experimental_validation_focused,ATP-HTVS-9F81613398D9,73347,,,,,,
experimental_validation_focused,ATP-HTVS-9F8F78EE592C,70659,,,,,,
experimental_validation_focused,ATP-HTVS-9F9A426F6493,36611,,,,,,
experimental_validation_focused,ATP-HTVS-A05CBA531631,30147,,,,,,
experimental_validation_focused,ATP-HTVS-A0BE83379585,57251,,,,,,
experimental_validation_focused,ATP-HTVS-A0DD4911ADFC,80834,,,,,,
experimental_validation_focused,ATP-HTVS-A10345D75118,25475,,,,,,
experimental_validation_focused,ATP-HTVS-A11F200701F2,51714,,,,,,
experimental_validation_focused,ATP-HTVS-A12862845571,36162,,,,,,
experimental_validation_focused,ATP-HTVS-A1381500D8FF,28897,,,,,,
experimental_validation_focused,ATP-HTVS-A1F737581FBF,84547,,,,,,
experimental_validation_focused,ATP-HTVS-A20FC30C18FA,37827,,,,,,
experimental_validation_focused,ATP-HTVS-A257C47BE0F3,3587,,,,,,
experimental_validation_focused,ATP-HTVS-A25C4EA68E32,90658,,,,,,
experimental_validation_focused,ATP-HTVS-A27D1CDFC59C,12003,,,,,,
experimental_validation_focused,ATP-HTVS-A286808FA942,81442,,,,,,
experimental_validation_focused,ATP-HTVS-A28F95EF9540,45281,,,,,,
experimental_validation_focused,ATP-HTVS-A2CFD20ABAD2,83203,,,,,,
experimental_validation_focused,ATP-HTVS-A2EC0CC51325,66753,,,,,,
experimental_validation_focused,ATP-HTVS-A2ECE24B89CB,24515,,,,,,
experimental_validation_focused,ATP-HTVS-A2FDB4A8FB56,72417,,,,,,
experimental_validation_focused,ATP-HTVS-A305C0BD9D10,76386,,,,,,
experimental_validation_focused,ATP-HTVS-A343C43AF9EC,23169,,,,,,
experimental_validation_focused,ATP-HTVS-A345DB3E7236,69795,,,,,,
experimental_validation_focused,ATP-HTVS-A361D156A19C,49762,,,,,,
experimental_validation_focused,ATP-HTVS-A38ED211E8B3,94083,,,,,,
experimental_validation_focused,ATP-HTVS-A3A98DB30213,66146,,,,,,
experimental_validation_focused,ATP-HTVS-A3FFA90B66AA,58403,,,,,,
experimental_validation_focused,ATP-HTVS-A44EAAD38847,47618,,,,,,
experimental_validation_focused,ATP-HTVS-A459F36766D8,51650,,,,,,
experimental_validation_focused,ATP-HTVS-A4810EBC0F15,61601,,,,,,
experimental_validation_focused,ATP-HTVS-A4BDF0A6C58A,61058,,,,,,
experimental_validation_focused,ATP-HTVS-A4F2667C3349,72738,,,,,,
experimental_validation_focused,ATP-HTVS-A521B3182CFE,21155,,,,,,
experimental_validation_focused,ATP-HTVS-A5353E166184,71683,,,,,,
experimental_validation_focused,ATP-HTVS-A53B334F5824,50977,,,,,,
experimental_validation_focused,ATP-HTVS-A5A2B8D72F00,38882,,,,,,
experimental_validation_focused,ATP-HTVS-A5C0EA33BE09,60675,,,,,,
experimental_validation_focused,ATP-HTVS-A6599D500180,29250,,,,,,
experimental_validation_focused,ATP-HTVS-A67C5EBB60CA,75841,,,,,,
experimental_validation_focused,ATP-HTVS-A67DD6FB98A9,70562,,,,,,
experimental_validation_focused,ATP-HTVS-A6800539A705,75618,,,,,,
experimental_validation_focused,ATP-HTVS-A693217A85AE,38275,,,,,,
experimental_validation_focused,ATP-HTVS-A6940AB4AD1D,24387,,,,,,
experimental_validation_focused,ATP-HTVS-A6CB9DE84F6F,84034,,,,,,
experimental_validation_focused,ATP-HTVS-A6D74CA540BA,89537,,,,,,
experimental_validation_focused,ATP-HTVS-A7093622CBF0,20771,,,,,,
experimental_validation_focused,ATP-HTVS-A719F0D3C4DA,74594,,,,,,
