canonical_id,compound_code,canonical_smiles,scaffold,vina_affinity,global_rank,percentile,scaffold_relative_rank,scaffold_size,chemical_space_cluster,vina_pose_count,pose_sha256,signature,cached
ATP-HTVS-3A96A568DDAE,89089,N[C@H](C#Cc1cnc2ccccc2c1NC(=O)c1ccc(C(F)(F)F)cc1)Cc1cccc(F)c1,O=C(Nc1c(C#CCCc2ccccc2)cnc2ccccc12)c1ccccc1,-9.418,45,97.29563614013522,1,3,344,9,5a190a047a7a6ae6867e4a3a310862e7af375aa305d342de0520ec1d30c3d76f,5804de84fcc02d234f08198e8e0d0f96177eedc1ae5ca2fe961852f1f0ff0338,True
ATP-HTVS-DC065C207C84,1282,CN(C)[C@H](CNC(=O)c1cc(COc2ccc(Cl)cc2)nc2ccccc12)c1ccc(O)cc1,O=C(NCCc1ccccc1)c1cc(COc2ccccc2)nc2ccccc12,-9.403,46,97.2341733251383,1,1,459,9,8fee722f75a8d88f6b14a83f4011891a0abc853bba9b427d5f97120199c6f036,0a056b3d32d19184cbbd46a2336990cd79ff75308ba57b3bc7b28b54ac476b87,True
ATP-HTVS-6F07AE7177E0,48289,[NH3+][C@@H](CNC(=O)c1oc2ccccc2c1CSc1ccccc1F)c1ccccc1,O=C(NCCc1ccccc1)c1oc2ccccc2c1CSc1ccccc1,-9.395,47,97.17271051014137,1,2,91,9,00e2c213eb35c40f4a604c9138f22563c36c79e6964b2703fc8a7b4a67835c54,6f8f9bdd629eccd142263cda2c0b971885f67861b1b3fe73bbec31ad4de6542d,True
ATP-HTVS-34AD6DA38229,96929,C[C@H]([NH2+]CC#Cc1c(CN(C)C(=O)Cc2ccccc2C#N)sc2ccccc12)c1ccccc1F,O=C(Cc1ccccc1)NCc1sc2ccccc2c1C#CC[NH2+]Cc1ccccc1,-9.383,48,97.11124769514444,1,2,320,9,1ebc7c9ea40ddff79171e859cb50981c9a1567baaf8f2d891a6665c6e836eef1,b09fe63e39142c4ac2e382be820968e46e1b902e663c3859e8a2343f67ae3254,True
ATP-HTVS-3DA95123E47A,56993,C[NH+]1CCN(c2ccc(CNCc3oc4ccc(F)cc4c3-c3ccccc3)cc2)CC1,c1ccc(-c2c(CNCc3ccc(N4CC[NH2+]CC4)cc3)oc3ccccc23)cc1,-9.373,49,97.04978488014751,1,1,809,9,3b0f2290f3df8ad4c86656dcef3684c2240c70e394a70f64ed102a5995a2d86e,ed994b0ae4fa16e80851ccd9723d675fbce6393cd5b8f770ad99cabb85a45365,True
ATP-HTVS-16A35D40F1B5,38337,COC[C@H](Nc1nc(NCc2ccc(F)c(C[NH+](C)C)c2)nc2ccccc12)c1ccccc1,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3n2)cc1,-9.361,50,96.98832206515058,2,12,880,9,ae3e517bee5940bd64ef51154d8528bd083ee04261ec302cea5007e590fcfb1c,121526dc34e3a2e98b7107ccb5ff37b4eafa0ec6e6bcf8eda2b6933be5252fd2,True
ATP-HTVS-19E5DD3F936E,48931,CC(C)[NH2+]c1cccc(CNc2nc(N[C@@H](C)c3cccc(C#N)c3)c3ccccc3[nH+]2)c1,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1,-9.355,51,96.92685925015365,4,83,58,9,dfda1918518ae599bbad6d9204767d558d90dbc25d7f73f52a429658bb87dabf,c6a4cd3cf4bc1cc7dadbf37684719a9b329c0974e46246cafdf6b0132020a308,True
ATP-HTVS-8843DC2573F9,5091,C[NH+](C)[C@H](CNC(=O)c1cc(=O)c2ccccc2n1C[C@H](O)c1ccccc1)c1ccc(F)cc1,O=C(NCCc1ccccc1)c1cc(=O)c2ccccc2n1CCc1ccccc1,-9.334,52,96.86539643515673,1,3,655,9,db58f0fcb515e9642c7bc37ac7975a35571b85058f6c5813f2279399fa867f62,9da02afe4c303dc781a38b56f4701d440d321c2f5cdd348a4b9e3fd180824d48,True
ATP-HTVS-9352BEE24C86,93634,C[NH+]1CCN(c2ccc(CNc3cccc([C@@H](C#N)c4ccccc4)n3)cc2)CC1,c1ccc(Cc2cccc(NCc3ccc(N4CC[NH2+]CC4)cc3)n2)cc1,-9.332,53,96.8039336201598,1,1,237,9,8b0ba021ae686d1d11f9d6d8f326fb86aeaa6d33d6be6be12ea8db1bc7999caf,d2c623d701e6ade36109e6208f34b08222ec84f4c939713cb21fa4c14ba1c004,True
ATP-HTVS-08266C4344A3,88675,[NH3+][C@H](C#Cc1cnc2ccccc2c1NC(=O)c1cc(F)cc(F)c1)Cc1cccc(F)c1,O=C(Nc1c(C#CCCc2ccccc2)cnc2ccccc12)c1ccccc1,-9.331,54,96.74247080516287,2,3,44,9,479924d0f81f03da490ec12b1a4b60f3d10ab2538bba153ec319d67a40ac8f63,d34785c033f7558ad05d03fbf1c2c4f329b80d174fedae7db5c61e10e439df19,True
ATP-HTVS-2699169FE698,4866,Cc1ccc([C@@H](CNC(=O)c2cc(=O)c3ccccc3n2CCc2ccccc2)N(C)C)cc1,O=C(NCCc1ccccc1)c1cc(=O)c2ccccc2n1CCc1ccccc1,-9.328,55,96.68100799016595,2,3,338,9,eb9b14732354a871b61b822b41536b58ccca9a4c0de6c0cf8c6dc6db711b5ea5,fa3e7085b2072834a2e7f32cb6674951e9e8edc026dc550d5d6ebaf02c8304e8,True
ATP-HTVS-8CA7F3DFAEDE,5090,C[NH+](C)[C@@H](CNC(=O)c1cn(-c2ccccc2)c(=O)c2ccccc12)c1ccccc1,O=C(NCCc1ccccc1)c1cn(-c2ccccc2)c(=O)c2ccccc12,-9.328,55,96.68100799016595,1,1,648,9,9a0fc5cc45ba21bd95b99cbb94bdc252103795e89a4c42edcb5ec1b0882ecc5e,e21fb075ecac58b6855ee73208e09cad0311fab8d577de9db74a5a6771b9a804,True
ATP-HTVS-65263582E7F4,36450,Cc1cccc([C@@H](C[NH+](C)C)NC(=O)NC[C@H]2c3ccccc3C(=O)N2Cc2ccccc2)c1,O=C(NCc1ccccc1)NCC1c2ccccc2C(=O)N1Cc1ccccc1,-9.323,57,96.5580823601721,4,4,719,9,fa13ad87461d4786c69a1a722d2c65a206affd8f9b6fe4cde15ec7888dbaa20c,7b139e86732dcfa6270edd34d8fa9f4a252285412bc2664acee9077a1cd1a09d,True
ATP-HTVS-1356F7D69808,27907,C[NH+](C)Cc1ccc(NC(=O)NC[C@H]2c3ccccc3C(=O)N2Cc2ccccc2)c(F)c1,O=C(NCC1c2ccccc2C(=O)N1Cc1ccccc1)Nc1ccccc1,-9.306,58,96.49661954517516,1,1,888,9,4643d67ba0f26d1234e5875093c75a5c23fd2ee4eb9d63e6ffc308fbea2eec79,601b9e04e60099652ecd38335ba99c85b24d55124399283dc9811502d604bfe7,True
ATP-HTVS-081D95190B15,78402,[NH3+][C@@H](C#Cc1cnc2ccccc2c1NC(=O)C#Cc1ccccc1)Cc1cccc(F)c1,O=C(C#Cc1ccccc1)Nc1c(C#CCCc2ccccc2)cnc2ccccc12,-9.296,59,96.43515673017824,2,2,44,9,5e8d9ce1023684223e5199273db7146564a04888dca1fbe1e703bb9cde9de002,f94764248e2d2dcc8d7bdc3a69117021cd036b6c65c06c6c68815aca6550e302,True
ATP-HTVS-5E1B9EFD9407,87298,C[C@H](NCC#Cc1cnc2ccccc2c1NC(=O)Cc1cccc(C#N)c1)c1ccccc1F,O=C(Cc1ccccc1)Nc1c(C#CCNCc2ccccc2)cnc2ccccc12,-9.282,60,96.37369391518132,1,1,729,9,76564ced46e3300ce7b2823615a0bbff5b5c5962f8c238362f239fc66e875c2c,35fd22fdf4da96c28a2df4b8cc7b476412fcdf8de5b57b42e89d14065a79b7f8,True
ATP-HTVS-736CCC940701,87841,C[NH+](C)Cc1cc(O)ccc1C#CCNC(=O)c1cc(-c2ccccc2)nc2ccccc12,O=C(NCC#Cc1ccccc1)c1cc(-c2ccccc2)nc2ccccc12,-9.27,61,96.31223110018439,1,1,692,9,56baaa5e80d86f927cfb4f21089bbd11aa712beeb10e3e09cb6955f8476dd8dc,d02bff8f1845f4509539f49ac25388629171f78d9218f1af46e672f6633a5b03,True
ATP-HTVS-E4A79D64766C,52865,C[NH+](C)Cc1cc(CNc2nc(NCc3cccc(CO)c3)c3ccccc3[nH+]2)ccc1F,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1,-9.268,62,96.25076828518746,5,83,0,9,67aa079cfbb6abd710a71a1c7ac62c1cfccbd2719e9a6a879b153981df8b5812,ab4edd8244e9f566f29b97de6bf9f88db5470502ed064e1dfa479b6d27464dfe,True
ATP-HTVS-ED186549DA4C,82466,C[NH+](C)Cc1ccc(CNc2cc3ccccc3nc2NC(=O)CCc2ccc3c(c2)OCO3)cc1,O=C(CCc1ccc2c(c1)OCO2)Nc1nc2ccccc2cc1NCc1ccccc1,-9.265,63,96.18930547019053,1,1,411,9,3473183213bbe9fca49485a7dea4bc3cbfe2fd51018b7265443e69369166bd06,25001cdf3504285efa65bcb421f1e940a35b8571a54ded7d6d6b2c45c76ac791,True
ATP-HTVS-54A1786C1F00,83457,[NH3+][C@H](C#Cc1cc2ccccc2nc1NC(=O)[C@H](O)c1ccc(Cl)cc1)Cc1cccc(F)c1,O=C(Cc1ccccc1)Nc1nc2ccccc2cc1C#CCCc1ccccc1,-9.256,64,96.1278426551936,5,5,27,9,c65ed127cc245c1a0b55107fb13c2ffe313e925857c836fd52529a685c1c29c5,c92ba68f5ae1fb24b96dccf87333e5883efdcad59578dfe23d1dd87837bbfa8c,True
ATP-HTVS-780990BE0E68,83747,C[C@@H]([NH2+]CC#Cc1cnc(NC(=O)c2cccc(O)c2)c2ccccc12)c1cccc(F)c1,O=C(Nc1ncc(C#CC[NH2+]Cc2ccccc2)c2ccccc12)c1ccccc1,-9.251,65,96.06637984019667,3,4,48,9,edebcfa246706e269fd9d8c5d3a49ba838197d5eaef3758a6dfb21ed31d19231,edc2aa8b9cc1209a9176f7dd56ef9d58d316700ec47569f348458b3a2b10506e,True
ATP-HTVS-79E4EBD82D6A,63777,CN(C)Cc1ccc(CNc2nc(NCC(=O)Nc3ccc(F)cc3)c3ccccc3[nH+]2)cc1,O=C(CNc1nc(NCc2ccccc2)[nH+]c2ccccc12)Nc1ccccc1,-9.241,66,96.00491702519976,1,3,172,9,3cf43ea35f16445e6f497daaac6ff329d73b82fcb5bbe4fed03d7702e4696055,53c2eba7d80e139c0613f47a5c6e27d6b3f5d973713c91f216036512bd64f7d0,True
ATP-HTVS-2CDCEBF2F10D,77889,C[NH+](C)Cc1ccccc1C(=O)Nc1nc2ccccc2cc1C#CC(=O)c1cccc(Cl)c1,O=C(C#Cc1cc2ccccc2nc1NC(=O)c1ccccc1)c1ccccc1,-9.239,67,95.94345421020283,1,1,837,9,89d55cebf6249e3631ff826b2774a86876c826bd17d85e806f0db443ac415ec9,3683f165b9f1127a31dc57e2f29790cabede07ae38b3cffba716cc4e51c46506,True
ATP-HTVS-657E323E2351,76481,C[NH+](C)Cc1ccccc1C(=O)Nc1ncc(N(CC(N)=O)c2ccccc2)c2ccccc12,O=C(Nc1ncc(Nc2ccccc2)c2ccccc12)c1ccccc1,-9.237,68,95.8819913952059,1,12,179,9,f2ed230697e42d92fa016f20fe8ac56f8bd8b9e00148182dde9d5586e42bc52e,3f1c257a58e5f0d2a889c28e3a40abae0c6217cb995f4bc913cd07c3f31c16b2,True
ATP-HTVS-C7A4A85DE6AC,94051,C[C@@H]([NH2+]CC#Cc1c(NC(=O)Cc2ccc(C#N)c(Cl)c2)cnc2ccccc12)c1ccc(F)cc1,O=C(Cc1ccccc1)Nc1cnc2ccccc2c1C#CC[NH2+]Cc1ccccc1,-9.231,69,95.82052858020897,2,4,89,9,ed2b9d6e8ae0df38fe15af38740285fddfffe3e1387ec3c10cb62f08d26b08d7,7509e7395d88f310ade16b55aa00d9ccedb78892fabff03c8001d848eaa372af,True
ATP-HTVS-81A5FD53922A,40450,Nc1ccc(CCNc2nc(-c3ccccc3)c3ccccc3n2)cc1,c1ccc(CCNc2nc(-c3ccccc3)c3ccccc3n2)cc1,-9.228,70,95.75906576521204,1,4,668,9,87b587ad51e2788d9235f2e4e0a4b70d9a01ccea9382f5fdc6a68bd2d463c7bd,758bc089125a3202273ba1ff3d82f7253070ddaab8c1aed5a311ae5761af61ec,True
ATP-HTVS-1D3C11D6B0D4,95330,N#Cc1cc(C(=O)Nc2c(C#CC[NH2+]Cc3ccccc3)cnc3ccccc23)ccc1Cl,O=C(Nc1c(C#CC[NH2+]Cc2ccccc2)cnc2ccccc12)c1ccccc1,-9.214,71,95.69760295021513,1,5,198,9,5e09fb868c2222fae9f87f979083c6dde8974796d869c87bccc28a3c036bd38a,c10ecfbe39d90751073ae77c4e54def353e32170f3d1c5856b2822fc50971a19,True
ATP-HTVS-069ABDEDA86E,60193,C[NH+](C)Cc1ccc(CNc2nc(NCc3cccc(OCC#N)c3)c3ccccc3[nH+]2)cc1,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1,-9.206,72,95.6361401352182,6,83,0,9,e4b08338dfb23c8f5acf80580aba568d3292cbf378ccfc916a7810d045ed6ee7,ee3c8eb9a1bc2f1245461f6016110da53fcfccc92c2cbdc249fd40c6f83d52eb,True
ATP-HTVS-FAA4B7BBA523,36065,C[NH+](C)Cc1cccc(NC(=O)Nc2cc(-c3ccccc3)nc3ccccc23)c1,O=C(Nc1ccccc1)Nc1cc(-c2ccccc2)nc2ccccc12,-9.199,73,95.57467732022127,1,1,383,9,fa3ae3d864ef10a0dfa1f35bfa6b65e8aa207539a4c03be32f255e5f815fc06a,736a77f4cfa43605bc4f47dc4183d3c95809f1a886c984028c4aa117dba5958c,True
ATP-HTVS-4B898DE9EBD2,87971,C[C@H]([NH2+]CC#Cc1cnc(NC(=O)Cc2ccc(C#N)cc2)c2ccccc12)c1cccc(F)c1,O=C(Cc1ccccc1)Nc1ncc(C#CC[NH2+]Cc2ccccc2)c2ccccc12,-9.194,74,95.51321450522434,1,5,772,9,600a0d3b617a27e73e9a0f0a15d1b3ac0d843d6a81be7c0c9fb0bd0128308a71,9ae2f5861b3301fd21113029543bc29156ade0391ddc887ec33e0bf1e8f9daf7,True
ATP-HTVS-CC86D79AEE13,84610,CC(C)Nc1ccccc1NC(=O)Cn1nc(-c2ccccc2)c2ccccc2c1=O,O=C(Cn1nc(-c2ccccc2)c2ccccc2c1=O)Nc1ccccc1,-9.193,75,95.45175169022741,1,1,492,9,6871eadce78522f8c1609bdc76d0e2fd4bd0e6989be3de17f0641b4e5e078a60,1c747323f31f343bd505310a1bc78632d0c81f389a92c1516b959206652cb4a9,True
ATP-HTVS-4F9099514318,87875,C[NH+](C)Cc1ccc(C(=O)Nc2ncc(C#Cc3cccc(O)c3)nc2-c2ccccc2)cc1,O=C(Nc1ncc(C#Cc2ccccc2)nc1-c1ccccc1)c1ccccc1,-9.186,76,95.39028887523048,1,7,111,9,36487d8941b612bc0bef7ba4299d8ac87d5321bec5fa295de894e690a01b7020,0cbed390ec21047b715f34c4459f85edba9b2daad8e1b6aca4f3aef87fc2442a,True
ATP-HTVS-E6F8A3974F14,60291,CC(C)Nc1cccc(CNC(=O)N[C@@H](Cc2ccccc2)c2nc3ccccc3o2)c1,O=C(NCc1ccccc1)NC(Cc1ccccc1)c1nc2ccccc2o1,-9.181,77,95.32882606023357,1,1,427,9,c3d1822e69865e6f1f7b0279892df0b752c30dacf97c839b749680cab3edea07,e8c6e6f8520b155ee42d54f99f1b00dcc33c9178f8e1cfcc91fa51a4576f4f2a,True
ATP-HTVS-E71202E475AE,88195,Cc1cc(OCc2ccccc2)ncc1NC(=O)Nc1ccccc1C[NH+](C)C,O=C(Nc1ccccc1)Nc1ccc(OCc2ccccc2)nc1,-9.176,78,95.26736324523664,1,1,426,9,978bc8e6a628535266b6e1cf1c93bf8f4677a4f9aaee42942e1ace6de4c8e420,590e7231e26dff04e1daa369c3ec73c282d2104938f5b6dff870d2fbef5e05ca,True
ATP-HTVS-3EAEA7611BE9,52738,Cc1ccc(CCNCc2nc3ccccc3n2Cc2ccccc2)cc1C#N,c1ccc(CCNCc2nc3ccccc3n2Cc2ccccc2)cc1,-9.169,79,95.20590043023971,1,4,805,9,e6ede0e65134f1232841216f6a52b5589cd3bcd74c4f6644e7a6b829d2386cc0,58228ac6dadf2a4565314440c8237eaf6d3001c3dbff625be4a7a5a301abcfd7,True
ATP-HTVS-D839BC34DAE7,4771,[NH3+]Cc1ccc(CNC(=O)c2cn(Cc3ccccc3)c(=O)c3ccccc23)cc1F,O=C(NCc1ccccc1)c1cn(Cc2ccccc2)c(=O)c2ccccc12,-9.164,80,95.14443761524278,1,2,244,9,4188a4e8bce7674dcd0fa1a6a34bcf3a879c7e33962e71e769f92acef7770b9e,70f0ea474bd2ee893216902b9905bc0b91693100bbd30f84aa06ee64500f2d74,True
ATP-HTVS-13A5AE9C2B6A,88258,C#C[C@H](C)NC(=O)c1cccc(CNCc2[nH+]c3ccccc3n2Cc2ccccc2)c1,c1ccc(CNCc2[nH+]c3ccccc3n2Cc2ccccc2)cc1,-9.16,81,95.08297480024585,1,2,886,9,1d27c4884683b162f50a554a03f770349140c31a252ef3468d8eff33499c1a55,33f58e8e03479a2c26ee9908c7b18062500a8aa6b7108fbb39e0f43e8580c535,True
ATP-HTVS-19D9965850C9,38370,C[NH+](C)Cc1ccccc1CNc1nc(NCc2ccccc2CO)c2ccccc2[nH+]1,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1,-9.159,82,95.02151198524894,7,83,1,9,618a35ff652c925c547ee057ac4c133fad86a7efe43be35f0bfd72d1f69f1fe5,7f8e2fa1a60c44e93f37be5a619a9e76fefcd977df46cbeba8186162aa188382,True
ATP-HTVS-85E208BF5C05,38787,C[NH+](C)Cc1cccc(CNc2nc(NCc3c(N)cccc3Cl)[nH+]c3ccccc23)c1,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1,-9.138,83,94.960049170252,8,83,0,9,dd5a99477da744470f6de97aaeb17995edf7fe12557fa209ff7c598f4a1ff921,05c498d5924da4efc85917b7fbfc7342934eba71433fbb08b8d09fdb50545915,True
ATP-HTVS-71BAC3B18036,84419,CC[NH+](CC)Cc1cccc(CNc2cc3ccccc3nc2NC(=O)c2ccc(C#N)c(F)c2)c1,O=C(Nc1nc2ccccc2cc1NCc1ccccc1)c1ccccc1,-9.137,84,94.89858635525506,1,26,29,9,6695557f09b4b92cf07b24bdfb74825ee20eb015809350d4e42115538589ec4a,7dd1b170eb4dfda29f0e725123c1a853356ede28236a999c7aa5b2ace85b4d32,True
ATP-HTVS-FE5B2EC4EA23,74370,C[NH+](C)Cc1cccc(CNc2cc3ccccc3nc2NC(=O)c2cc(F)ccc2C#N)c1,O=C(Nc1nc2ccccc2cc1NCc1ccccc1)c1ccccc1,-9.136,85,94.83712354025813,2,26,84,9,19b7bef6242ff8fb6bca7eabd78eb2579d380542bf4b6c692140fa64b4689506,e5314f1dc7e518220a4dd1949173345546fb6f53bc03151f54097a1d4b512d22,True
ATP-HTVS-71BF5DD28E53,57729,O[C@@H](CN[C@@H](c1ccccc1)c1cc2ccccc2o1)c1ccc(F)c(Cl)c1,c1ccc(CCNC(c2ccccc2)c2cc3ccccc3o2)cc1,-9.134,86,94.77566072526122,1,1,696,9,47aa2d566f26e9bbc5b8a03e1972aee10ba7900e40506eac76b85545251c82e9,77b85f698465fa09e6343e94c3016b31a8e003ddbd618084b21b8f7bc4a89eab,True
ATP-HTVS-898AE5CA69D9,41922,CCN(C)Cc1cccc(CNc2nc(NCc3cccc(C)c3)[nH+]c3ccccc23)c1,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1,-9.134,86,94.77566072526122,9,83,304,9,aab5089e84f61f29b20d8aac1b634348df9a5f4c6dfda2296c24016a36544676,7196ad1380eaacdb86cfd4206d354c94e663fad26fe9fa2a0932569d8c731354,True
ATP-HTVS-5EB936FA5BDD,88803,C[NH+]1CCN(c2ccccc2CNc2nc(-c3ccccc3)c3ccccc3n2)CC1,c1ccc(-c2nc(NCc3ccccc3N3CC[NH2+]CC3)nc3ccccc23)cc1,-9.133,88,94.65273509526736,1,1,727,9,09f6ae60d8d612a54ddedd2a8a415d7896513d9cc7252f070d25db024fae8104,df41be351bb7325a2e0d2f99a95882119b721da39f14ac5b2685b23702175b0d,True
ATP-HTVS-30270CEE1891,59297,C[C@@H](Nc1nc(NCc2ccc(F)cc2C[NH+](C)C)[nH+]c2ccccc12)c1cccc(C#N)c1,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1,-9.131,89,94.59127228027043,10,83,58,9,71770436c6af7c2b45ac0a0671a58b23eca7cb59f112d28992bc1479067677da,086a0671cd4a830a6c6e1f0fffc8f6a063ec0a2d1958d6628b4a39d11190d2d6,True
ATP-HTVS-51861E5F66D2,67938,C[NH+](C)Cc1cccc(CNc2nc(NCc3cccc[nH+]3)[nH+]c3ccccc23)c1,c1ccc(CNc2nc(NCc3cccc[nH+]3)[nH+]c3ccccc23)cc1,-9.13,90,94.5298094652735,1,1,0,9,74f734c3d5135b9a7e120a8d65b61166165031e072d02e583af8b7aabeb6f12d,825c0f6fb3e001c4fd0dc79de5fe0b4c86147dd8d9f2fba68ccb1a89a0272618,True
ATP-HTVS-41A031E7C6D2,27299,C[C@H](Nc1nc(NCc2cccc(C[NH+](C)C)c2)c2ccccc2[nH+]1)c1ccccc1F,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1,-9.13,90,94.5298094652735,11,83,0,9,21fde63748d397c76ceaf830d50a5d768761a7f4c367dc59b218245bcd787a7f,deaee134eb81660bcf1bcf613bff36d8bfdbfb8dd7765080eedab721270a27fc,True
ATP-HTVS-2DBBB7EE3EAF,40130,CC(C)Nc1ccc(CNc2nc(N[C@@H](CC(N)=O)c3ccccc3)[nH+]c3ccccc23)cc1,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1,-9.13,90,94.5298094652735,11,83,205,9,3e7c79d37d0d687f99b9b3b3dc0ac4bebb5a1c77b23b057d9d9469f34bf3d394,04121580e84cc5c906103dca9835b9fb3e1da17fa6dbab4d70758500437c99d4,True
ATP-HTVS-9F7EB006111C,2945,Cc1ccc([C@H](O)CNc2nc(NCc3ccccc3)[nH+]c3ccccc23)cc1,c1ccc(CCNc2nc(NCc3ccccc3)[nH+]c3ccccc23)cc1,-9.124,93,94.34542102028273,1,14,600,9,da9b9cbad1b99e1fae9754187fb5e42750a03269c1fe6652e6f0837f2697dbcf,4d6d40f8b6568e8f20043a940633341a56ccbd6bfd84282afb43b5c1e21ec480,True
ATP-HTVS-5B32A3AFA3A9,56418,COc1cc(CNC(=O)NCc2ccc([NH2+]C(C)C)cc2)c2ccccc2n1,O=C(NCc1ccccc1)NCc1ccnc2ccccc12,-9.118,94,94.2839582052858,1,2,326,9,fa736722406cba6c840280aff891b7bcee2049239f9ceed4da0f5578d31f5f02,86d9406aa202766b932093c3b4dff5922c1d9c68fb8c5c26a2385937fc685282,True
ATP-HTVS-38BDED367A54,94307,C[NH+](C)Cc1ccccc1C(=O)Nc1ncc(C#Cc2ccc(C#N)cc2)nc1-c1ccccc1,O=C(Nc1ncc(C#Cc2ccccc2)nc1-c1ccccc1)c1ccccc1,-9.115,95,94.22249539028887,2,7,192,9,5f82613922c01f361b42a929fd935071180687cfca334a9637f5c9f2d059a378,57bb75fce16eaf163ecb1ef3636079fa6ca29755e37c6acefad308e49439efb1,True
ATP-HTVS-9E45A7CB1B23,24003,CC(C)Nc1ccc(CNC(=O)Cn2c(COc3ccccc3)[nH+]c3ccccc32)cc1,O=C(Cn1c(COc2ccccc2)[nH+]c2ccccc21)NCc1ccccc1,-9.107,96,94.16103257529194,1,1,602,9,e2d5ee55b6c543e5b051f740098816bb119ccdaf8d7fae718f8eaf688248bb97,bff0b90da1ee24d81685dc584c724f791d0f9305aa1536d4cade70ea602eecce,True
ATP-HTVS-B9C46F2E092C,80163,C[NH+](C)[C@@H](C#N)c1ccccc1Nc1[nH+]c(-c2ccccc2)cn1/N=C/c1ccc(Cl)cc1,C(=Nn1cc(-c2ccccc2)[nH+]c1Nc1ccccc1)c1ccccc1,-9.105,97,94.09956976029503,1,4,533,9,b9457ae545747124dd3664515f6ba677129ddc1e9b7bc309402ed37b33a56054,bc00857159b0ec136cdbb1df707f00c1addff6e04b8fc89ec809aa47aba91550,True
ATP-HTVS-60F8B74A0D7C,66018,C[NH+](C)Cc1cc(F)ccc1CNc1nc(NCc2ccc([N+](=O)[O-])cc2)[nH+]c2ccccc12,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1,-9.096,98,94.0381069452981,13,83,1,9,e82743c5b5fac159b6e3634d2deb1be9f7f6d61832428fbf5c66ddb9d335f16c,ab91e300640f26e3abc86ad70251bb1f7baf218dd4dc2f5e7e503d0012ed4f3b,True
ATP-HTVS-61A3D13E339F,4770,[NH3+]Cc1ccc(CNC(=O)c2cn(Cc3ccccc3)c(=O)c3ccccc23)c(F)c1,O=C(NCc1ccccc1)c1cn(Cc2ccccc2)c(=O)c2ccccc12,-9.089,99,93.97664413030117,2,2,244,9,748be9e61706ec3260845957e35fc74b985da88ccbdf1208088919da82ce88ec,210b25f46c347eabd706302d9fd68db5b96d7c2aaf3c33351eadada93d69e6b6,True
ATP-HTVS-A949B56C75C5,93891,N#CCN(c1ccccc1)c1cnc(NC(=O)Cc2ccc(O)c(O)c2)c2ccccc12,O=C(Cc1ccccc1)Nc1ncc(Nc2ccccc2)c2ccccc12,-9.087,100,93.91518131530424,1,6,52,9,ed1710bbee9d20809adaf340c583a83013917ce3f3f66b1f1a980c0dfdcd1a58,3fa7226de0dd13f86db8d0cc689b1db5bbdd6e260848782227d6b8faadad770d,True
ATP-HTVS-F4EB0A3B6A53,75779,C[NH2+]Cc1ccc(CNc2cc3ccccc3nc2NC(=O)C#Cc2ccccc2)cc1,O=C(C#Cc1ccccc1)Nc1nc2ccccc2cc1NCc1ccccc1,-9.087,100,93.91518131530424,1,1,219,9,48077e54a012249ea6605e6f8119dcbdd25179c17221ca4e4c25e55b3d84fca9,1a95878efbcce9e4c4a694839dd05c22068643bd1d65e22677fccf47b277c995,True
ATP-HTVS-C7C112B42D2F,79778,N#CN(c1ccccc1)c1cnc(NC(=O)Cc2cccc(Cl)c2)c2ccccc12,O=C(Cc1ccccc1)Nc1ncc(Nc2ccccc2)c2ccccc12,-9.086,102,93.7922556853104,2,6,258,9,f1c9974415d3ff4ddc3a4bec18214659e395364d98c619a3eccd0a13eb681e37,34815e11cafa7307543f65e57f7137f735bdbe2d8100e00ada567bf71daf60d3,True
ATP-HTVS-450A55DE989E,48930,CC(C)Nc1cccc(CNc2nc(N[C@@H](C)c3ccc(C#N)cc3)nc3ccccc23)c1,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3n2)cc1,-9.084,103,93.73079287031346,3,12,169,9,03063173c54a34c799c61f095a4e2a4d38b93501d9ad94d40fd36daacd85e1f5,23b62bc9d1dbeeb44e6d95e01ee38f427bf3fee2797cd5a46810dbea59874388,True
ATP-HTVS-B1E26FAB67D9,85443,C[NH+](C)[C@@H](C#N)c1ccc(Nc2nc(Oc3ccc(F)cc3)cc(Oc3ccc(F)cc3)n2)cc1,c1ccc(Nc2nc(Oc3ccccc3)cc(Oc3ccccc3)n2)cc1,-9.081,104,93.66933005531654,1,2,554,9,e3ffbc35d0f1aec1614fa58ce812a0bdf5a6f96476b7aa3fec73f40d1cacef02,07473145d87a45152795ba496bec42dd5348f62ff65057ca7ef5ca6f92be5791,True
