canonical_id,canonical_smiles,glide_docking_score,structure_valid,ligand_prepared,vina_available,pose_qc_pass,failure_category,failure_reason,terminal_status
ATP-HTVS-57C145E4C4AF,C[NH+](C)Cc1cccc(CNc2c(NC(=O)c3csc(Cl)c3)c[nH+]c3ccccc23)c1,-5.49820002806304,True,True,True,True,,,success
ATP-HTVS-57CD8A84B862,CN(Cc1sc2ccccc2c1NCc1ccc(C[NH+](C)C)cc1)C(=O)[C@@H](Cl)c1ccccc1,-4.37433145905507,True,True,True,True,,,success
ATP-HTVS-5801E8FB792E,CNc1ccccc1C[NH2+]Cc1cn(-c2ccccc2)nc1-c1cccnc1,-5.14154727999399,True,True,True,True,,,success
ATP-HTVS-5850FC4068A9,C[NH+](C)Cc1cccc(CNc2csc(CC(=O)Nc3cccc(F)c3)c2)c1,-4.50273982707113,True,True,True,True,,,success
ATP-HTVS-586B19FEBC2D,C[NH+](C)Cc1ccc(CNc2cnc3ccccc3c2NC(=O)Cc2ccc([N+](=O)[O-])cc2)cc1,-4.90860704877042,True,True,True,True,,,success
ATP-HTVS-5890B3ABBA42,CNc1ccc(CNc2nc(NCc3ccc(F)c(C[NH+](C)C)c3)[nH+]c3ccccc23)cc1,-3.99840567748148,True,True,True,True,,,success
ATP-HTVS-58BA49956E55,COCc1cccc(CNc2nc3ccccc3nc2NCc2ccccc2C[NH+](C)C)c1,-3.01212044077228,True,True,True,True,,,success
ATP-HTVS-590B92626142,COc1ccc(OCc2nc(CNCc3cccc(C[N@H+](C)C(C)C)c3)cs2)cc1,-2.81135612994034,True,True,True,True,,,success
ATP-HTVS-593FD885E4E3,CC[N@H+](Cc1ccccc1C)c1c(C(=O)N(CC[NH3+])c2ccccc2)sc2ccccc12,-4.33455882161783,True,True,True,True,,,success
ATP-HTVS-595807F16B2C,CN(C(=O)c1sc(Cl)cc1NCc1cccc(C[NH+](C)C)c1)[C@@H](C#N)c1ccccc1,-4.50392406934781,True,True,True,True,,,success
ATP-HTVS-5993E100A2C1,C[NH+](C)Cc1ccccc1NCC(C)(C)C(=O)n1c(-c2ccccc2)cc(=O)c2ccccc21,-4.42551578845515,True,True,True,True,,,success
ATP-HTVS-59B1C5906543,C[NH+](C)Cc1ccc(CNc2ccsc2C(=O)N(CCO)c2ccccc2)cc1,-4.57317795157002,True,True,True,True,,,success
ATP-HTVS-59B957CB7E9F,CC[NH+](CC)Cc1cccc(CNc2c(CN(C)C(=O)c3cccc(O)c3)sc3ccccc23)c1,-3.81034889998009,True,True,True,True,,,success
ATP-HTVS-59E59E09D09E,CN(CC(=O)NCc1ccccc1)c1nc2ccccc2nc1NCc1cccc(C[NH+](C)C)c1,-3.6193170272175,True,True,True,True,,,success
ATP-HTVS-5A1C186863E4,C[NH+](C)Cc1ccc(CCNc2nc(N[C@@H](C[S@@](C)=O)c3ccccc3)c3ccccc3n2)cc1,-1.80644285330172,True,True,True,True,,,success
ATP-HTVS-5A2EB4E9D835,C[NH+](C)Cc1ccc(CNc2nc(NCC(=O)Nc3cccc(F)c3)[nH+]c3ccccc23)cc1,-5.66214009987454,True,True,True,True,,,success
ATP-HTVS-5A38D2E65B38,C[NH+](C)Cc1ccc(C(=O)Nc2cnc3ccccc3c2C#CC(=O)c2ccccc2Cl)cc1,-4.37969883780927,True,True,True,True,,,success
ATP-HTVS-5A3D1DB8098B,C[NH+](C)Cc1cccc(CNc2nc(NC[C@@H](CO)c3cccc(F)c3)[nH+]c3ccccc23)c1,-4.2751000959887,True,True,True,True,,,success
ATP-HTVS-5A74948D5858,Cc1cccc(C[C@@H](Nc2nc(N)c(Cc3ccccc3)c3ccccc23)C(=O)[O-])c1,-3.57609795684587,True,True,True,True,,,success
ATP-HTVS-5AAA6558FE6F,C[NH+](C)Cc1ccc(C(=O)Nc2nc3ccccc3cc2N[C@@H](C#N)Cc2ccccc2)cc1,-4.31511428369591,True,True,True,True,,,success
ATP-HTVS-5AC0D5CB90EF,C=C(CN1CC(=O)Nc2ccc(Cl)cc2[C@H]1c1ccccc1F)c1ccccc1,-1.75853160780959,True,True,True,True,,,success
ATP-HTVS-5B1B34F83C18,O=c1c2cc(Cl)ccc2nc(-c2ccccc2Br)n1CCNCc1ccc(F)cc1,-2.46053830436546,True,True,True,True,,,success
ATP-HTVS-5B32A3AFA3A9,COc1cc(CNC(=O)NCc2ccc([NH2+]C(C)C)cc2)c2ccccc2n1,-3.76487956836908,True,True,True,True,,,success
ATP-HTVS-5B9C564ED935,C[NH+](C)CCOc1ccc(C[NH2+]Cc2ccnc(OCc3ccccc3)c2)cc1,-4.41592975128322,True,True,True,True,,,success
ATP-HTVS-5BC6D09DB3F1,C[C@H](CF)Nc1cccc(CC(=O)NCc2[nH+]c3ccccc3n2Cc2ccccc2)c1,-2.24325432904981,True,True,True,True,,,success
ATP-HTVS-5BCFBB048AA1,CC(F)(F)c1ccc(C(=O)Nc2c[nH+]c3ccccc3c2NCc2ccc(NCCO)cc2)cc1,-4.44417172328184,True,True,True,True,,,success
ATP-HTVS-5BE3914F361A,O=C(Cc1ccccc1[N+](=O)[O-])Nc1ncc(C#CC[NH2+]Cc2ccccc2)c2ccccc12,-5.67579047127189,True,True,True,True,,,success
ATP-HTVS-5BF5224E50DC,Cc1cc(CC[NH2+]Cc2nc3ccccc3n2Cc2ccccc2)ccc1C#N,-5.19166155522709,True,True,True,True,,,success
ATP-HTVS-5BFD90183104,COC(=O)c1ccccc1C(=O)Nc1cnc2ccccc2c1NCc1cccc(C[NH+](C)C)c1,-2.94120134952684,True,True,True,True,,,success
ATP-HTVS-5C08F16C0BFC,CN(C)Cc1ccccc1CNc1nc(N(C)Cc2ccccc2[N+](=O)[O-])[nH+]c2ccccc12,-0.740346838781324,True,True,True,True,,,success
ATP-HTVS-5C1A90E0608A,N#C[C@@H](N[C@H](C#CCNCc1ccccc1)c1cc2ccccc2s1)c1ccc(F)cc1,-4.57813248647456,True,True,True,True,,,success
ATP-HTVS-5C2621A0B526,Cc1cccc(-c2nn(Cc3ccccc3)cc2C[NH2+]C[C@H](c2cccnc2)N(C)C)c1,-4.59011384543317,True,True,True,True,,,success
ATP-HTVS-5C29B6179A0F,CCN(c1c(NC(=O)c2ccc(C[NH+]3CCCC3)cc2)c[nH+]c2ccccc12)[C@@H](C#N)c1ccccc1,-4.29786321202716,True,True,True,True,,,success
ATP-HTVS-5CE7EF7F1B66,CC[NH+](CC)Cc1ccc(CNc2cnc3ccccc3c2NC(=O)c2ccc(F)c(C#N)c2)cc1,-3.76988573921246,True,True,True,True,,,success
ATP-HTVS-5CEF79319D6B,C[NH+](C)Cc1ccc(C(=O)Nc2c(N(CC#N)Cc3ccccc3)cnc3ccccc23)cc1,-4.69577605445255,True,True,True,True,,,success
ATP-HTVS-5CF527C7FD25,N#CCN(c1ccccc1)c1cc2ccccc2nc1NC(=O)c1ccc(F)c(F)c1,-3.71512132658056,True,True,True,True,,,success
ATP-HTVS-5CFA0109773F,CN(Cc1ccccc1N)c1ncc(C(=O)N(C)c2ccc(Cl)cc2)c2ccccc12,-3.7902907060125,True,True,True,True,,,success
ATP-HTVS-5D344E99E653,C[C@H]([NH2+]CC#Cc1c(NC(=O)Cc2ccccc2C#N)cnc2ccccc12)c1ccc(F)cc1,-3.97982714639169,True,True,True,True,,,success
ATP-HTVS-5D5940BED632,Cc1ccc(C(=O)Nc2c(NCc3cccc(C[NH+](C)C)c3)cnc3ccccc23)cc1,-4.24933834696087,True,True,True,True,,,success
ATP-HTVS-5D5A320A0101,CN(C)[C@H](C(=O)Nc1c[nH+]c2ccccc2c1N(C)[C@H](C#N)c1ccccc1)c1ccc(Cl)cc1,-4.43394181580623,True,True,True,True,,,success
ATP-HTVS-5D7D5B0AFE50,C[NH+](C)C[C@H](C[NH2+]Cc1cn(-c2ccccc2)nc1-c1cccs1)c1ccccc1,-3.62323809277179,True,True,True,True,,,success
ATP-HTVS-5DA5A3EB6624,Cc1ccc(CNCc2cn(Cc3ccccc3)nc2-c2ccc(Cl)cc2)cc1N,-2.75550012588011,True,True,True,True,,,success
ATP-HTVS-5DB20AD11BEB,C[NH+](C)Cc1cccc(Nc2c(C(=O)N(CC#N)c3ccccc3)c(=O)[nH]c3ccccc23)c1,-2.96261088991814,True,True,True,True,,,success
ATP-HTVS-5E187255B48D,N#CCN(c1ccccc1)c1c(NC(=O)c2ccccc2F)cnc2ccccc12,-3.46280176737967,True,True,True,True,,,success
ATP-HTVS-5E1B9EFD9407,C[C@H](NCC#Cc1cnc2ccccc2c1NC(=O)Cc1cccc(C#N)c1)c1ccccc1F,-4.43349458355397,True,True,True,True,,,success
ATP-HTVS-5E389E326DA0,CN(C)[C@H](C[NH2+]Cc1c2ccccc2cc2ccccc12)c1cccc(F)c1,-4.50304525647943,True,True,True,True,,,success
ATP-HTVS-5E561F95C670,C[NH+](C)Cc1cccc(NC(=O)c2cc(-c3ccccn3)nc3ccccc23)c1,-5.14077625711294,True,True,True,True,,,success
ATP-HTVS-5E6DF5CA027C,C[NH+](C)CCOc1ccc(C[NH2+]Cc2ccncc2OCc2ccccc2)cc1,-5.56952994029835,True,True,True,True,,,success
ATP-HTVS-5EB936FA5BDD,C[NH+]1CCN(c2ccccc2CNc2nc(-c3ccccc3)c3ccccc3n2)CC1,-4.06045114259907,True,True,True,True,,,success
ATP-HTVS-5EF6359E179A,C[NH+](C)Cc1ccccc1C(=O)Nc1ncc(N(C#N)c2ccccc2)c2ccccc12,-4.67392440734825,True,True,True,True,,,success
ATP-HTVS-5F569EDABC80,C[NH+](C)[C@@H](C(=O)Nc1c(N(CC#N)c2ccccc2)cnc2ccccc12)c1ccc(Cl)cc1,-3.23381446655106,True,True,True,True,,,success
ATP-HTVS-5FA879ADA4FF,CC[NH+](CC)Cc1ccc(CNc2cnc3ccccc3c2NC(=O)Cc2ccccc2OC)cc1,-3.2287697992891,True,True,True,True,,,success
ATP-HTVS-6012FFC9E47E,CN(CC(=O)N(C)c1ccccc1)c1cnc2ccccc2c1NC(=O)c1ccc(C[NH+](C)C)cc1,-3.3461811795043,True,True,True,True,,,success
ATP-HTVS-601F520459A4,CN(Cc1cccc(F)c1)C(=O)c1sccc1Nc1ccc(C[NH+](C)C)cc1Cl,-3.2928013737602,True,True,True,True,,,success
ATP-HTVS-602F8E6702A7,CN(Cc1ccc(N2CC[NH+](C)CC2)cc1)c1c(C(=O)N(CC#N)c2ccccc2)[nH]c2ccccc12,-3.66335870608387,True,True,True,True,,,success
ATP-HTVS-60B21D6CE655,C[NH+](C)Cc1ccc(-c2cc(C(=O)N(CCO)Cc3ccccc3)c3ccccc3n2)cc1,-3.42210988009747,True,True,True,True,,,success
ATP-HTVS-60B70570E761,COc1cc(CN(C)Cc2ccc(C[NH+](C)C)cc2)ccc1OCc1ccc(F)cc1,-4.07446621007503,True,True,True,True,,,success
ATP-HTVS-60C7695B6F0C,C[NH+](C)Cc1ccc(CNc2c(C(=O)Nc3cccc(N)c3)sc3ccccc23)cc1,-5.86770542169608,True,True,True,True,,,success
ATP-HTVS-60D4F7FF4B6B,C[C@@H]([NH2+]Cc1ccc(-c2ccc([N+](=O)[O-])cc2)s1)c1ccc(C[NH+](C)C)cc1,-6.28370093518969,True,True,True,True,,,success
ATP-HTVS-60F8B74A0D7C,C[NH+](C)Cc1cc(F)ccc1CNc1nc(NCc2ccc([N+](=O)[O-])cc2)[nH+]c2ccccc12,-5.0072187217735,True,True,True,True,,,success
ATP-HTVS-6168063B3267,C[C@H](Nc1nc2ccccc2nc1NCc1ccccc1C[NH+](C)C)c1ccccc1N,-4.66858866643274,True,True,True,True,,,success
ATP-HTVS-61A3D13E339F,[NH3+]Cc1ccc(CNC(=O)c2cn(Cc3ccccc3)c(=O)c3ccccc23)c(F)c1,-4.98689241876596,True,True,True,True,,,success
ATP-HTVS-62207831F6CB,CN(C)Cc1cccc(CNc2c(C(=O)N(C)[C@@H](C#N)c3ccccc3)sc3cc(F)ccc23)c1,-1.01278276002394,True,True,True,True,,,success
ATP-HTVS-6227313DC6E5,C[NH2+]Cc1ccc(CNc2cnc3ccccc3c2NC(=O)Cc2ccccc2)cc1,-5.41139131934922,True,True,True,True,,,success
ATP-HTVS-6286382C1C45,CN(C)Cc1cccc(CNc2c(CN(C)C(=O)CCc3ccccc3)sc3ccccc23)c1,-2.33960549225046,True,True,True,True,,,success
ATP-HTVS-62D29CE4051A,C[C@H](c1ccc(CNc2cccnc2Oc2ccccc2F)cc1)N(C)C,-2.40287405166579,True,True,True,True,,,success
ATP-HTVS-631C0C315D5A,C[C@@H](N[C@H](CC[NH+](C)C)c1ccc(O)cc1)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,-4.41458575350106,True,True,True,True,,,success
ATP-HTVS-638532F00CCB,C[NH+](C)Cc1ccc(CNc2cnc(NC(=O)Cc3ccccc3[N+](=O)[O-])c3ccccc23)cc1,-3.30192032259965,True,True,True,True,,,success
ATP-HTVS-63A2B85F1850,CN(Cc1sc2ccccc2c1NCc1ccc(NCCO)cc1)C(=O)c1cccc(C#N)c1,-3.48496606644906,True,True,True,True,,,success
ATP-HTVS-63DD1309BB6A,CCN(CC)Cc1ccc(CNc2cnc(NC(=O)c3ccccc3C#N)c3ccccc23)cc1,-3.34205032023594,True,True,True,True,,,success
ATP-HTVS-63DFF8A88018,Cc1ccc([C@@H](O)CNc2cc(N(C)Cc3ccccc3)[nH+]c(Nc3cccc(O)c3)n2)cc1,-4.7943360024633,True,True,True,True,,,success
ATP-HTVS-63E5F33A32FB,COc1ccccc1OCc1ccc(C[NH2+]Cc2ccccc2C[NH+](C)C)o1,-4.78876578704874,True,True,True,True,,,success
ATP-HTVS-64561A556005,C[NH+](C)Cc1ccc(C(=O)Nc2nc3ccccc3cc2N(CC(N)=O)c2ccccc2)cc1,-4.72497821014762,True,True,True,True,,,success
ATP-HTVS-6480B695D089,C[NH+](C)[C@@H](CN)c1ccc(Cl)cc1Nc1[nH+]c(-c2ccc(Cl)cc2)cn1/N=C/c1ccccc1,-2.45925339690874,True,True,True,True,,,success
ATP-HTVS-64A2B9E187D2,C[NH+](C)CCOc1cccc(CN2CC(=O)Nc3ccc(Cl)cc3[C@H]2c2ccccc2F)c1,-2.18765448061502,True,True,True,True,,,success
ATP-HTVS-64F4A1A461ED,C[NH+](C)Cc1cccc(CN[C@H](C#Cc2ccncc2)c2[nH+]ccn2OCc2ccccc2)c1,-5.28790429343209,True,True,True,True,,,success
ATP-HTVS-651F2B2980F4,C[C@H](c1cccc(C[NH2+]C[C@H](c2cccs2)c2c[nH]c3ccccc23)c1)[NH+](C)C,-5.47772488910743,True,True,True,True,,,success
ATP-HTVS-65263582E7F4,Cc1cccc([C@@H](C[NH+](C)C)NC(=O)NC[C@H]2c3ccccc3C(=O)N2Cc2ccccc2)c1,-4.75411914859557,True,True,True,True,,,success
ATP-HTVS-654FE4E3AAA7,CC[N@@H+](C)Cc1cccc(CNc2cc(C(=O)N(C)c3ccccc3)ccn2)c1,-4.06858602331891,True,True,True,True,,,success
ATP-HTVS-655331016ABF,C[NH+](C)Cc1ccc(CCNc2nc(NCc3ccc(CO)c(F)c3)c3ccccc3[nH+]2)cc1,-4.73818123002512,True,True,True,True,,,success
ATP-HTVS-656A250247D8,C[NH+](C)Cc1cccc(CNc2cc(C(=O)N(C#N)c3ccccc3)sc2Cl)c1,-4.89528858906576,True,True,True,True,,,success
ATP-HTVS-657E323E2351,C[NH+](C)Cc1ccccc1C(=O)Nc1ncc(N(CC(N)=O)c2ccccc2)c2ccccc12,-3.94729667946488,True,True,True,True,,,success
ATP-HTVS-65B75474615F,Nc1ccc(CCNc2nc(-c3ccccc3)nc3ccccc23)cc1,-4.14954648610879,True,True,True,True,,,success
ATP-HTVS-65F1321BFD60,Cc1ccc(F)c(CN2CC(=O)Nc3ccccc3[C@@H]2c2ccccc2)c1,-1.48038393582607,True,True,True,True,,,success
ATP-HTVS-65F4836C7042,CN(Cc1sc2ccccc2c1C#C[C@@H]([NH3+])Cc1cccc(F)c1)C(=O)c1ccccc1O,-6.71312251253104,True,True,True,True,,,success
ATP-HTVS-6612EA4E183C,C[C@@H](Nc1nc(NCc2cccc(C[NH+](C)C)c2)c2ccccc2[nH+]1)c1ccc(C#N)cc1F,-3.92958280169648,True,True,True,True,,,success
ATP-HTVS-665A86DAD15F,Cc1ccc(N(C)C(=O)c2sc(Cl)cc2NCc2ccc(C[NH+](C)C)cc2)cc1Cl,-3.69184794846987,True,True,True,True,,,success
ATP-HTVS-66618B00A972,CC[N@@H+](C)Cc1cc(F)ccc1C[NH2+]Cc1csc(COc2ccc(OC)cc2)n1,-6.72891028700809,True,True,True,True,,,success
ATP-HTVS-667EB58ED22D,CN(C)Cc1ccc(CCNc2nc(-c3ccccc3)nc3ccccc23)cc1,-1.95139084828723,True,True,True,True,,,success
ATP-HTVS-669A511FBD29,C[C@H](NCC#C[C@H](NCC(=O)c1ccccc1)c1csc2ccccc12)c1ccccc1,-4.53832172271697,True,True,True,True,,,success
ATP-HTVS-66A9CC424D71,C[NH+](C)Cc1cccc(C[NH2+]Cc2csc(COc3ccc(Cl)cc3)n2)c1,-4.54344253054898,True,True,True,True,,,success
ATP-HTVS-66BD7620CABA,C[C@@H](C#N)N(c1ccccc1)c1cnc(NC(=O)c2ccccc2N2CC[NH+](C)CC2)c2ccccc12,-3.56273417083815,True,True,True,True,,,success
ATP-HTVS-66EE35E24140,CC[NH+](CC)Cc1cccc(CNc2cnc(NC(=O)c3ccccc3C(C)=O)c3ccccc23)c1,-4.37572311945801,True,True,True,True,,,success
ATP-HTVS-66FFB530802B,C[NH+](C)Cc1ccc(C(=O)Nc2c(N(CC(=O)NN)c3ccc(F)cc3)cnc3ccccc23)cc1,-3.74817258135611,True,True,True,True,,,success
ATP-HTVS-67024B617AFA,C[C@@H]([NH2+]CC#Cc1c(CN(C)C(=O)Cc2ccc(C#N)cc2)sc2ccccc12)c1ccccc1F,-5.08429538675973,True,True,True,True,,,success
ATP-HTVS-673A54B483CC,CCN(c1cc2ccccc2nc1NC(=O)[C@@H](O)Cc1ccc(Cl)cc1)[C@@H](C#N)c1ccccc1,-3.724929712115,True,True,True,True,,,success
ATP-HTVS-675C8FFFA49B,C[NH2+]CCc1ccc(Nc2cnc(NC(=O)c3cccc(F)c3)c3ccccc23)cc1,-4.96576841477222,True,True,True,True,,,success
ATP-HTVS-675D7E7E37EF,CC(C)Nc1ccccc1NC(=O)Cn1c(=O)nc(-c2ccccc2)c2ccccc21,-4.39095491270896,True,True,True,True,,,success
ATP-HTVS-676B1F951E41,C[C@H]([NH2+]Cc1ccc(C[NH+](C)C)cc1)c1cn(Cc2ccc(Cl)cc2)nn1,-4.55198972157874,True,True,True,True,,,success
ATP-HTVS-6778D00A26F1,Cc1cccc([C@H](O)CNc2c(NC(=O)c3ccc([S-])c(F)c3)c[nH+]c3ccccc23)c1,-4.02076398578119,True,True,True,True,,,success
ATP-HTVS-677D6479829E,O=C1CN(Cc2cc(F)c(F)c(F)c2)[C@H](c2ccccc2)c2ccccc2N1,-1.53874169064262,True,True,True,True,,,success
ATP-HTVS-67830652660F,C[NH+](C)Cc1ccc(CNc2c(C(=O)Nc3ccccc3C#N)sc3ccccc23)cc1,-3.54475322945027,True,True,True,True,,,success
ATP-HTVS-67B30DFDD52C,CN(Cc1ccccc1S(N)(=O)=O)c1nc(NCc2cccc(C[NH+](C)C)c2)c2ccccc2[nH+]1,-4.59460586724192,True,True,True,True,,,success
ATP-HTVS-67E3C63FBC34,CCc1cccc(CC)c1CN1CC(=O)Nc2ccccc2[C@H]1c1ccccc1,-1.77896313754051,True,True,True,True,,,success
ATP-HTVS-67F14CF2E487,CN(Cc1ccccc1)C(=O)c1ncccc1Nc1ccccc1C[NH+](C)C,-4.57556517881541,True,True,True,True,,,success
ATP-HTVS-6804FBE9529D,C[NH+](C)Cc1cc(F)ccc1CNc1nc(NCc2cccc(Cl)c2N)c2ccccc2[nH+]1,-4.41470929805527,True,True,True,True,,,success
ATP-HTVS-681E21A5C336,C[NH+](C)Cc1cccc(N2c3ccccc3C(=O)N[C@H]2c2ccc(Cl)c(Cl)c2)c1,-1.83227151274136,True,True,True,True,,,success
ATP-HTVS-684B476D1E6A,C[NH+](C)Cc1ccccc1C(=O)Nc1c(N(CC#N)Cc2ccccc2)cnc2ccccc12,-3.82090535284981,True,True,True,True,,,success
ATP-HTVS-68829DCC26F9,CC(C)Nc1cccc(CNC(=O)Cn2c(COc3ccccc3)nc3ccccc32)c1,-3.94739536879907,True,True,True,True,,,success
ATP-HTVS-68B1DBF07479,C[NH+](C)[C@@H](CNc1nc(COc2ccccc2Cl)nc2ccccc12)c1ccc(O)cc1,-4.41596673342604,True,True,True,True,,,success
ATP-HTVS-69239F8CDE40,CN(Cc1ccccc1F)C(=O)c1c(Nc2cccc(C[NH+](C)C)c2)c2ccccc2[nH]c1=O,-3.05381731133593,True,True,True,True,,,success
ATP-HTVS-694143BD68F7,CN(c1c(NC(=O)COc2ccccc2Cl)c[nH+]c2ccccc12)[C@H](C#N)c1ccccc1,-4.03896671740241,True,True,True,True,,,success
ATP-HTVS-697A85B30C1D,CCN(CC)[C@@H](CNC(=O)c1cc(=O)c2ccccc2n1Cc1ccc(C)cc1)c1ccccc1,-1.88928429654037,True,True,True,True,,,success
ATP-HTVS-69A2FC5C8ACC,Cc1cc(C[NH2+]Cc2cn(-c3ccccc3)nc2-c2ccncc2)ccc1O,-4.95097795180845,True,True,True,True,,,success
ATP-HTVS-69AD6B8D3733,C[NH+](C)Cc1ccc(C[NH2+]Cc2nc3ccccc3n2Cc2ccccc2)s1,-5.81187938311954,True,True,True,True,,,success
ATP-HTVS-69DE697C6F69,CN(C(=O)c1[nH]c2ccccc2c1NCc1ccc(C[NH+](C)C)cc1)[C@H](C#N)c1ccccc1,-4.07146256267476,True,True,True,True,,,success
ATP-HTVS-6A46373CBB09,O=C(Nc1ncc(Nc2ccc(NCCO)cc2)c2ccccc12)[C@H](Cl)c1ccccc1,-3.37109203600224,True,True,True,True,,,success
ATP-HTVS-6A615EE15C98,CN(C)Cc1cc(C[NH2+]Cc2cn(-c3ccccc3)nc2-c2ccc(F)cc2)ccc1O,-4.26265472494235,True,True,True,True,,,success
ATP-HTVS-6A632AA0CEB9,Cc1ccc2nc(-c3ccc(F)cc3)c(C[NH2+]Cc3ccc(CN(C)C)cc3)n2c1,-2.71843646918018,True,True,True,True,,,success
ATP-HTVS-6A75058F52BE,CC(C)[N@@H+](C)Cc1cccc(C[NH2+]Cc2cn(-c3ccccc3)nc2-c2ccc([N+](=O)[O-])cc2)c1,-4.84010222744144,True,True,True,True,,,success
ATP-HTVS-6A7606C4C92F,C[NH+](C)Cc1ccccc1C(=O)Nc1c(-c2ccccc2)cnc2ccccc12,-4.34154304727115,True,True,True,True,,,success
ATP-HTVS-6A9F3E67E2B3,CC(=O)N(c1ccc(Cl)cc1)c1nc(C[NH2+]Cc2ccccc2C[NH+](C)C)cs1,-5.24384455386127,True,True,True,True,,,success
ATP-HTVS-6AEF3DDEB613,CCN(CC)Cc1cccc(CNc2[nH+]c3ccccc3n2CC(=O)c2ccccc2)c1,-2.44931978858572,True,True,True,True,,,success
ATP-HTVS-6B0687E57A6A,OCc1ccccc1CC[NH2+][C@@H](c1ccccc1)c1cc2ccccc2o1,-6.08880138359782,True,True,True,True,,,success
ATP-HTVS-6B1624881868,CN(C(=O)c1ccncc1Nc1ccc(C[NH+](C)C)cc1)c1ccccc1F,-4.13656720225586,True,True,True,True,,,success
ATP-HTVS-6B545AE439E8,C[NH+](C)Cc1cccc(Nc2cnc(NC(=O)c3ccccc3)c3ccccc23)c1,-4.40948614392813,True,True,True,True,,,success
ATP-HTVS-6B6B8E0C727E,C[NH+](C)Cc1cccc(CNc2csc(CC(=O)NC(C)(C)c3ccccc3)c2)c1,-4.18703629984588,True,True,True,True,,,success
ATP-HTVS-6B709F2DA304,CC(C)Oc1ccc(CNCc2cn(C)nc2OCc2ccccc2)cc1,-2.03028213054911,True,True,True,True,,,success
ATP-HTVS-6BE395388015,CCN(CC)[C@H](CNC(=O)c1cc(=O)c2ccccc2n1Cc1cccc(C)c1)c1ccccc1,-1.36676737681333,True,True,True,True,,,success
ATP-HTVS-6BFC96102A75,C[C@H](C#N)N(c1ccccc1)c1c(NC(=O)c2cc(F)cc(F)c2)c[nH+]c2ccccc12,-1.68091476433484,True,True,True,True,,,success
ATP-HTVS-6C10A5B04019,CC(C)Nc1cccc(CNc2nc(NCc3ccc(CCO)cc3)nc3ccccc23)c1,-1.51439635407655,True,True,True,True,,,success
ATP-HTVS-6C50DB0A272F,C[C@@H](c1ccccc1)N(C)C(=O)c1ccncc1Nc1ccc(C[NH+](C)C)cc1,-4.30263290393674,True,True,True,True,,,success
ATP-HTVS-6C7D9744EE21,C[NH+](C)Cc1cccc(NC(=O)c2cnc3ccc(F)cc3c2N(CC#N)c2ccccc2)c1,-4.69955578174187,True,True,True,True,,,success
ATP-HTVS-6C953A1E72F9,Cc1ccc([C@@H](O)CNc2c(CN(C)C(=O)c3ccc(O)cc3)sc3ccccc23)cc1,-5.08175360039616,True,True,True,True,,,success
ATP-HTVS-6C98FCD8FCFE,COC(=O)[C@@H](Nc1c(C(=O)N(CCO)c2ccccc2)sc2ccccc12)c1ccccc1C,-2.33099136472721,True,True,True,True,,,success
ATP-HTVS-6CCE19BA0E53,COc1cc2ccccc2c(CNc2ccc(C[NH+](C)C)c(F)c2)c1OC,-3.93577551738666,True,True,True,True,,,success
ATP-HTVS-6D0E62C9397C,C[NH+](C)Cc1ccc(CNc2cncc(C(=O)N(CC#N)Cc3ccc(F)cc3)c2)cc1,-3.6815938860764,True,True,True,True,,,success
ATP-HTVS-6D22B46DE244,C[NH+](C)Cc1cccc(CNc2nc(NCc3ccc(F)cc3)c3ccccc3[nH+]2)c1,-4.48541249538658,True,True,True,True,,,success
ATP-HTVS-6D2ED4476584,C[NH+](C)Cc1ccc(C(=O)Nc2c(NCc3cccc(C#N)c3)cnc3ccccc23)cc1,-4.00003509298641,True,True,True,True,,,success
ATP-HTVS-6D4BCDFA1C91,C[NH+](C)[C@H](CNc1cc2ccccc2nc1NC(=O)Cc1ccccc1)c1ccccc1Cl,-5.09850908229164,True,True,True,True,,,success
ATP-HTVS-6D7E0E0D5192,O=C(Nc1c[nH+]c2ccccc2c1NC[C@@H](O)c1ccccc1Cl)[C@H](Cl)c1ccccc1,-4.9844932944252,True,True,True,True,,,success
ATP-HTVS-6E0FE1B5DEAA,CN(C)Cc1cc(F)ccc1CNc1nc(NCC(=O)Nc2ccccc2)[nH+]c2ccccc12,-1.95498268451728,True,True,True,True,,,success
ATP-HTVS-6E162A247368,CCCN(C(=O)c1sccc1NCc1cccc(C[NH+](C)C)c1)c1ccccc1,-3.47604211570554,True,True,True,True,,,success
ATP-HTVS-6E22C1143CC0,C#Cc1cccc(CNCc2cn(-c3ccccc3)nc2-c2ccncc2)c1,-3.72830328205575,True,True,True,True,,,success
ATP-HTVS-6E53E23A0DE7,C[NH+](C)Cc1ccc(C(=O)Nc2ccc([C@@H](C#N)c3ccccc3)c(-c3ccc(O)cc3)c2)cc1,-4.88500832388325,True,True,True,True,,,success
ATP-HTVS-6E858FDBC7BE,C[C@@H](NCC#C[C@H](N[C@@H](C#N)c1ccccc1)c1cc2ccccc2s1)c1cccc(F)c1,-3.98554458005606,True,True,True,True,,,success
ATP-HTVS-6E87A6CCCD27,CC(=O)c1ccc(C(=O)Nc2cnc3ccccc3c2C#CC[NH2+]Cc2ccccc2)cc1,-4.17570217850514,True,True,True,True,,,success
