canonical_id,vina_affinity,glide_docking_score,vina_rank,glide_rank,rank_delta,abs_rank_delta,disagreement_class,scaffold
ATP-HTVS-EF5E324DB424,-8.9,-2.2978468768913,169,1470,-1301,1301,extreme_disagreement,O=C(NCc1ccccc1N1CCNCC1)c1oc2ccccc2c1COc1ccccc1
ATP-HTVS-2699169FE698,-9.328,-3.14832764757807,55,1352,-1297,1297,extreme_disagreement,O=C(NCCc1ccccc1)c1cc(=O)c2ccccc2n1CCc1ccccc1
ATP-HTVS-8033922A69C0,-6.925,-5.6399666862665,1392,100,1292,1292,extreme_disagreement,c1ccc(CC[NH2+]Cc2cn(-c3ccccc3)nc2-c2ccncc2)cc1
ATP-HTVS-3B2E01AF7BF8,-6.874,-5.55679982869003,1405,115,1290,1290,extreme_disagreement,c1ccc(C[NH2+]Cc2csc(COc3ccccc3)n2)cc1
ATP-HTVS-66618B00A972,-7.245,-6.72891028700809,1288,3,1285,1285,extreme_disagreement,c1ccc(C[NH2+]Cc2csc(COc3ccccc3)n2)cc1
ATP-HTVS-0FDC7A3FF1CA,-7.11,-5.88013714765497,1333,52,1281,1281,extreme_disagreement,c1ccc(C[NH2+]Cc2c[nH]nc2-c2ccccc2)cc1
ATP-HTVS-F99370747DC9,-8.919,-2.48476670519994,161,1438,-1277,1277,extreme_disagreement,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1
ATP-HTVS-B586963EE7FB,-9.055,-2.98151074575669,109,1381,-1272,1272,extreme_disagreement,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1
ATP-HTVS-60D4F7FF4B6B,-7.25,-6.28370093518969,1285,16,1269,1269,extreme_disagreement,c1ccc(C[NH2+]Cc2ccc(-c3ccccc3)s2)cc1
ATP-HTVS-23113A9B9381,-8.804,-2.18838654799351,219,1484,-1265,1265,extreme_disagreement,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1
ATP-HTVS-D49B0A10993C,-7.135,-5.82548848966351,1323,59,1264,1264,extreme_disagreement,c1ccc(C[NH2+]Cc2c[nH]nc2-c2ccccc2)cc1
ATP-HTVS-A8B79B8D9CE4,-10.112,-3.44496498682886,8,1271,-1263,1263,extreme_disagreement,O=C(Nc1ncc(C#CCNCc2ccccc2)c2ccccc12)c1ccccc1
ATP-HTVS-B6C483C4EE45,-6.825,-5.34115308557005,1418,160,1258,1258,extreme_disagreement,O=C(Nc1ccccc1)c1sccc1NCc1ccccc1
ATP-HTVS-99E4671812AC,-6.695,-5.21773634407887,1451,194,1257,1257,extreme_disagreement,O=C(Nc1nc2ccccc2cc1Nc1ccccc1)c1ccccc1
ATP-HTVS-6EF9F712D3BB,-7.272,-6.27229934947262,1274,17,1257,1257,extreme_disagreement,c1ccc(C[NH2+]Cc2ccc(Oc3ccccc3)nc2)cc1
ATP-HTVS-5BC6D09DB3F1,-8.798,-2.24325432904981,223,1477,-1254,1254,extreme_disagreement,O=C(Cc1ccccc1)NCc1[nH+]c2ccccc2n1Cc1ccccc1
ATP-HTVS-CFB2EA2F52FD,-8.851,-2.42071655020174,199,1452,-1253,1253,extreme_disagreement,O=C(Cc1ccccc1)Nc1nc2ccccc2cc1NCc1ccccc1
ATP-HTVS-8BC83C5D0DE9,-8.699,-1.74762747950328,286,1536,-1250,1250,extreme_disagreement,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3n2)cc1
ATP-HTVS-8FAC22D1DEE3,-6.666,-5.16915453027666,1458,209,1249,1249,extreme_disagreement,O=C(NCc1ccccc1)c1cc(Nc2ccccc2)cs1
ATP-HTVS-AD556EC8B5E3,-8.901,-2.72511908216225,168,1415,-1247,1247,extreme_disagreement,O=C(c1c[nH]c2ccccc12)C(NCCc1ccccc1)c1ccccc1
ATP-HTVS-83768D529230,-7.243,-5.83755543127655,1290,57,1233,1233,extreme_disagreement,O=C(Cc1cc(NCc2ccccc2)cs1)Nc1ccccc1
ATP-HTVS-BE25F64FE980,-8.698,-1.91461633591276,288,1517,-1229,1229,extreme_disagreement,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3n2)cc1
ATP-HTVS-41202D3CA1C8,-7.007,-5.44286236205763,1363,134,1229,1229,extreme_disagreement,c1ccc(C[NH2+]Cc2csc(COc3ccccc3)n2)cc1
ATP-HTVS-8521C9576B2F,-6.251,-4.97652262939337,1532,304,1228,1228,extreme_disagreement,O=C1c2ccccc2C(C[NH2+]Cc2ccccc2)N1Cc1ccccc1
ATP-HTVS-190A8EA9B17C,-6.928,-5.31774251887787,1391,167,1224,1224,extreme_disagreement,c1ccc(C[NH2+]Cc2nc(-c3ccccc3)cs2)cc1
ATP-HTVS-F7D4BFA34903,-6.266,-4.96526412391853,1531,309,1222,1222,extreme_disagreement,c1ccc(CC[NH2+]Cc2c[nH]nc2-c2ccccc2)cc1
ATP-HTVS-99483DBEAA78,-7.382,-6.3660091336744,1228,9,1219,1219,extreme_disagreement,O=C(Cc1ccccc1)n1nc(-c2ccncc2)cc1CC[NH2+]Cc1ccccc1
ATP-HTVS-37164D6EE04D,-7.144,-5.62296516979156,1319,105,1214,1214,extreme_disagreement,O=C(C[NH2+]Cc1ccccc1)N(Cc1ccccc1)c1nc2ccccc2s1
ATP-HTVS-9DFA3785F0DB,-8.956,-3.13995854180973,145,1355,-1210,1210,extreme_disagreement,O=C(NCc1ccccc1)c1cn(-c2ccccc2)c(=O)c2ccccc12
ATP-HTVS-7598FFEE7603,-9.064,-3.31860378293044,108,1312,-1204,1204,extreme_disagreement,O=C(Cc1ccccc1)Nc1ncc(NCc2ccccc2)c2ccccc12
ATP-HTVS-8D6261309289,-6.946,-5.24954616744269,1386,184,1202,1202,extreme_disagreement,O=C(Nc1ccccc1)c1cnc2ccccc2c1Nc1ccccc1
ATP-HTVS-8884805DC746,-8.717,-2.27199096008959,274,1473,-1199,1199,extreme_disagreement,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3n2)cc1
ATP-HTVS-800B0B068CC6,-7.118,-5.46030312381141,1330,131,1199,1199,extreme_disagreement,c1ccc(CNCc2ccc(OCc3ccccc3)cc2)cc1
ATP-HTVS-30920D5A25EC,-7.077,-5.40486676914334,1345,146,1199,1199,extreme_disagreement,c1ccc(C[NH2+]Cc2c[nH]nc2-c2ccccc2)cc1
ATP-HTVS-4CC80B7019B2,-6.849,-5.14583920167387,1411,220,1191,1191,extreme_disagreement,c1ccc(C[NH2+]Cc2cnc(-c3ccccc3)s2)cc1
ATP-HTVS-19E5DD3F936E,-9.355,-3.53201472588921,51,1237,-1186,1186,extreme_disagreement,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1
ATP-HTVS-F308899F49E6,-7.372,-5.90641594276411,1234,49,1185,1185,extreme_disagreement,c1ccc(C[NH2+]Cc2ccc(Oc3ccccc3)nc2)cc1
ATP-HTVS-FEA784CAFC0E,-8.534,-1.60612474839051,383,1564,-1181,1181,extreme_disagreement,O=C(Cc1ccccc1)N=c1[nH]cc(NCCc2ccccc2)c2ccccc12
ATP-HTVS-AC71774ACC4B,-7.449,-6.96005044741765,1182,1,1181,1181,extreme_disagreement,O=C(NCc1ccccc1)c1cc(NCc2ccccc2)cs1
ATP-HTVS-4A1EB194D3B6,-6.023,-4.85779636585634,1555,375,1180,1180,extreme_disagreement,O=C1c2ccccc2C(C[NH2+]Cc2ccccc2)N1Cc1ccccc1
ATP-HTVS-CEDCE5F1BEB7,-7.453,-6.66143670294278,1181,6,1175,1175,extreme_disagreement,c1ccc(C[NH2+]Cc2ccc(-c3ccccc3)nc2)cc1
ATP-HTVS-F54B40793D2A,-8.937,-3.24803738895674,151,1325,-1174,1174,extreme_disagreement,O=C(Nc1c(NCc2ccccc2)cnc2ccccc12)c1ccccc1
ATP-HTVS-A6800539A705,-8.632,-2.05448620479741,325,1499,-1174,1174,extreme_disagreement,O=C(Cc1ccccc1)Nc1nc2ccccc2cc1NCc1ccccc1
ATP-HTVS-3565F86F920E,-8.952,-3.316784259701,147,1313,-1166,1166,extreme_disagreement,O=C(NCc1ccccc1)c1cc(-c2nc3ccccc3s2)nc2ccccc12
ATP-HTVS-22FAF80E23F8,-9.631,-3.63891699807897,28,1189,-1161,1161,extreme_disagreement,c1ccc(CCNc2[nH+]nc(-c3ccccc3)c3ccccc23)cc1
ATP-HTVS-71BAC3B18036,-9.137,-3.52001493936005,84,1244,-1160,1160,extreme_disagreement,O=C(Nc1nc2ccccc2cc1NCc1ccccc1)c1ccccc1
ATP-HTVS-3F61FE181838,-8.867,-3.18080804827734,187,1347,-1160,1160,extreme_disagreement,c1ccc(Cn2cc(CNCC(c3cccnc3)[NH+]3CCCC3)c(-c3ccccc3)n2)cc1
ATP-HTVS-9F8F78EE592C,-6.689,-4.99304401130794,1454,295,1159,1159,extreme_disagreement,O=C(Nc1c[nH+]c2ccccc2c1NCc1ccccc1)c1ccccc1
ATP-HTVS-CC86D79AEE13,-9.193,-3.53810568119934,75,1234,-1159,1159,extreme_disagreement,O=C(Cn1nc(-c2ccccc2)c2ccccc2c1=O)Nc1ccccc1
ATP-HTVS-7398D4493E72,-6.72,-5.00867591595487,1442,285,1157,1157,extreme_disagreement,O=c1c2ccccc2cc(CNc2ccccc2)n1-c1ccccc1
ATP-HTVS-BD03C735BC89,-6.786,-5.03019699353881,1429,272,1157,1157,extreme_disagreement,O=C(Nc1c[nH+]c2ccccc2c1NCc1ccccc1)c1ccccc1
ATP-HTVS-52625044C5D9,-8.445,-0.872092791012185,463,1618,-1155,1155,extreme_disagreement,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3n2)cc1
ATP-HTVS-458F3EB1794A,-7.348,-5.66081942024154,1245,95,1150,1150,extreme_disagreement,O=C(Cc1ccccc1)n1nc(-c2ccccc2)cc1CC[NH2+]Cc1ccccc1
ATP-HTVS-247B97B4CA47,-6.924,-5.08465606620702,1394,249,1145,1145,extreme_disagreement,c1ccc(NCc2cccc3ccccc23)cc1
ATP-HTVS-41C13ED6AFFD,-7.398,-5.73485067766242,1217,74,1143,1143,extreme_disagreement,c1ccc(C[NH2+]Cc2cn(Cc3ccccc3)nn2)cc1
ATP-HTVS-2DA674675DE4,-8.443,-1.06394517209285,468,1611,-1143,1143,extreme_disagreement,c1ccc(CCNc2nc(-c3ccccc3)nc3ccccc23)cc1
ATP-HTVS-F13E60D2EE86,-6.578,-4.91807100360852,1477,337,1140,1140,extreme_disagreement,c1ccc(C[NH2+]Cc2cn(-c3ccccc3)nc2-c2ccccc2)cc1
ATP-HTVS-7AB1442FC022,-7.035,-5.14316799646612,1357,223,1134,1134,extreme_disagreement,c1ccc(C[NH2+]Cc2nc3ccccc3n2Cc2ccccc2)cc1
ATP-HTVS-445D8195943B,-8.766,-2.99892868060241,244,1377,-1133,1133,extreme_disagreement,O=C(Nc1ncc(NCc2ccccc2)c2ccccc12)c1ccccc1
ATP-HTVS-512766A3F074,-8.556,-2.05307596639122,369,1500,-1131,1131,extreme_disagreement,O=C(Nc1ncc(C#Cc2ccccc2)nc1-c1ccccc1)c1ccccc1
ATP-HTVS-47220BE834AE,-7.348,-5.55803664405348,1245,114,1131,1131,extreme_disagreement,O=C(Nc1nc2ccccc2cc1NCc1ccccc1)c1ccccc1
ATP-HTVS-15F2A5DBBD51,-7.429,-5.75577483810029,1196,67,1129,1129,extreme_disagreement,c1ccc(C[NH2+]Cc2ccc(COc3ccccc3)o2)cc1
ATP-HTVS-3ED7BF8E1128,-7.366,-5.58421481194661,1237,109,1128,1128,extreme_disagreement,O=C1c2ccccc2C(C[NH2+]Cc2ccccc2)N1Cc1ccccc1
ATP-HTVS-891CD438FA2D,-8.68,-2.59995777661064,300,1427,-1127,1127,extreme_disagreement,O=C(Cn1c(COc2ccccc2)nc2ccccc21)NCc1ccccc1
ATP-HTVS-667EB58ED22D,-8.52,-1.95139084828723,391,1514,-1123,1123,extreme_disagreement,c1ccc(CCNc2nc(-c3ccccc3)nc3ccccc23)cc1
ATP-HTVS-0D83F5E9F976,-8.981,-3.48376880382318,136,1258,-1122,1122,extreme_disagreement,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1
ATP-HTVS-9C2287A2D630,-6.558,-4.873583143251,1484,362,1122,1122,extreme_disagreement,c1ccc(Cn2cc(C[NH2+]Cc3cccnc3)c(-c3ccccc3)n2)cc1
ATP-HTVS-3A2C3DD6A630,-6.356,-4.79414075359446,1520,399,1121,1121,extreme_disagreement,O=C(NCc1ccccc1)c1sccc1Nc1ccccc1
ATP-HTVS-A0DD4911ADFC,-8.794,-3.1859202757174,226,1346,-1120,1120,extreme_disagreement,O=C(Nc1ncc(NCc2ccccc2)c2ccccc12)c1ccccc1C1CC1
ATP-HTVS-D65E1879A1C4,-7.513,-6.09719447125168,1153,34,1119,1119,extreme_disagreement,O=C(Nc1ccccc1)c1sccc1Nc1ccccc1
ATP-HTVS-EFBD886B8952,-7.293,-5.38965192191034,1267,149,1118,1118,extreme_disagreement,c1ccc(C[NH2+]Cc2ccc(Nc3ccccc3)nc2)cc1
ATP-HTVS-4DE86EAA2D32,-7.314,-5.40904442602518,1261,143,1118,1118,extreme_disagreement,C(#CC(NCc1ccccc1)c1[nH+]ccn1OCc1ccccc1)c1ccncc1
ATP-HTVS-37EC6A305554,-6.32,-4.77778887211193,1526,410,1116,1116,extreme_disagreement,O=C(Cc1ccccc1)Nc1nc2ccccc2cc1Nc1ccccc1
ATP-HTVS-CEC01CDE00B1,-8.618,-2.47877349878223,330,1441,-1111,1111,extreme_disagreement,O=C(Nc1ncc(C#Cc2ccccc2)nc1-c1ccccc1)c1ccccc1
ATP-HTVS-6F05C87B1F67,-8.559,-2.24887284598629,366,1474,-1108,1108,extreme_disagreement,O=C(Cc1ccccc1)Nc1cnc2ccccc2c1NCc1ccccc1
ATP-HTVS-FA0319FBED9B,-7.162,-5.17905081615349,1314,206,1108,1108,extreme_disagreement,O=C(Nc1ccccc1)c1c[nH+]c2ccccc2c1NCc1ccccc1
ATP-HTVS-0B527D484045,-6.067,-4.70705017394486,1551,451,1100,1100,extreme_disagreement,O=c1c2ccccc2cc(CNc2ccccc2)n1-c1ccccc1
ATP-HTVS-69AD6B8D3733,-7.496,-5.81187938311954,1161,61,1100,1100,extreme_disagreement,c1ccc(Cn2c(C[NH2+]Cc3cccs3)nc3ccccc32)cc1
ATP-HTVS-04BA495CA0A4,-8.711,-3.00531349655571,278,1373,-1095,1095,extreme_disagreement,c1ccc(C[NH2+]Cc2cc(-c3ccccc3)c3ccccc3n2)cc1
ATP-HTVS-B4FC20780B21,-7.324,-5.33877522679831,1255,161,1094,1094,extreme_disagreement,c1ccc(C[NH2+]Cc2csc(-c3ccccc3)n2)cc1
ATP-HTVS-E624AA265EBA,-6.655,-4.86913996148569,1460,367,1093,1093,extreme_disagreement,O=c1c2ccccc2cc(CNCc2ccccc2)n1-c1ccccc1
ATP-HTVS-AEC4D9F1E0F4,-7.315,-5.315303887102,1258,168,1090,1090,extreme_disagreement,O=C(Nc1nc2ccccc2cc1NCc1ccccc1)c1ccccc1
ATP-HTVS-9C0CB662701B,-7.302,-5.27526288431442,1266,177,1089,1089,extreme_disagreement,c1ccc(CC[NH2+]Cc2ccc(OCc3ccccc3)cn2)cc1
ATP-HTVS-B989B97EF6F5,-7.551,-5.98566530002566,1130,43,1087,1087,extreme_disagreement,c1ccc(C[NH2+]Cc2ccc(COc3ccccc3)o2)cc1
ATP-HTVS-D1A5509321EA,-8.579,-2.4792369401016,353,1440,-1087,1087,extreme_disagreement,c1ccc(CNc2cc(-c3ccccc3)nc3ccccc23)cc1
ATP-HTVS-72E6B3102DA2,-8.435,-1.61026209167292,476,1562,-1086,1086,extreme_disagreement,c1ccc(CNc2nc3ccccc3nc2NCc2ccccc2)cc1
ATP-HTVS-443BC3733DB7,-10.126,-3.79226143644072,7,1093,-1086,1086,extreme_disagreement,O=C(Nc1cnc2ccccc2c1C#CCNCc1ccccc1)c1ccccc1
ATP-HTVS-E53B79A527AF,-8.871,-3.45286661265263,184,1268,-1084,1084,extreme_disagreement,O=C(CCc1ccccc1)Nc1cnc2ccccc2c1Nc1ccccc1
ATP-HTVS-0CD00DCFE488,-8.362,-0.727471403035266,540,1624,-1084,1084,extreme_disagreement,O=C(Cn1c(COc2ccccc2)nc2ccccc21)NCc1ccccc1
ATP-HTVS-67F14CF2E487,-5.348,-4.57556517881541,1625,545,1080,1080,extreme_disagreement,O=C(NCc1ccccc1)c1ncccc1Nc1ccccc1
ATP-HTVS-553AACDE3786,-7.396,-5.42432199151396,1218,138,1080,1080,extreme_disagreement,c1ccc(C[NH2+]Cc2ncc(-c3ccccc3)cn2)cc1
ATP-HTVS-26104959C4F1,-6.442,-4.74613420248316,1509,431,1078,1078,extreme_disagreement,O=C(Cc1ccccc1)Nc1c(Nc2ccccc2)cnc2ccccc12
ATP-HTVS-B9C46F2E092C,-9.105,-3.67328330366518,97,1175,-1078,1078,extreme_disagreement,C(=Nn1cc(-c2ccccc2)[nH+]c1Nc1ccccc1)c1ccccc1
ATP-HTVS-DE3670B8C5ED,-8.703,-3.1188645256653,283,1360,-1077,1077,extreme_disagreement,c1ccc(C[NH2+]Cc2ccc(OCc3ccccc3)c(OCc3ccccc3)c2)cc1
ATP-HTVS-FB09B772C34B,-8.851,-3.43346422373664,199,1275,-1076,1076,extreme_disagreement,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1
ATP-HTVS-DC065C207C84,-9.403,-3.75492037208767,46,1121,-1075,1075,extreme_disagreement,O=C(NCCc1ccccc1)c1cc(COc2ccccc2)nc2ccccc12
ATP-HTVS-DF96FF74234A,-7.519,-5.71357845935537,1150,79,1071,1071,extreme_disagreement,c1ccc(C[NH2+]Cc2csc(Nc3ccccc3)n2)cc1
ATP-HTVS-2ECA33AB7628,-6.643,-4.80153473462974,1463,394,1069,1069,extreme_disagreement,O=C(Nc1ccccc1)c1sccc1NCc1ccccc1
ATP-HTVS-8A89FEC9078D,-8.514,-2.30937731399655,401,1468,-1067,1067,extreme_disagreement,c1ccc(CNc2nc3ccccc3nc2NCc2ccccc2)cc1
ATP-HTVS-B1D0FF1C8AAB,-7.468,-5.60971624453893,1172,106,1066,1066,extreme_disagreement,c1ccc(C[NH2+]Cc2cn(Cc3ccccc3)nc2-c2ccccc2)cc1
ATP-HTVS-F0EA8E73CD83,-7.383,-5.33587701286716,1227,163,1064,1064,extreme_disagreement,O=C(Nc1ccccc1)c1cc(NCc2ccccc2)cs1
ATP-HTVS-9548848ABB82,-9.712,-3.80376357856523,25,1085,-1060,1060,extreme_disagreement,O=C(NCc1ccccc1)NCC1c2ccccc2C(=O)N1Cc1ccccc1
ATP-HTVS-B7604789CEBF,-6.948,-4.92788953230995,1385,328,1057,1057,extreme_disagreement,c1ccc(C[NH2+]Cc2cn(-c3ccccc3)nn2)cc1
ATP-HTVS-CD3E1774443F,-8.361,-1.21657362244702,545,1601,-1056,1056,extreme_disagreement,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1
ATP-HTVS-A7EE593102BF,-8.343,-1.16981472407605,552,1607,-1055,1055,extreme_disagreement,c1ccc(CCNCc2cc(-c3ccccc3)c3ccccc3n2)cc1
ATP-HTVS-8FAD4DDE14EC,-8.993,-3.65197518750528,130,1185,-1055,1055,extreme_disagreement,O=C(NCCc1ccccc1)c1cn(CCc2ccccc2)c2ccccc2c1=O
ATP-HTVS-F97015D0DCF4,-8.995,-3.66122677714146,128,1182,-1054,1054,extreme_disagreement,O=C(Nc1c[nH+]c2ccccc2c1NCc1ccccc1)c1ccccc1
ATP-HTVS-638532F00CCB,-8.722,-3.30192032259965,268,1318,-1050,1050,extreme_disagreement,O=C(Cc1ccccc1)Nc1ncc(NCc2ccccc2)c2ccccc12
ATP-HTVS-A44EAAD38847,-8.71,-3.24160266592602,279,1327,-1048,1048,extreme_disagreement,c1ccc(C[NH2+]C(Cn2cnc3ccccc32)c2ccccc2)cc1
ATP-HTVS-011A966B3F21,-7.554,-5.69314528862896,1127,84,1043,1043,extreme_disagreement,c1ccc(CCC[NH2+]C(c2ccccn2)c2cc3ccccc3o2)cc1
ATP-HTVS-54143804256C,-7.522,-5.62338343586215,1145,104,1041,1041,extreme_disagreement,c1ccc(C[NH2+]Cc2csc(Nc3ccccc3)n2)cc1
ATP-HTVS-B0A71AB87D72,-7.728,-6.3559887442052,1051,10,1041,1041,extreme_disagreement,O=C(Nc1ccccc1)c1cc(NCc2ccccc2)cs1
ATP-HTVS-028F2DC4E032,-6.502,-4.69863757955225,1497,457,1040,1040,extreme_disagreement,O=c1c2ccccc2nc(-c2ccccc2)n1Cc1ccccc1
ATP-HTVS-4920657FA6C2,-8.629,-3.04995452842007,327,1366,-1039,1039,extreme_disagreement,O=C(N=c1[nH]c2ccccc2n1Cc1ccccc1)NCCc1ccccc1
ATP-HTVS-5CEF79319D6B,-6.502,-4.69577605445255,1497,460,1037,1037,extreme_disagreement,O=C(Nc1c(NCc2ccccc2)cnc2ccccc12)c1ccccc1
ATP-HTVS-5A74948D5858,-8.88,-3.57609795684587,182,1217,-1035,1035,extreme_disagreement,c1ccc(CCNc2ncc(Cc3ccccc3)c3ccccc23)cc1
ATP-HTVS-8FFDF10521D1,-7.254,-5.08473991012253,1283,248,1035,1035,extreme_disagreement,c1ccc(C[NH2+]Cc2c[nH]nc2-c2ccccc2)cc1
ATP-HTVS-2C852BECD08A,-7.428,-5.32917125483599,1197,164,1033,1033,extreme_disagreement,c1ccc(C[NH2+]Cc2c[nH]nc2-c2ccccc2)cc1
ATP-HTVS-A86A798575A4,-6.603,-4.73478467522841,1471,438,1033,1033,extreme_disagreement,O=c1c2ccccc2nc(-c2ccccc2)n1Cc1ccccc1
ATP-HTVS-FF63783F1DD1,-7.277,-5.10529777735234,1273,240,1033,1033,extreme_disagreement,O=C1c2ccccc2C(C[NH2+]Cc2ccccc2)N1Cc1ccccc1
ATP-HTVS-98A0502BF743,-7.36,-5.16291107795336,1242,210,1032,1032,extreme_disagreement,c1ccc(C[NH2+]Cc2ccncc2OCc2ccccc2)cc1
ATP-HTVS-B1E26FAB67D9,-9.081,-3.73712231452672,104,1135,-1031,1031,extreme_disagreement,c1ccc(Nc2nc(Oc3ccccc3)cc(Oc3ccccc3)n2)cc1
ATP-HTVS-F08817EB9A7A,-7.709,-6.13430839064474,1058,27,1031,1031,extreme_disagreement,c1ccc(C[NH2+]Cc2ncc(-c3ccccc3)cn2)cc1
ATP-HTVS-13A5AE9C2B6A,-9.16,-3.76780447123084,81,1111,-1030,1030,extreme_disagreement,c1ccc(CNCc2[nH+]c3ccccc3n2Cc2ccccc2)cc1
ATP-HTVS-FE5F78CE8672,-7.09,-4.95711055598277,1343,313,1030,1030,extreme_disagreement,c1ccc(C[NH2+]Cc2ccncc2OCc2ccccc2)cc1
ATP-HTVS-1CF603621065,-8.755,-3.42917628372208,251,1280,-1029,1029,extreme_disagreement,O=C(Nc1ccccc1)c1cc2ccccc2nc1NCc1ccccc1
ATP-HTVS-34AD6DA38229,-9.383,-3.81980623817494,48,1074,-1026,1026,extreme_disagreement,O=C(Cc1ccccc1)NCc1sc2ccccc2c1C#CC[NH2+]Cc1ccccc1
ATP-HTVS-B107F9A324A3,-7.235,-5.04000059047914,1294,269,1025,1025,extreme_disagreement,c1ccc(CNc2ncc(-c3ccccc3)s2)cc1
ATP-HTVS-B47DAEDE372B,-8.725,-3.39530927196781,265,1287,-1022,1022,extreme_disagreement,O=C(Nc1cnc2ccccc2c1C#CCCc1ccccc1)c1ccccc1
ATP-HTVS-CD84540442E8,-8.408,-1.80982414018258,504,1526,-1022,1022,extreme_disagreement,O=C(Cc1ccccc1)Nc1c(NCc2ccccc2)cnc2ccccc12
ATP-HTVS-65F4836C7042,-7.762,-6.71312251253104,1026,5,1021,1021,extreme_disagreement,O=C(NCc1sc2ccccc2c1C#CCCc1ccccc1)c1ccccc1
ATP-HTVS-5B32A3AFA3A9,-9.118,-3.76487956836908,94,1114,-1020,1020,extreme_disagreement,O=C(NCc1ccccc1)NCc1ccnc2ccccc12
ATP-HTVS-A20FC30C18FA,-8.996,-3.72303822103631,125,1145,-1020,1020,extreme_disagreement,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1
ATP-HTVS-22634BBBCB97,-8.509,-2.64904714563674,404,1421,-1017,1017,extreme_disagreement,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1
ATP-HTVS-E381363CD12F,-6.209,-4.60702306309411,1535,523,1012,1012,extreme_disagreement,O=C(Nc1ccccc1)c1cnc2ccccc2c1Nc1ccccc1
ATP-HTVS-05E9E2FC066B,-6.673,-4.72622512874464,1456,444,1012,1012,extreme_disagreement,O=C(Nc1c[nH+]c2ccccc2c1NCc1ccccc1)c1ccccc1
ATP-HTVS-B34C30ECDBCB,-8.366,-1.69642127106037,535,1545,-1010,1010,extreme_disagreement,c1ccc(CCNc2cc(-c3ccccc3)nc3ccnn23)cc1
ATP-HTVS-95D1FAD4F080,-8.702,-3.36505156641546,284,1291,-1007,1007,extreme_disagreement,O=C(Nc1ncc(NCc2ccccc2)c2ccccc12)c1ccccc1
ATP-HTVS-CAF437F0E3C3,-8.621,-3.23209657193131,329,1335,-1006,1006,extreme_disagreement,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1
ATP-HTVS-2A14F6A33EFE,-7.444,-5.24980933887412,1188,183,1005,1005,extreme_disagreement,c1ccc(CCNc2cc(-c3cccnc3)[nH+]c3ccccc23)cc1
ATP-HTVS-EB51C7366B34,-8.592,-3.1878307179681,340,1344,-1004,1004,extreme_disagreement,O=C(CCc1ccccc1)Nc1[nH+]cc(NCc2ccccc2)c2ccccc12
ATP-HTVS-84C0F320BB18,-7.001,-4.87355304658918,1366,363,1003,1003,extreme_disagreement,N=C(Cc1nc2ccccc2n1C=Cc1ccccc1)c1ccccc1
ATP-HTVS-B88C39A42AA7,-9.08,-3.76935999597459,105,1108,-1003,1003,extreme_disagreement,O=C(Nc1ncc(Nc2ccccc2)c2ccccc12)c1ccccc1
ATP-HTVS-4D974321991D,-8.424,-2.16155537020466,489,1491,-1002,1002,extreme_disagreement,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1
ATP-HTVS-9B930A3F277B,-8.943,-3.71626239896153,149,1151,-1002,1002,extreme_disagreement,c1ccc(COc2cc(C[NH2+]Cc3ccccc3CN3CCNCC3)cc3ccccc23)cc1
ATP-HTVS-A5A2B8D72F00,-7.501,-5.3545965868063,1158,158,1000,1000,extreme_disagreement,O=C1c2ccccc2C(C[NH2+]Cc2ccccc2)N1Cc1ccccc1
ATP-HTVS-DC6B7BCD18A9,-7.508,-5.36206198882795,1154,155,999,999,extreme_disagreement,c1ccc(C[NH2+]CCc2ccc3ccccc3c2)cc1
ATP-HTVS-132BACAA4698,-6.807,-4.75722904561426,1421,423,998,998,extreme_disagreement,O=C(Nc1c[nH+]c2ccccc2c1NCc1ccccc1)c1ccccc1
ATP-HTVS-BAD00D53E534,-10.028,-3.92227530838364,11,1008,-997,997,extreme_disagreement,O=C(Nc1cnc2ccccc2c1C#CCNCc1ccccc1)c1ccccc1
ATP-HTVS-A345DB3E7236,-8.437,-2.29234877703406,474,1471,-997,997,extreme_disagreement,O=C(Cc1ccccc1)Nc1c[nH+]c2ccccc2c1NCc1ccccc1
ATP-HTVS-EB12E3425930,-8.471,-2.57688650787329,432,1428,-996,996,extreme_disagreement,c1ccc(CNCc2cc(OCc3ccccc3)c3ccccc3c2)cc1
