canonical_id,compound_code,vina_rank,glide_rank,rank_consensus,normalized_rank_variance,rank_entropy,protocol_disagreement_score,consensus_strength
ATP-HTVS-4D974321991D,51619,489,1491,990.0,0.09423997080449828,1.0,0.6139705882352942,0.3939950980392157
ATP-HTVS-524A2C000135,32450,678,1302,990.0,0.03654844290657439,1.0,0.38235294117647056,0.3939950980392157
ATP-HTVS-67830652660F,76674,754,1229,991.5,0.021178096315119188,1.0,0.29105392156862747,0.39307598039215685
ATP-HTVS-E41D62FB159D,67521,820,1163,991.5,0.011043022064830835,1.0,0.21017156862745098,0.39307598039215685
ATP-HTVS-8EDB8C766CED,78306,684,1301,992.5,0.03573304513288158,1.0,0.37806372549019607,0.3924632352941177
ATP-HTVS-52CC222D68E9,81987,1269,716,992.5,0.028704498420078817,1.0,0.3388480392156863,0.39246323529411764
ATP-HTVS-1952D56C5A08,95489,742,1254,998.0,0.024605920799692427,1.0,0.3137254901960784,0.3890931372549019
ATP-HTVS-512BF8EF5FA0,50785,528,1469,998.5,0.08311491148236254,1.0,0.5765931372549019,0.3887867647058823
ATP-HTVS-5CFA0109773F,85506,903,1095,999.0,0.0034602076124567475,1.0,0.11764705882352941,0.38848039215686275
ATP-HTVS-74C5B06FA80B,35331,1047,952,999.5,0.0008471238526047675,1.0,0.05821078431372549,0.3881740196078431
ATP-HTVS-CDB030173D15,66242,717,1282,999.5,0.029963779706122642,1.0,0.34620098039215685,0.38817401960784315
ATP-HTVS-A7093622CBF0,20771,1214,785,999.5,0.017274849967560554,1.0,0.26286764705882354,0.3881740196078431
ATP-HTVS-0B527D484045,76929,1551,451,1001.0,0.11357560793925416,1.0,0.6740196078431373,0.3872549019607843
ATP-HTVS-B476F40F800C,74499,893,1112,1002.5,0.004501817960640138,1.0,0.13419117647058823,0.3863357843137255
ATP-HTVS-EE5B82122D17,84066,634,1371,1002.5,0.05098409040393118,1.0,0.45159313725490197,0.38633578431372545
ATP-HTVS-D928A6F83D7E,93473,809,1204,1006.5,0.014645152255142253,1.0,0.2420343137254902,0.3838848039215686
ATP-HTVS-4DC88D9567D5,69986,1465,549,1007.0,0.07875726883890811,1.0,0.5612745098039216,0.38357843137254904
ATP-HTVS-88F2ADA8327D,84033,1368,652,1010.0,0.04812001393694733,1.0,0.4387254901960784,0.38174019607843135
ATP-HTVS-821B647876F5,39105,737,1283,1010.0,0.027982401600346016,1.0,0.33455882352941174,0.3817401960784314
ATP-HTVS-4BCACD3FB587,71139,598,1422,1010.0,0.06373149750096116,1.0,0.5049019607843137,0.3817401960784314
ATP-HTVS-A693217A85AE,38275,1135,887,1011.0,0.0057730199923106485,1.0,0.15196078431372548,0.3811274509803922
ATP-HTVS-DFE69C12D963,69825,930,1092,1011.0,0.0024633704584775084,1.0,0.09926470588235294,0.3811274509803922
ATP-HTVS-7C6F09AC1D4C,90306,647,1376,1011.5,0.04988325178416955,1.0,0.44669117647058826,0.3808210784313726
ATP-HTVS-ABB27A5BB422,32386,1002,1025,1013.5,4.9654129421376396e-05,0.0,0.014093137254901961,0.3795955882352941
ATP-HTVS-D9724DB0D106,63362,647,1382,1014.5,0.05070775437932526,1.0,0.45036764705882354,0.37898284313725494
ATP-HTVS-40E764CABCB1,58370,1244,786,1015.0,0.01968931720972703,1.0,0.2806372549019608,0.37867647058823534
ATP-HTVS-CD84540442E8,70081,504,1526,1015.0,0.09803959114282967,1.0,0.6262254901960784,0.3786764705882353
ATP-HTVS-0A53D5277C22,24418,527,1503,1015.0,0.08941272587466359,1.0,0.5980392156862745,0.37867647058823534
ATP-HTVS-72E6B3102DA2,29953,476,1562,1019.0,0.11070298983564013,1.0,0.6654411764705882,0.3762254901960784
ATP-HTVS-B6233BB79AF7,58179,763,1276,1019.5,0.024702131541955018,1.0,0.31433823529411764,0.3759191176470588
ATP-HTVS-8D32545BC421,99618,795,1245,1020.0,0.019007488105536336,1.0,0.2757352941176471,0.3756127450980392
ATP-HTVS-E50B3258D66C,64642,603,1443,1023.0,0.06623053633217992,1.0,0.5147058823529411,0.3737745098039216
ATP-HTVS-F1D0837E8A30,75426,797,1250,1023.5,0.019261766057525952,1.0,0.2775735294117647,0.37346813725490197
ATP-HTVS-BEC4D7C74EFC,70658,1440,610,1025.0,0.06466300521434062,1.0,0.508578431372549,0.37254901960784315
ATP-HTVS-915EA674EB52,76033,693,1358,1025.5,0.0415090687776336,1.0,0.4074754901960784,0.3722426470588235
ATP-HTVS-EAE06126CF40,15907,654,1400,1027.0,0.052236895064398305,1.0,0.4571078431372549,0.3713235294117647
ATP-HTVS-95D98DD03D76,71298,532,1523,1027.5,0.09218218728974431,1.0,0.6072303921568627,0.37101715686274506
ATP-HTVS-6C50DB0A272F,98305,1294,764,1029.0,0.02636643658688966,1.0,0.3247549019607843,0.3700980392156863
ATP-HTVS-E381363CD12F,95042,1535,523,1029.0,0.0961303945597847,1.0,0.6200980392156863,0.3700980392156863
ATP-HTVS-17511F2B790B,26499,1053,1007,1030.0,0.00019861651768550559,0.0,0.028186274509803922,0.369485294117647
ATP-HTVS-F9F42C67BCEC,77858,937,1124,1030.5,0.003282335069444444,1.0,0.11458333333333333,0.36917892156862747
ATP-HTVS-572BFDBE8187,1059,893,1170,1031.5,0.007202101505430604,1.0,0.16973039215686275,0.36856617647058826
ATP-HTVS-6E22C1143CC0,63683,924,1140,1032.0,0.004379325259515571,1.0,0.1323529411764706,0.36825980392156865
ATP-HTVS-9D863030CFC5,78209,853,1211,1032.0,0.012030003484236832,1.0,0.2193627450980392,0.3682598039215686
ATP-HTVS-1551732D1515,43266,1024,1043,1033.5,3.3884954104190696e-05,0.0,0.011642156862745098,0.36734068627450983
ATP-HTVS-D3D42427DD6F,94017,1466,601,1033.5,0.07023149524822184,1.0,0.5300245098039216,0.3673406862745098
ATP-HTVS-375881F1CECF,69635,809,1260,1034.5,0.01909205969458862,1.0,0.2763480392156863,0.36672794117647056
ATP-HTVS-9C7CAB1133CD,78305,998,1075,1036.5,0.0005565204789023452,0.0,0.04718137254901961,0.36550245098039214
ATP-HTVS-BB30DC3CF26F,67810,1264,809,1036.5,0.019432223333573626,1.0,0.27879901960784315,0.36550245098039214
ATP-HTVS-6A7606C4C92F,92290,1341,735,1038.0,0.034470290873702424,1.0,0.3713235294117647,0.36458333333333337
ATP-HTVS-63DD1309BB6A,79362,778,1299,1038.5,0.025478575698048823,1.0,0.31924019607843135,0.36427696078431376
ATP-HTVS-2A473A7CBE48,82306,918,1160,1039.0,0.0054970594242599,1.0,0.1482843137254902,0.3639705882352941
ATP-HTVS-2DA674675DE4,42977,468,1611,1039.5,0.12262871026167818,1.0,0.7003676470588235,0.3636642156862745
ATP-HTVS-B34C30ECDBCB,67107,535,1545,1040.0,0.09575080798250674,1.0,0.6188725490196079,0.36335784313725494
ATP-HTVS-27135ACF267B,59107,1243,837,1040.0,0.015472189182045367,1.0,0.24877450980392157,0.36335784313725494
ATP-HTVS-52625044C5D9,31809,463,1618,1040.5,0.1252171077530277,1.0,0.7077205882352942,0.3630514705882353
ATP-HTVS-1B509C27CE75,60833,698,1385,1041.5,0.044300963721885814,1.0,0.4209558823529412,0.3624387254901961
ATP-HTVS-FC258B4525E9,43202,1258,826,1042.0,0.017517301038062285,1.0,0.2647058823529412,0.36213235294117646
ATP-HTVS-3BCB6D34D9FC,82627,979,1105,1042.0,0.0014901870674740485,1.0,0.07720588235294118,0.36213235294117646
ATP-HTVS-40806E2DA49D,71074,829,1255,1042.0,0.017034088451557097,1.0,0.2610294117647059,0.36213235294117646
ATP-HTVS-D7FBECEDF81C,79746,865,1223,1044.0,0.012030003484236832,1.0,0.2193627450980392,0.36090686274509803
ATP-HTVS-AB6A0F8FBF12,18977,1349,739,1044.0,0.03492684604479047,1.0,0.3737745098039216,0.3609068627450981
ATP-HTVS-631C0C315D5A,76739,1408,683,1045.5,0.04933733795295078,1.0,0.44424019607843135,0.35998774509803916
ATP-HTVS-7EF53BD61533,95426,1248,845,1046.5,0.015244380917195311,1.0,0.24693627450980393,0.359375
ATP-HTVS-4D1ED9B826E8,4419,733,1361,1047.0,0.0370185145136486,1.0,0.38480392156862747,0.3590686274509804
ATP-HTVS-494FFDA3E05A,79810,946,1150,1048.0,0.00390625,1.0,0.125,0.3584558823529411
ATP-HTVS-917D65E68C1C,37603,1047,1049,1048.0,3.7545655517108805e-07,0.0,0.0012254901960784314,0.3584558823529411
ATP-HTVS-A9E2ECE51DBC,47937,980,1116,1048.0,0.001736111111111111,1.0,0.08333333333333333,0.3584558823529412
ATP-HTVS-15FA43506D9E,31298,1354,748,1051.0,0.034470290873702424,1.0,0.3713235294117647,0.3566176470588235
ATP-HTVS-B0B19F009301,74529,671,1431,1051.0,0.05421592656670512,1.0,0.46568627450980393,0.35661764705882354
ATP-HTVS-F1ABC01A08C5,11618,961,1142,1051.5,0.0030750830509900036,1.0,0.11090686274509803,0.35631127450980393
ATP-HTVS-D2D0A1D4326E,73153,1103,1003,1053.0,0.00093864138792772,0.0,0.061274509803921566,0.35539215686274506
ATP-HTVS-D02CBBC5B48D,78915,1309,797,1053.0,0.024605920799692427,1.0,0.3137254901960784,0.35539215686274506
ATP-HTVS-7A7B7DA644AB,49827,765,1342,1053.5,0.031250093864138795,1.0,0.35355392156862747,0.3550857843137255
ATP-HTVS-3DABA9A3BF24,35619,710,1398,1054.0,0.04443002691272587,1.0,0.4215686274509804,0.3547794117647059
ATP-HTVS-5359DC82CCCB,23171,619,1492,1055.5,0.07153658223399653,1.0,0.5349264705882353,0.3538602941176471
ATP-HTVS-2F35A8572662,23459,1202,910,1056.0,0.008003231930026913,1.0,0.17892156862745098,0.3535539215686274
ATP-HTVS-BAE9605F8CCC,24769,1430,684,1057.0,0.052236895064398305,1.0,0.4571078431372549,0.35294117647058826
ATP-HTVS-FDB0B4A5AF84,91043,1200,916,1058.0,0.007570705978469819,1.0,0.17401960784313725,0.352328431372549
ATP-HTVS-07D9286D8737,76898,1307,810,1058.5,0.02318528705906382,1.0,0.30453431372549017,0.3520220588235294
ATP-HTVS-531A4B252985,78049,1356,762,1059.0,0.0331186472750865,1.0,0.3639705882352941,0.3517156862745098
ATP-HTVS-8B2F0F11D1D9,80515,1103,1018,1060.5,0.0006781684027777779,0.0,0.052083333333333336,0.35079656862745096
ATP-HTVS-FC30DD28CEC3,23971,1475,647,1061.0,0.0643517517301038,1.0,0.5073529411764706,0.3504901960784314
ATP-HTVS-C3A30B83BBDA,88483,1302,824,1063.0,0.02144645388792772,1.0,0.2928921568627451,0.3492647058823529
ATP-HTVS-3FE3F52D89A6,78210,720,1407,1063.5,0.044300963721885814,1.0,0.4209558823529412,0.3489583333333333
ATP-HTVS-5BFD90183104,77187,740,1390,1065.0,0.03965759863994617,1.0,0.39828431372549017,0.3480392156862745
ATP-HTVS-9A86ECE1052E,19937,1268,864,1066.0,0.015320129277201078,1.0,0.24754901960784315,0.3474264705882353
ATP-HTVS-58BA49956E55,50050,761,1372,1066.5,0.03504145415825644,1.0,0.3743872549019608,0.3471200980392157
ATP-HTVS-750E4CFCB0FA,69826,904,1236,1070.0,0.010346080834294502,1.0,0.2034313725490196,0.3449754901960784
ATP-HTVS-CD3E1774443F,28194,545,1601,1073.0,0.10467128027681662,1.0,0.6470588235294118,0.34313725490196084
ATP-HTVS-90F616328265,99169,1140,1012,1076.0,0.0015378700499807767,0.0,0.0784313725490196,0.34129901960784315
ATP-HTVS-1C066C79A7D0,44515,987,1166,1076.5,0.003007500871059208,1.0,0.1096813725490196,0.34099264705882354
ATP-HTVS-FC39CD496C36,2019,785,1370,1077.5,0.032122654898356404,1.0,0.3584558823529412,0.34037990196078427
ATP-HTVS-5D5A320A0101,84833,1491,665,1078.0,0.06404124915897731,1.0,0.5061274509803921,0.3400735294117647
ATP-HTVS-4E16F03E37A9,70275,908,1249,1078.5,0.010914615922962324,1.0,0.20894607843137256,0.3397671568627451
ATP-HTVS-A7EE593102BF,33505,552,1607,1079.5,0.10447313307982507,1.0,0.6464460784313726,0.3391544117647059
ATP-HTVS-673A54B483CC,85827,1018,1143,1080.5,0.001466627168637063,0.0,0.07659313725490197,0.3385416666666667
ATP-HTVS-0587EECAF94B,71363,1187,974,1080.5,0.004258522112889274,1.0,0.13051470588235295,0.3385416666666667
ATP-HTVS-60B70570E761,62883,1257,904,1080.5,0.011696316470828529,1.0,0.21629901960784315,0.33854166666666663
ATP-HTVS-B9E16686FC4A,78977,651,1510,1080.5,0.0692605645965494,1.0,0.5263480392156863,0.3385416666666667
ATP-HTVS-B7AB07A15A31,78435,1237,926,1081.5,0.009078633368175701,1.0,0.19056372549019607,0.33792892156862747
ATP-HTVS-E1C245C409AF,78465,813,1350,1081.5,0.02706750783953287,1.0,0.3290441176470588,0.33792892156862747
ATP-HTVS-471CA8009E10,94562,1193,970,1081.5,0.004667769758025758,1.0,0.13664215686274508,0.33792892156862747
ATP-HTVS-0CD00DCFE488,46273,540,1624,1082.0,0.1102956194732795,1.0,0.6642156862745098,0.3376225490196078
ATP-HTVS-C40016FC0CB2,70721,858,1307,1082.5,0.018923104244761634,1.0,0.27512254901960786,0.3373161764705882
ATP-HTVS-BBB01994AF2B,80578,1109,1056,1082.5,0.00026366436586889664,0.0,0.032475490196078434,0.3373161764705882
ATP-HTVS-0079D40D2121,29921,867,1300,1083.5,0.01759849351811803,1.0,0.2653186274509804,0.33670343137254904
ATP-HTVS-76CE1997AF40,20163,1275,892,1083.5,0.013768836655372933,1.0,0.2346813725490196,0.33670343137254904
ATP-HTVS-BD9D807D92EC,94305,1328,840,1084.0,0.022353181468665898,1.0,0.29901960784313725,0.33639705882352944
ATP-HTVS-0C924C2A1F00,82563,1195,973,1084.0,0.004626000216262975,1.0,0.13602941176470587,0.33639705882352944
ATP-HTVS-E366C71D7075,82403,1495,674,1084.5,0.06326827797601883,1.0,0.5030637254901961,0.33609068627450983
ATP-HTVS-AF6DFEAC4438,77891,710,1459,1084.5,0.052657875726883886,1.0,0.45894607843137253,0.3360906862745098
ATP-HTVS-67F14CF2E487,89249,1625,545,1085.0,0.10948313148788927,1.0,0.6617647058823529,0.3357843137254902
ATP-HTVS-57A1B32CE9AA,90337,1436,736,1086.0,0.04599342800845828,1.0,0.42892156862745096,0.33517156862745096
ATP-HTVS-EE25A0930777,61857,1090,1083,1086.5,4.59934280084583e-06,0.0,0.00428921568627451,0.3348651960784314
ATP-HTVS-E2020C00AE4E,70850,1061,1113,1087.0,0.00025380863129565546,0.0,0.031862745098039214,0.33455882352941174
ATP-HTVS-BAF1AE5D2B14,74082,1473,701,1087.0,0.05594152489427143,1.0,0.4730392156862745,0.33455882352941174
ATP-HTVS-5D7D5B0AFE50,31266,986,1195,1090.5,0.004100079446607074,1.0,0.12806372549019607,0.33241421568627455
ATP-HTVS-7A394D6CE484,99713,1225,967,1096.0,0.006247972534602075,1.0,0.15808823529411764,0.3290441176470588
ATP-HTVS-505E03B882A0,11617,1109,1084,1096.5,5.86650867454825e-05,0.0,0.015318627450980392,0.3287377450980392
ATP-HTVS-74641C70E223,90850,1286,908,1097.0,0.013411683607266437,1.0,0.23161764705882354,0.3284313725490196
ATP-HTVS-5A1C186863E4,25313,667,1527,1097.0,0.06942191705113418,1.0,0.5269607843137255,0.3284313725490196
ATP-HTVS-767E37D8A78C,74498,890,1305,1097.5,0.016165751303585156,1.0,0.2542892156862745,0.328125
ATP-HTVS-267F6CCD1B36,79811,1390,808,1099.0,0.03179403654844291,1.0,0.35661764705882354,0.3272058823529412
ATP-HTVS-1F874564E13F,80035,1057,1141,1099.0,0.0006623053633217993,0.0,0.051470588235294115,0.3272058823529412
ATP-HTVS-EBADA6179138,70403,1365,836,1100.5,0.026267034463908115,1.0,0.3241421568627451,0.32628676470588236
ATP-HTVS-27FE3E1C2A9E,72194,713,1488,1100.5,0.05637714836240868,1.0,0.47487745098039214,0.32628676470588236
ATP-HTVS-C4138656EE80,36610,735,1467,1101.0,0.05029465830449827,1.0,0.4485294117647059,0.32598039215686275
ATP-HTVS-25BEFE000F10,95682,1383,821,1102.0,0.029646425052864283,1.0,0.3443627450980392,0.32536764705882354
ATP-HTVS-005EEA24BFEA,69987,1485,720,1102.5,0.054931640625,1.0,0.46875,0.32506127450980393
ATP-HTVS-5993E100A2C1,94626,1537,671,1104.0,0.07039397407247212,1.0,0.5306372549019608,0.3241421568627451
ATP-HTVS-2CB691E3F247,42273,920,1288,1104.0,0.012711457131872357,1.0,0.22549019607843138,0.3241421568627451
ATP-HTVS-1E475A4B97CE,20387,1438,779,1108.5,0.04076341205906382,1.0,0.40379901960784315,0.3213848039215686
ATP-HTVS-9F37D3A44946,93826,1478,740,1109.0,0.05112254000865052,1.0,0.4522058823529412,0.321078431372549
ATP-HTVS-01DF3EF44742,99137,1591,627,1109.0,0.08722756872356786,1.0,0.5906862745098039,0.32107843137254904
ATP-HTVS-CEA6734F7F3C,98242,1422,798,1110.0,0.03654844290657439,1.0,0.38235294117647056,0.32046568627450983
ATP-HTVS-0438281B0112,75297,1360,866,1113.0,0.022906228974432907,1.0,0.30269607843137253,0.31862745098039214
ATP-HTVS-FFCF51BF8290,81826,1174,1054,1114.0,0.001351643598615917,1.0,0.07352941176470588,0.3180147058823529
ATP-HTVS-72D66A1ED57F,85633,1407,822,1114.5,0.032122654898356404,1.0,0.3584558823529412,0.3177083333333333
ATP-HTVS-0BEF59EEEAC9,79426,1461,768,1114.5,0.045078158791089964,1.0,0.42463235294117646,0.3177083333333333
ATP-HTVS-F5557C46ACCD,63875,966,1264,1115.0,0.008335510981353324,1.0,0.18259803921568626,0.3174019607843137
ATP-HTVS-007D6F34F923,30817,975,1256,1115.5,0.007411606263216071,1.0,0.1721813725490196,0.3170955882352941
ATP-HTVS-4AC739BE8539,83970,823,1411,1117.0,0.032452962802768166,1.0,0.3602941176470588,0.3161764705882353
ATP-HTVS-7191B1059E2A,91041,985,1251,1118.0,0.006641451004421377,1.0,0.16299019607843138,0.31556372549019607
ATP-HTVS-0C1598B702AE,55106,889,1349,1119.0,0.019861651768550558,1.0,0.2818627450980392,0.3149509803921569
ATP-HTVS-52816E9DAB39,70209,952,1286,1119.0,0.010471107867166474,1.0,0.20465686274509803,0.31495098039215685
ATP-HTVS-906C5B8F4575,46978,816,1423,1119.5,0.03458414807405805,1.0,0.37193627450980393,0.31464460784313725
ATP-HTVS-3D580430A1F8,89410,1316,924,1120.0,0.014423539023452519,1.0,0.24019607843137256,0.31433823529411764
ATP-HTVS-3A7288617524,95746,1399,841,1120.0,0.029225913711072665,1.0,0.34191176470588236,0.3143382352941177
ATP-HTVS-12CEF0BA8B10,31426,1389,855,1122.0,0.026765922361591695,1.0,0.3272058823529412,0.3131127450980392
ATP-HTVS-DDC2C96F44C1,78947,1296,950,1123.0,0.011237039239715493,1.0,0.21200980392156862,0.3125
ATP-HTVS-A9572D0B6B20,80417,1099,1147,1123.0,0.00021626297577854672,1.0,0.029411764705882353,0.3125
ATP-HTVS-1D28793FB59B,57954,1108,1138,1123.0,8.447772491349482e-05,0.0,0.01838235294117647,0.3125
ATP-HTVS-27537703FBA2,53635,721,1529,1125.0,0.06128051710880431,1.0,0.4950980392156863,0.3112745098039216
ATP-HTVS-003E4D952AAC,76899,1379,873,1126.0,0.024032598639946175,1.0,0.31004901960784315,0.31066176470588236
ATP-HTVS-E0074D38582E,55073,1479,775,1127.0,0.0465205690119185,1.0,0.43137254901960786,0.31004901960784315
ATP-HTVS-6F734E803CC4,90177,940,1314,1127.0,0.013129340277777776,1.0,0.22916666666666666,0.31004901960784315
ATP-HTVS-C0568328686F,39681,948,1306,1127.0,0.012030003484236832,1.0,0.2193627450980392,0.3100490196078431
ATP-HTVS-366F4BAC4B87,78434,1315,941,1128.0,0.013129340277777776,1.0,0.22916666666666666,0.30943627450980393
ATP-HTVS-1C463A9823EA,77731,1547,710,1128.5,0.06575830584991349,1.0,0.5128676470588235,0.3091299019607843
ATP-HTVS-1FF6C325CA7A,86530,999,1259,1129.0,0.006345215782391387,1.0,0.15931372549019607,0.30882352941176466
ATP-HTVS-CAF3F282F1EC,86531,1290,968,1129.0,0.009732209366589773,1.0,0.19730392156862744,0.3088235294117647
ATP-HTVS-44A5767B4738,74882,778,1480,1129.0,0.046256623053633227,1.0,0.43014705882352944,0.3088235294117647
ATP-HTVS-CD664E950D6F,34817,875,1384,1129.5,0.024318414942570164,1.0,0.3118872549019608,0.3085171568627451
ATP-HTVS-DF2EF65723F2,77667,1310,951,1130.5,0.012097304071751249,1.0,0.21997549019607843,0.30790441176470584
ATP-HTVS-D3913B8FBCFA,93186,1524,738,1131.0,0.05798888948961938,1.0,0.48161764705882354,0.30759803921568624
ATP-HTVS-C2B7985A0F3E,34305,743,1519,1131.0,0.056522731641676274,1.0,0.47549019607843135,0.3075980392156863
ATP-HTVS-D1F1286C5AB6,82883,1364,898,1131.0,0.020383160923683197,1.0,0.2855392156862745,0.30759803921568624
ATP-HTVS-56BFCD0C6B29,72193,731,1533,1132.0,0.06037378952806612,1.0,0.49142156862745096,0.3069852941176471
ATP-HTVS-5CF527C7FD25,87938,1113,1152,1132.5,0.00014276735510380622,1.0,0.02389705882352941,0.3066789215686274
ATP-HTVS-92D1D8A066E2,26498,849,1419,1134.0,0.030496458693771624,1.0,0.3492647058823529,0.3057598039215686
ATP-HTVS-62D29CE4051A,17858,817,1455,1136.0,0.03820683451076509,1.0,0.3909313725490196,0.30453431372549017
ATP-HTVS-6A632AA0CEB9,45283,856,1416,1136.0,0.029435793925413303,1.0,0.3431372549019608,0.30453431372549017
ATP-HTVS-4F22ABB48DC5,71586,928,1351,1139.5,0.016795016490051905,1.0,0.25919117647058826,0.302389705882353
ATP-HTVS-6E0FE1B5DEAA,65857,770,1512,1141.0,0.051678215710303725,1.0,0.45465686274509803,0.3014705882352941
ATP-HTVS-BF6C9643780C,85186,1504,783,1143.5,0.04879442777417339,1.0,0.4417892156862745,0.29993872549019607
ATP-HTVS-EEBB6926EC22,55779,920,1368,1144.0,0.01883890811226452,1.0,0.27450980392156865,0.29963235294117646
ATP-HTVS-E79C34F2E4E5,5313,723,1569,1146.0,0.06718006596020762,1.0,0.5183823529411765,0.29840686274509803
ATP-HTVS-773D20A649CC,79681,827,1465,1146.0,0.03820683451076509,1.0,0.3909313725490196,0.29840686274509803
ATP-HTVS-1D1DA7871618,20226,1120,1172,1146.0,0.00025380863129565546,1.0,0.031862745098039214,0.29840686274509803
ATP-HTVS-E4024F0AB59A,22913,978,1324,1151.0,0.011237039239715493,1.0,0.21200980392156862,0.29534313725490197
ATP-HTVS-FE34E3A925C6,76803,1270,1033,1151.5,0.005272254811851212,1.0,0.14522058823529413,0.29503676470588236
ATP-HTVS-794646D3B9C8,91617,891,1414,1152.5,0.02567456401984814,1.0,0.32046568627450983,0.29442401960784315
ATP-HTVS-4B689B6ED6C6,95234,1188,1119,1153.5,0.0004468871647923876,1.0,0.042279411764705885,0.29381127450980393
ATP-HTVS-2B725536FCE2,99329,1179,1128,1153.5,0.000244140625,1.0,0.03125,0.29381127450980393
ATP-HTVS-4415AB646F99,82497,801,1508,1154.5,0.0469178959114283,1.0,0.4332107843137255,0.29319852941176466
ATP-HTVS-7D663BEE19BA,79617,1337,975,1156.0,0.012300332203960014,1.0,0.22181372549019607,0.2922794117647059
ATP-HTVS-C0A883403093,80579,1138,1174,1156.0,0.00012164792387543255,1.0,0.022058823529411766,0.2922794117647059
ATP-HTVS-AE7F15E1977E,5761,904,1408,1156.0,0.023842993079584776,1.0,0.3088235294117647,0.29227941176470584
ATP-HTVS-C1848F46B113,80386,1081,1232,1156.5,0.002140196228613995,1.0,0.09252450980392157,0.2919730392156863
ATP-HTVS-E1C6EE43BDB1,58563,1501,813,1157.0,0.04443002691272587,1.0,0.4215686274509804,0.2916666666666667
ATP-HTVS-3100283A95A9,60066,1426,888,1157.0,0.0271684117887351,1.0,0.32965686274509803,0.2916666666666667
ATP-HTVS-7418424385E1,74179,1160,1158,1159.0,3.7545655517108805e-07,0.0,0.0012254901960784314,0.2904411764705882
ATP-HTVS-E6B57BB86B33,99617,1151,1169,1160.0,3.0411980968858137e-05,0.0,0.011029411764705883,0.289828431372549
ATP-HTVS-B976229D01A0,68866,746,1575,1160.5,0.06450728460808343,1.0,0.5079656862745098,0.2895220588235294
ATP-HTVS-83530B88E656,71585,712,1610,1161.0,0.07569241697904654,1.0,0.5502450980392157,0.2892156862745098
ATP-HTVS-41DBD56D77D4,56386,1006,1317,1161.5,0.009078633368175701,1.0,0.19056372549019607,0.28890931372549017
ATP-HTVS-4322FF013EE1,94306,1449,875,1162.0,0.030925980992887354,1.0,0.35171568627450983,0.2886029411764706
ATP-HTVS-08126335CB19,67841,872,1453,1162.5,0.031684872555026916,1.0,0.3560049019607843,0.288296568627451
ATP-HTVS-90E2293F5662,27587,1222,1109,1165.5,0.001198551188244906,1.0,0.06924019607843138,0.2864583333333333
ATP-HTVS-F6E066811CCA,93985,1323,1010,1166.5,0.009195775813389082,1.0,0.19178921568627452,0.2858455882352941
ATP-HTVS-FC91B4531E6F,71458,1216,1126,1171.0,0.0007602995242214532,1.0,0.05514705882352941,0.28308823529411764
ATP-HTVS-9D856A339FA1,23650,801,1541,1171.0,0.05140000240292195,1.0,0.4534313725490196,0.28308823529411764
ATP-HTVS-F8CD80CEA373,94177,1097,1246,1171.5,0.002083877745338331,1.0,0.09129901960784313,0.2827818627450981
ATP-HTVS-866AD4D93294,90531,1593,752,1172.5,0.06638832194949057,1.0,0.5153186274509803,0.2821691176470588
ATP-HTVS-F62C08D65C28,64449,1351,994,1172.5,0.011962890625,1.0,0.21875,0.2821691176470589
ATP-HTVS-389B4B823B19,92545,1166,1183,1174.5,2.712673611111111e-05,0.0,0.010416666666666666,0.2809436274509804
ATP-HTVS-AAEC409DC9E3,32515,764,1585,1174.5,0.06326827797601883,1.0,0.5030637254901961,0.2809436274509804
ATP-HTVS-CEB5A32F933D,98433,1345,1005,1175.0,0.010850694444444446,1.0,0.20833333333333334,0.2806372549019608
ATP-HTVS-44ACC7CEC3D6,83425,1250,1101,1175.5,0.002083877745338331,1.0,0.09129901960784313,0.2803308823529412
ATP-HTVS-EB500473345C,44738,1468,886,1177.0,0.03179403654844291,1.0,0.35661764705882354,0.27941176470588236
ATP-HTVS-593FD885E4E3,89665,1621,742,1181.5,0.07252328206098616,1.0,0.5386029411764706,0.27665441176470584
ATP-HTVS-AB4BD250F7B6,81346,1452,913,1182.5,0.027269503466214914,1.0,0.33026960784313725,0.2760416666666667
ATP-HTVS-143D46541936,71362,1325,1042,1183.5,0.007517485011774317,1.0,0.17340686274509803,0.27542892156862747
ATP-HTVS-560CD6AB75AE,93730,1597,772,1184.5,0.06388627946583045,1.0,0.5055147058823529,0.27481617647058826
ATP-HTVS-D86CED65A6E1,74497,1275,1097,1186.0,0.0029739913735101885,1.0,0.1090686274509804,0.27389705882352944
ATP-HTVS-0B0619B736F3,87937,1152,1222,1187.0,0.00045993428008458286,0.0,0.0428921568627451,0.27328431372549017
ATP-HTVS-C0E7239EA73D,94018,1415,959,1187.0,0.01951773356401384,1.0,0.27941176470588236,0.27328431372549017
ATP-HTVS-F056EC0EC7E7,77666,1528,850,1189.0,0.04314784277681662,1.0,0.41544117647058826,0.27205882352941174
ATP-HTVS-A8FD4BE75532,89409,1392,989,1190.5,0.015244380917195311,1.0,0.24693627450980393,0.271139705882353
ATP-HTVS-C5A7FD400424,82753,1355,1026,1190.5,0.010159948247068435,1.0,0.20159313725490197,0.2711397058823529
ATP-HTVS-EBCFEAF5D9E7,28865,900,1486,1193.0,0.03223256980488274,1.0,0.3590686274509804,0.2696078431372549
