stage,compound_id,current_rank,scaffold,evidence_completeness,uncertainty,model_disagreement,relative_cost,acquisition_rank,acquisition_score,reason,interpretation
QikProp,ATP-HTVS-E3E3C457ADC4,41,C(=C\n1c(CCc2ccccc2)nc2ccccc21)/c1ccccn1,0.3333333333333333,unknown,unknown,5,35,0.12470708307817924,rank=41; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-41EB9DEAB7C9,42,O=C(Nc1ccccc1)c1sc2ccccc2c1NCc1ccccc1,0.3333333333333333,unknown,unknown,5,36,0.12465809348846704,rank=42; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-B989B97EF6F5,43,c1ccc(C[NH2+]Cc2ccc(COc3ccccc3)o2)cc1,0.3333333333333333,unknown,unknown,5,37,0.12460910389875483,rank=43; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-DF8AF7E8BFB3,44,O=C1c2ccccc2[C@@H](C[NH2+]CCc2ccccc2)N1Cc1ccccc1,0.3333333333333333,unknown,unknown,5,38,0.12456011430904265,rank=44; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-05A72EDFB57A,45,O=C1c2ccccc2[C@@H](C[NH2+]Cc2ccccc2)N1Cc1ccccc1,0.3333333333333333,unknown,unknown,5,39,0.12451112471933048,rank=45; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-464DF81034BD,46,O=C(Nc1ccccc1)c1sc2ncccc2c1NCc1ccccc1,0.3333333333333333,unknown,unknown,5,40,0.1244621351296183,rank=46; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-0F6915EAEEA3,47,c1ccc(C[NH2+]Cc2cn(Cc3ccccc3)nn2)cc1,0.3333333333333333,unknown,unknown,5,41,0.12441314553990612,rank=47; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-B31ECD8B9A27,48,O=C(NCc1ccccc1)c1cc(-c2ccccn2)nc2ccccc12,0.3333333333333333,unknown,unknown,5,42,0.12436415595019393,rank=48; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-6F07AE7177E0,50,O=C(NCCc1ccccc1)c1oc2ccccc2c1CSc1ccccc1,0.3333333333333333,unknown,unknown,5,43,0.12426617677076954,rank=50; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-BDD1C4453981,51,c1ccc(C[NH2+]Cc2csc(Nc3ccccc3)n2)cc1,0.3333333333333333,unknown,unknown,5,44,0.12421718718105737,rank=51; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-0FDC7A3FF1CA,52,c1ccc(C[NH2+]Cc2c[nH]nc2-c2ccccc2)cc1,0.3333333333333333,unknown,unknown,5,45,0.12416819759134519,rank=52; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-397149B089BD,55,c1ccc(Cn2cc(C[NH2+]Cc3cccc4c3CCN4)c(-c3ccccc3)n2)cc1,0.3333333333333333,unknown,unknown,5,46,0.1240212288222086,rank=55; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-83768D529230,57,O=C(Cc1cc(NCc2ccccc2)cs1)Nc1ccccc1,0.3333333333333333,unknown,unknown,5,47,0.12392324964278426,rank=57; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-72BD9FFCF62D,60,c1ccc(CCNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1,0.3333333333333333,unknown,unknown,5,48,0.12377628087364767,rank=60; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-69AD6B8D3733,61,c1ccc(Cn2c(C[NH2+]Cc3cccs3)nc3ccccc32)cc1,0.3333333333333333,unknown,unknown,5,49,0.12372729128393549,rank=61; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-00C8034698A8,62,c1ccc(CC[NH2+]Cc2nc(-c3ccco3)n3ccccc23)cc1,0.3333333333333333,unknown,unknown,5,50,0.12367830169422331,rank=62; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-BFD5BCAF9717,63,O=C(NNc1ccccc1)c1oc2ccccc2c1COc1ccccc1,0.3333333333333333,unknown,unknown,5,51,0.12362931210451114,rank=63; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-C615FEE5992B,65,c1ccc(-c2cc(C[NH2+]Cc3cccnc3)nc3ccccc23)cc1,0.3333333333333333,unknown,unknown,5,52,0.12353133292508675,rank=65; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-E7B44E0E6F2B,66,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1,0.3333333333333333,unknown,unknown,5,53,0.12348234333537456,rank=66; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-C9013CEACAA9,69,C(#C[C@@H](NCc1ccccc1)c1csc2ccccc12)C[NH2+]Cc1ccccc1,0.3333333333333333,unknown,unknown,5,54,0.12333537456623803,rank=69; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-6F858A0E8812,70,O=C1c2ccccc2[C@H](C[NH2+]Cc2ccccc2)N1Cc1ccccc1,0.3333333333333333,unknown,unknown,5,55,0.12328638497652585,rank=70; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-869F8AF38162,72,O=C(Nc1ncc(NCCc2ccccc2)cc1-n1cccc1)c1ccccc1,0.3333333333333333,unknown,unknown,5,56,0.12318840579710144,rank=72; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-ACBE41267A18,73,c1ccc(CCNc2nc(CCc3ccccc3)nc3ccccc23)cc1,0.3333333333333333,unknown,unknown,5,57,0.12313941620738926,rank=73; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-4EF6126AB2D8,75,O=C(Nc1ccccc1)c1sc2ccccc2c1[NH2+]Cc1ccccc1,0.3333333333333333,unknown,unknown,5,58,0.12304143702796491,rank=75; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-E80053830AA7,77,C(=NOCc1ccccc1)c1cn(Cc2ccccc2)nn1,0.3333333333333333,unknown,unknown,5,59,0.12294345784854051,rank=77; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-985FC5CCBDCC,78,O=C(NCc1ccccc1)c1[nH]c2ccccc2c1C#CCc1ccccc1,0.3333333333333333,unknown,unknown,5,60,0.12289446825882833,rank=78; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-EB0B96E798C5,80,c1ccc(Cn2c(CNc3ccccc3)[nH+]c3ccccc32)cc1,0.3333333333333333,unknown,unknown,5,61,0.12279648907940396,rank=80; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-49D68E9248AF,81,c1ccc(C[NH2+]Cc2cc(OCc3ccccc3)c3ccccc3c2)cc1,0.3333333333333333,unknown,unknown,5,62,0.1227474994896918,rank=81; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-011A966B3F21,84,c1ccc(CCC[NH2+][C@H](c2ccccn2)c2cc3ccccc3o2)cc1,0.3333333333333333,unknown,unknown,5,63,0.12260053072055521,rank=84; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-3E71DFC624D6,85,O=C(CCc1ccc2c(c1)OCO2)Nc1c[nH+]c2ccccc2c1NCc1ccccc1,0.3333333333333333,unknown,unknown,5,64,0.12255154113084303,rank=85; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-1ACF073F315C,86,c1ccc(C[NH2+]Cc2cn(Cc3ccccc3)nc2-c2ccccc2)cc1,0.3333333333333333,unknown,unknown,5,65,0.12250255154113085,rank=86; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-44DE29768EEE,88,c1ccc(CCNc2nc(-c3ccccc3)c3ccccc3n2)cc1,0.3333333333333333,unknown,unknown,5,66,0.12240457236170647,rank=88; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-5BE3914F361A,89,O=C(Cc1ccccc1)Nc1ncc(C#CC[NH2+]Cc2ccccc2)c2ccccc12,0.3333333333333333,unknown,unknown,5,67,0.12235558277199428,rank=89; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-A3FFA90B66AA,90,c1ccc(CC[NH2+]Cc2nc3ccccc3n2Cc2ccccc2)cc1,0.3333333333333333,unknown,unknown,5,68,0.1223065931822821,rank=90; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-5A2EB4E9D835,94,O=C(CNc1nc(NCc2ccccc2)c2ccccc2[nH+]1)Nc1ccccc1,0.3333333333333333,unknown,unknown,5,69,0.12211063482343334,rank=94; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-4CFD3E435A48,97,c1ccc(CC[NH2+]Cc2cn(-c3ccccc3)nc2-c2ccncc2)cc1,0.3333333333333333,unknown,unknown,5,70,0.1219636660542968,rank=97; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-8365FF7884A6,98,c1ccc(C[NH2+][C@@H](c2ccccn2)c2cc3ccccc3o2)cc1,0.3333333333333333,unknown,unknown,5,71,0.12191467646458462,rank=98; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-442C36D59863,101,c1ccc(-n2c(CC[NH2+]Cc3ccc(N4CC[NH2+]CC4)cc3)nc3ccccc32)cc1,0.3333333333333333,unknown,unknown,5,72,0.12176770769544805,rank=101; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-45A004EDB829,102,c1ccc(C[NH2+]Cc2cc(-c3ccccc3)c3ccccc3n2)cc1,0.3333333333333333,unknown,unknown,5,73,0.12171871810573587,rank=102; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-D806BF0778F9,103,c1ccc(C[NH2+]Cc2cn(-c3ccccc3)nc2-c2ccccc2)cc1,0.3333333333333333,unknown,unknown,5,74,0.12166972851602369,rank=103; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-37164D6EE04D,105,O=C(C[NH2+]Cc1ccccc1)N(Cc1ccccc1)c1nc2ccccc2s1,0.3333333333333333,unknown,unknown,5,75,0.12157174933659931,rank=105; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-C3FA166C1ADD,110,c1ccc(CC[NH2+]Cc2c(OCc3ccccc3)ccc3ccccc23)cc1,0.3333333333333333,unknown,unknown,5,76,0.12132680138803838,rank=110; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-C36315435956,112,c1ccc(C[NH2+]Cc2ccncc2OCc2ccccc2)cc1,0.3333333333333333,unknown,unknown,5,77,0.121228822208614,rank=112; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-47220BE834AE,114,O=C(Nc1nc2ccccc2cc1NCc1ccccc1)c1ccccc1,0.3333333333333333,unknown,unknown,5,78,0.12113084302918964,rank=114; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-917EA3B617CA,116,c1ccc(CNc2nc3ccccc3nc2NCc2ccccc2)cc1,0.3333333333333333,unknown,unknown,5,79,0.12103286384976526,rank=116; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-FC732D287CB6,117,O=C(Cc1ccccc1)Nc1nc2ccccc2cc1NCc1ccccc1,0.3333333333333333,unknown,unknown,5,80,0.12098387426005305,rank=117; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-2FDBF4F6464D,118,O=C(Cc1ccccc1)Nc1c(C#CCCc2ccccc2)cnc2ccccc12,0.3333333333333333,unknown,unknown,5,81,0.12093488467034089,rank=118; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-43D1BB82511C,119,O=C(Nc1c[nH+]c2ccccc2c1NCc1ccccc1)c1cccc(C[NH+]2CCCC2)c1,0.3333333333333333,unknown,unknown,5,82,0.1208858950806287,rank=119; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-F8C49F655F6D,121,O=C(CNc1ccccc1)Nc1nc2ccccc2cc1Nc1ccccc1,0.3333333333333333,unknown,unknown,5,83,0.12078791590120434,rank=121; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-EFE421C91038,124,O=C(C#Cc1ccccc1)Nc1c[nH+]c2ccccc2c1NCc1ccccc1,0.3333333333333333,unknown,unknown,5,84,0.12064094713206777,rank=124; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-57C145E4C4AF,125,O=C(Nc1c[nH+]c2ccccc2c1NCc1ccccc1)c1ccsc1,0.3333333333333333,unknown,unknown,5,85,0.12059195754235559,rank=125; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-0CA591B42E29,126,C(#C[C@@H](NCc1ccccc1)c1coc2ccccc12)c1ccccc1,0.3333333333333333,unknown,unknown,5,86,0.12054296795264341,rank=126; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
QikProp,ATP-HTVS-1DC16EDC7F4D,127,c1ccc(C[NH2+]Cc2c(-c3ccccc3)nc3ccccn23)cc1,0.3333333333333333,unknown,unknown,5,87,0.12049397836293123,rank=127; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=5.0,heuristic_priority_not_activity_probability_or_validated_information_gain
