compound_id,compound_code,canonical_smiles,scaffold,historical_HTVS_score,docking_rank_utility,reference_similarity,parent_reference_similarity,reference_compound,reference_key,reference_doi,source_file
ATP-HTVS-E82D7E524403,38786,C[NH+](C)Cc1cccc(CNc2nc(NCc3ccc(N)cc3Cl)[nH+]c3ccccc23)c1,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1,-5.12016903990044,0.8572303921568627,0.20987654320987653,0.30985915492957744,Ward2024 compound 6,LKLACXNGVWXYAW-UHFFFAOYSA-N,10.1021/acsmedchemlett.3c00480,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-E85A4EEDAC38,71681,C[NH+](C)Cc1cccc(CNc2cnc3ccccc3c2NC(=O)c2cc(F)cc(Cl)c2)c1,O=C(Nc1c(NCc2ccccc2)cnc2ccccc12)c1ccccc1,-4.5976362464148,0.6758578431372548,0.23863636363636365,0.28205128205128205,compound 1 (Fraunfelter 2023),WIDVPHSBAXLSEU-LJQANCHMSA-N,10.1021/acsinfecdis.3c00317,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-E85D4903F0A1,48227,C[NH+](C)C[C@H](CNCc1csc(COc2ccc(Cl)cc2)n1)c1ccc(Cl)cc1,c1ccc(CCNCc2csc(COc3ccccc3)n2)cc1,-1.88450407350739,0.06862745098039214,0.20689655172413793,0.22093023255813954,WSA296,HCBCVTVDQQQYPH-UHFFFAOYSA-N,10.1021/acsomega.5c06380,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-E888CD26917F,61570,CCOc1ccc(CN2CC(=O)Nc3ccc(Br)cc3[C@H]2c2ccccc2)cc1,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1,-0.962964554494509,0.01041666666666663,0.23529411764705882,0.23529411764705882,WSA257,NLTZNXHLSWPGMA-UHFFFAOYSA-N,10.1002/cmdc.202400952,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-E89D68A8E825,49475,C[NH+](C)Cc1cc(CNc2nc(NCc3cc(Cl)ccc3F)c3ccccc3[nH+]2)ccc1F,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1,-4.2274951356254,0.49816176470588236,0.21052631578947367,0.3484848484848485,Ward2024 compound 1,DVUDEYVEBQKKMF-UHFFFAOYSA-N,10.1021/acsmedchemlett.3c00480,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-E8C4233BC4EE,98946,N#CN(c1ccccc1)c1c(NC(=O)c2ccc(Cl)c(F)c2)cnc2ccccc12,O=C(Nc1cnc2ccccc2c1Nc1ccccc1)c1ccccc1,-3.51487161851092,0.2359068627450981,0.2111111111111111,0.20987654320987653,compound 19 (Steed 2022),DHQKBEDPXLHXAJ-OAQYLSRUSA-N,10.1021/acsomega.2c03127,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-E8F6FC3C759E,73411,C[NH+](C)Cc1ccc(CNc2c(C(=O)Nc3ccc(N)cc3)sc3ccccc23)cc1,O=C(Nc1ccccc1)c1sc2ccccc2c1NCc1ccccc1,-5.59610293047994,0.9350490196078431,0.23376623376623376,0.2676056338028169,compound 8 (Steed 2022),ROJPDORYZONAPF-UHFFFAOYSA-N,10.1021/acsomega.2c03127,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-E912078D9741,5571,C[NH+](C)CCOc1ccccc1C[NH2+]C[C@H]1c2ccccc2C(=O)N1Cc1ccccc1,O=C1c2ccccc2C(C[NH2+]Cc2ccccc2)N1Cc1ccccc1,-5.12427567475619,0.8584558823529411,0.1797752808988764,0.26666666666666666,WSA298,IZWVLJVCXHHUOO-UHFFFAOYSA-N,10.1021/acsomega.5c06380,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-EAB5C9B34043,90659,C[NH+](C)Cc1ccccc1C(=O)Nc1cnc2ccccc2c1Nc1ccccc1,O=C(Nc1cnc2ccccc2c1Nc1ccccc1)c1ccccc1,-4.8450897655797,0.7677696078431373,0.23076923076923078,0.23943661971830985,compound 15 (Steed 2022),RIDDIWJTDCGXDH-NRFANRHFSA-N,10.1021/acsomega.2c03127,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-EAC68E01988F,55553,Cc1ccc(NC(=O)CN(C)c2nc(NCc3ccccc3C[NH+](C)C)c3ccccc3[nH+]2)cc1,O=C(CNc1nc(NCc2ccccc2)c2ccccc2[nH+]1)Nc1ccccc1,-4.23709203964056,0.5036764705882353,0.21176470588235294,0.25333333333333335,compound 8 (Steed 2022),ROJPDORYZONAPF-UHFFFAOYSA-N,10.1021/acsomega.2c03127,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-EAD1C8AFD4A9,38178,c1ccc(-n2cc(C[NH2+]Cc3cccc(C[NH+]4CCCC4)c3)c(-c3ccncc3)n2)cc1,c1ccc(-n2cc(C[NH2+]Cc3cccc(C[NH+]4CCCC4)c3)c(-c3ccncc3)n2)cc1,-5.26198123496492,0.8897058823529411,0.22093023255813954,0.4411764705882353,WSA298,IZWVLJVCXHHUOO-UHFFFAOYSA-N,10.1021/acsomega.5c06380,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-EAE06126CF40,15907,C[C@H](c1ccc(CNC[C@H](c2cccs2)c2c[nH]c3ccccc23)cc1)[NH+](C)C,c1ccc(CNCC(c2cccs2)c2c[nH]c3ccccc23)cc1,-2.83752079490687,0.1427696078431373,0.2235294117647059,0.2235294117647059,compound 18 (Steed 2022),DCLANSSFVIGXHQ-OAQYLSRUSA-N,10.1021/acsomega.2c03127,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-EB0B96E798C5,89859,[NH3+]CCNc1ccc(NCc2[nH+]c3ccccc3n2Cc2ccccc2)cc1,c1ccc(Cn2c(CNc3ccccc3)[nH+]c3ccccc32)cc1,-5.70566668218131,0.9515931372549019,0.2077922077922078,0.2535211267605634,WSA298,IZWVLJVCXHHUOO-UHFFFAOYSA-N,10.1021/acsomega.5c06380,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-EB12E3425930,44387,CNS(=O)(=O)Cc1ccccc1CNCc1cc(OCc2ccccc2)c2ccccc2c1,c1ccc(CNCc2cc(OCc3ccccc3)c3ccccc3c2)cc1,-2.57688650787329,0.1256127450980392,0.2972972972972973,0.2972972972972973,compound 15 (Steed 2022),RIDDIWJTDCGXDH-NRFANRHFSA-N,10.1021/acsomega.2c03127,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-EB1E3022AC0C,49826,C[NH+](C)Cc1ccc(CNc2nc(NC[C@H](c3ccccc3)[NH+](C)C)[nH+]c3ccccc23)cc1,c1ccc(CCNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1,-4.65351111779992,0.6973039215686274,0.2077922077922078,0.3709677419354839,Ward2024 compound 8,APMKTVCBYUVFFM-UHFFFAOYSA-N,10.1021/acsmedchemlett.3c00480,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-EB500473345C,44738,CC[N@@H+](Cc1ccc(C[NH+](C)C)cc1)Cc1nc2ccccc2c(-c2ccccc2)c1C(=O)OC,c1ccc(C[NH2+]Cc2cc(-c3ccccc3)c3ccccc3n2)cc1,-4.1077202743778,0.45772058823529416,0.25,0.30434782608695654,compound 8 (Steed 2022),ROJPDORYZONAPF-UHFFFAOYSA-N,10.1021/acsomega.2c03127,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-EB51C7366B34,83106,Cc1ccc(CCC(=O)Nc2[nH+]cc(N(CC#N)Cc3ccccc3)c3ccccc23)cc1,O=C(CCc1ccccc1)Nc1[nH+]cc(NCc2ccccc2)c2ccccc12,-3.1878307179681,0.17708333333333337,0.189873417721519,0.23529411764705882,Ward2024 compound 1,DVUDEYVEBQKKMF-UHFFFAOYSA-N,10.1021/acsmedchemlett.3c00480,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-EBA0F745595A,79777,CN(C(=O)Cc1cc(NCc2cccc(C[NH+](C)C)c2)cs1)c1ccccc1F,O=C(Cc1cc(NCc2ccccc2)cs1)Nc1ccccc1,-4.29967640451544,0.5318627450980392,0.21428571428571427,0.2602739726027397,compound 15 (Steed 2022),RIDDIWJTDCGXDH-NRFANRHFSA-N,10.1021/acsomega.2c03127,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-EBADA6179138,70403,C[NH+](C)Cc1ccccc1NC(=O)c1cnc2ccc(F)cc2c1N(CC#N)c1ccccc1,O=C(Nc1ccccc1)c1cnc2ccccc2c1Nc1ccccc1,-4.19996272104053,0.48835784313725494,0.2159090909090909,0.2375,compound 15 (Steed 2022),RIDDIWJTDCGXDH-NRFANRHFSA-N,10.1021/acsomega.2c03127,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-EBCFEAF5D9E7,28865,C[NH+](C)Cc1ccc(CCNc2nc(NCCOc3cccc(C#N)c3)nc3ccccc23)cc1,c1ccc(CCNc2nc(NCCOc3ccccc3)nc3ccccc23)cc1,-2.18718306264558,0.09007352941176472,0.20430107526881722,0.2857142857142857,WSA236,CJWSCOKTAUPKHM-UHFFFAOYSA-N,10.1002/cmdc.202400952,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-EBFF1A375D8B,77347,CC(=O)[C@@H](NC(=O)c1[nH]c2ccccc2c1NCc1cccc(CN(C)C)c1)c1ccccc1,O=C(NCc1ccccc1)c1[nH]c2ccccc2c1NCc1ccccc1,-1.94035670481426,0.07230392156862742,0.2345679012345679,0.2345679012345679,Ward2024 compound 10,GALJNXWUVQUDRC-UHFFFAOYSA-N,10.1021/acsmedchemlett.3c00480,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-EC2D3AD3168F,83201,CN(C)c1ccc(CCNc2c(NC(=O)Cc3ccccc3C#N)c[nH+]c3ccccc23)cc1,O=C(Cc1ccccc1)Nc1c[nH+]c2ccccc2c1NCCc1ccccc1,-4.90218858600317,0.7879901960784313,0.24050632911392406,0.2894736842105263,Ward2024 compound 11,IIRFHYMEOYQCBC-UHFFFAOYSA-N,10.1021/acsmedchemlett.3c00480,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-EC4610FFE6DC,42498,CN(C)Cc1ccc(CC[NH2+]Cc2cn(CCC#N)nc2-c2ccccc2Br)cc1,c1ccc(CC[NH2+]Cc2c[nH]nc2-c2ccccc2)cc1,-5.09256497052492,0.8517156862745098,0.24,0.29577464788732394,Ward2024 compound 1,DVUDEYVEBQKKMF-UHFFFAOYSA-N,10.1021/acsmedchemlett.3c00480,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-EC5DC094D49F,51715,CNc1ccccc1CNc1nc(NCc2ccc(F)cc2C[NH+](C)C)[nH+]c2ccccc12,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1,-3.95306964923428,0.4013480392156863,0.2077922077922078,0.3235294117647059,Ward2024 compound 1,DVUDEYVEBQKKMF-UHFFFAOYSA-N,10.1021/acsmedchemlett.3c00480,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-ECFCDEE54331,47682,CN(CC(=O)Nc1cccc(Cl)c1)c1nc(NCc2ccccc2C[NH+](C)C)[nH+]c2ccccc12,O=C(CNc1nc(NCc2ccccc2)[nH+]c2ccccc12)Nc1ccccc1,-4.042763070411,0.4368872549019608,0.20689655172413793,0.2631578947368421,compound 8 (Steed 2022),ROJPDORYZONAPF-UHFFFAOYSA-N,10.1021/acsomega.2c03127,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-ED186549DA4C,82466,C[NH+](C)Cc1ccc(CNc2cc3ccccc3nc2NC(=O)CCc2ccc3c(c2)OCO3)cc1,O=C(CCc1ccc2c(c1)OCO2)Nc1nc2ccccc2cc1NCc1ccccc1,-4.41724015866286,0.5857843137254901,0.2857142857142857,0.4,Ward2024 compound 1,DVUDEYVEBQKKMF-UHFFFAOYSA-N,10.1021/acsmedchemlett.3c00480,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-ED381154F376,3425,C[NH+](C)[C@@H](CNc1nc(COc2ccc(Cl)cc2)nc2ccccc12)c1ccc(O)cc1,c1ccc(CCNc2nc(COc3ccccc3)nc3ccccc23)cc1,-4.6795303145686,0.7089460784313726,0.2375,0.225,compound 15 (Steed 2022),RIDDIWJTDCGXDH-NRFANRHFSA-N,10.1021/acsomega.2c03127,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-ED9FB8DD8268,75073,C[NH+](C)Cc1cccc(CNc2cnc3ccccc3c2NC(=O)Cc2ccc(O)c(O)c2)c1,O=C(Cc1ccccc1)Nc1c(NCc2ccccc2)cnc2ccccc12,-4.56936701355203,0.6599264705882353,0.25301204819277107,0.2972972972972973,compound 15 (Steed 2022),RIDDIWJTDCGXDH-NRFANRHFSA-N,10.1021/acsomega.2c03127,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-EDD9885A2235,72929,N#CCN(c1ccccc1)c1cnc2ccccc2c1NC(=O)Cc1cccc(Cl)c1,O=C(Cc1ccccc1)Nc1c(Nc2ccccc2)cnc2ccccc12,-3.88292151444989,0.366421568627451,0.25925925925925924,0.275,compound 15 (Steed 2022),RIDDIWJTDCGXDH-NRFANRHFSA-N,10.1021/acsomega.2c03127,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-EE25A0930777,61857,Cc1cc(C)c(CN[C@H](CO)c2cccc(N(C)C)c2)c(OCc2ccccc2)n1,c1ccc(CNCc2cccnc2OCc2ccccc2)cc1,-3.80601852357787,0.33700980392156865,0.36486486486486486,0.34210526315789475,compound 15 (Steed 2022),RIDDIWJTDCGXDH-NRFANRHFSA-N,10.1021/acsomega.2c03127,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-EE3EC74621FE,36163,Cc1c(N)cccc1CNc1nc2ccccc2nc1NCCc1ccc(C[NH+](C)C)cc1,c1ccc(CCNc2nc3ccccc3nc2NCc2ccccc2)cc1,-4.30814574338597,0.5361519607843137,0.22972972972972974,0.359375,Ward2024 compound 19,PXXYITLVUSHXPN-UHFFFAOYSA-N,10.1021/acsmedchemlett.3c00480,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-EE5B82122D17,84066,CC[NH+](CC)Cc1ccc(CNc2cnc(NC(=O)c3cccc(C(C)=O)c3)c3ccccc23)cc1,O=C(Nc1ncc(NCc2ccccc2)c2ccccc12)c1ccccc1,-3.01399039773604,0.1605392156862745,0.19767441860465115,0.22077922077922077,compound 1 (Fraunfelter 2023),WIDVPHSBAXLSEU-LJQANCHMSA-N,10.1021/acsinfecdis.3c00317,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-EE6CCEFDAAD0,33217,OCCNc1ccccc1C[NH2+]Cc1c2ccccc2cc2ccccc12,c1ccc(C[NH2+]Cc2c3ccccc3cc3ccccc23)cc1,-4.57569410141658,0.6672794117647058,0.20967741935483872,0.27586206896551724,Ward2024 compound 5,BMTCMYDFINDWQK-UHFFFAOYSA-N,10.1021/acsmedchemlett.3c00480,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-EE8A818A3017,72097,OCC[NH2+]c1ccc(N[C@@H](C#CCOc2ccccc2)c2coc3ccccc23)cc1,C(#CC(Nc1ccccc1)c1coc2ccccc12)COc1ccccc1,-2.95811246750271,0.1513480392156863,0.1566265060240964,0.14457831325301204,compound 8 (Steed 2022),ROJPDORYZONAPF-UHFFFAOYSA-N,10.1021/acsomega.2c03127,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-EE9B34D8B24D,20323,C[NH+](C)Cc1ccc(CNc2nc(-c3ccc(O)cc3)cs2)cc1,c1ccc(CNc2nc(-c3ccccc3)cs2)cc1,-5.010070405463,0.8272058823529411,0.2222222222222222,0.3389830508474576,compound 1 (Fraunfelter 2023),WIDVPHSBAXLSEU-LJQANCHMSA-N,10.1021/acsinfecdis.3c00317,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-EEA70E20167C,92483,CN(C(=O)c1ccc(Cl)cc1)c1ccc(NCc2cccc(C[NH+](C)C)c2)cn1,O=C(Nc1ccc(NCc2ccccc2)cn1)c1ccccc1,-4.09027336744338,0.45281862745098034,0.20987654320987653,0.23943661971830985,compound 15 (Steed 2022),RIDDIWJTDCGXDH-NRFANRHFSA-N,10.1021/acsomega.2c03127,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-EEBB6926EC22,55779,C[C@@H](NCc1cn(-c2ccccc2)nc1-c1ccncc1)c1ccc(Br)cc1,c1ccc(CNCc2cn(-c3ccccc3)nc2-c2ccncc2)cc1,-3.04212579975428,0.16237745098039214,0.24050632911392406,0.225,WSA257,NLTZNXHLSWPGMA-UHFFFAOYSA-N,10.1002/cmdc.202400952,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-EEE4DEAD393E,83169,C[C@H](c1ccccc1)N(C)C(=O)c1c(Nc2cccc(CN(C)C)c2)c2ccccc2[nH]c1=O,O=C(NCc1ccccc1)c1c(Nc2ccccc2)c2ccccc2[nH]c1=O,0.1640437805725,0.0006127450980392135,0.2111111111111111,0.2111111111111111,compound 18 (Steed 2022),DCLANSSFVIGXHQ-OAQYLSRUSA-N,10.1021/acsomega.2c03127,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-EF007D703862,59907,CC(=O)Nc1ccccc1CN1CC(=O)Nc2ccc(Br)cc2[C@H]1c1ccccc1,O=C1CN(Cc2ccccc2)C(c2ccccc2)c2ccccc2N1,-1.45833639657194,0.03125,0.23255813953488372,0.23255813953488372,WSA257,NLTZNXHLSWPGMA-UHFFFAOYSA-N,10.1002/cmdc.202400952,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-EF0129487CC6,92769,C[NH+](C)Cc1ccc(C(=O)Nc2ccc([C@H](C#N)c3ccccc3)c(-c3cccc(C[NH3+])c3)c2)cc1,O=C(Nc1ccc(Cc2ccccc2)c(-c2ccccc2)c1)c1ccccc1,-5.05644438511691,0.8394607843137255,0.19318181818181818,0.2345679012345679,compound 8 (Steed 2022),ROJPDORYZONAPF-UHFFFAOYSA-N,10.1021/acsomega.2c03127,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-EF17DB58F500,88321,CC[NH+](CC)Cc1ccc(C(=O)Nc2c[nH+]c3ccccc3c2N[C@@H](C#N)c2ccc(F)cc2)cc1,O=C(Nc1c[nH+]c2ccccc2c1NCc1ccccc1)c1ccccc1,-4.53325018419689,0.6446078431372548,0.17346938775510204,0.21428571428571427,compound 18 (Steed 2022),DCLANSSFVIGXHQ-OAQYLSRUSA-N,10.1021/acsomega.2c03127,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-EF3EA56789AA,30145,CN(C)Cc1ccc(CCNc2nc(NCc3ccc(C#N)cc3F)[nH+]c3ccccc23)cc1,c1ccc(CCNc2nc(NCc3ccccc3)[nH+]c3ccccc23)cc1,-3.31985533975518,0.19730392156862742,0.3026315789473684,0.3472222222222222,Ward2024 compound 1,DVUDEYVEBQKKMF-UHFFFAOYSA-N,10.1021/acsmedchemlett.3c00480,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-EF5E324DB424,43521,CN1CCN(c2ccccc2CNC(=O)c2oc3ccccc3c2COc2ccccc2)CC1,O=C(NCc1ccccc1N1CCNCC1)c1oc2ccccc2c1COc1ccccc1,-2.2978468768913,0.09987745098039214,0.25,0.25,WSA278,JWHCVPMRQDOIHA-UHFFFAOYSA-N,10.1021/acsomega.5c06380,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-EFBD886B8952,44611,CCCC[N@@H+](CC)Cc1cccc(C[NH2+]Cc2ccc(N(C)c3ccccc3)nc2)c1,c1ccc(C[NH2+]Cc2ccc(Nc3ccccc3)nc2)cc1,-5.38965192191034,0.9093137254901961,0.22077922077922077,0.30434782608695654,Ward2024 compound 6,LKLACXNGVWXYAW-UHFFFAOYSA-N,10.1021/acsmedchemlett.3c00480,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-EFE421C91038,75778,C[NH2+]Cc1ccc(CNc2c(NC(=O)C#Cc3ccccc3)c[nH+]c3ccccc23)cc1,O=C(C#Cc1ccccc1)Nc1c[nH+]c2ccccc2c1NCc1ccccc1,-5.50975727056192,0.9246323529411765,0.19318181818181818,0.22784810126582278,compound 18 (Steed 2022),DCLANSSFVIGXHQ-OAQYLSRUSA-N,10.1021/acsomega.2c03127,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-F056EC0EC7E7,77666,C[C@H](Nc1cccc(N)c1C[NH+](C)C)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,O=c1c2ccccc2cc(CNc2ccccc2)n1-c1ccccc1,-4.17598752066853,0.47977941176470584,0.1839080459770115,0.20253164556962025,compound 15 (Steed 2022),RIDDIWJTDCGXDH-NRFANRHFSA-N,10.1021/acsomega.2c03127,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-F05D07B9382E,64417,CCN(CC)C[C@H](NCc1nc2ccccc2n1Cc1ccccc1)c1ccccc1,c1ccc(CNCc2nc3ccccc3n2Cc2ccccc2)cc1,-1.67195748938188,0.05024509803921573,0.2535211267605634,0.2535211267605634,Ward2024 compound 6,LKLACXNGVWXYAW-UHFFFAOYSA-N,10.1021/acsmedchemlett.3c00480,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-F084EE8F7246,75458,C[NH+](C)Cc1ccc(CNc2cc(Cl)c(C(=O)c3ccccc3)c(Cl)n2)cc1,O=C(c1ccccc1)c1ccc(NCc2ccccc2)nc1,-4.25499738938492,0.514093137254902,0.24,0.3492063492063492,compound 15 (Steed 2022),RIDDIWJTDCGXDH-NRFANRHFSA-N,10.1021/acsomega.2c03127,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-F08817EB9A7A,20546,CCCc1ccc(C[NH2+]Cc2ncc(-c3ccccc3O)cn2)cc1,c1ccc(C[NH2+]Cc2ncc(-c3ccccc3)cn2)cc1,-6.13430839064474,0.9840686274509804,0.2077922077922078,0.2835820895522388,WSA276,AVMFLQZOZFHZLB-UHFFFAOYSA-N,10.1021/acsomega.5c06380,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-F0989AC93CC9,68962,C[NH+](C)Cc1cccc(CNc2c(NC(=O)Cc3ccccc3)c[nH+]c3ccccc23)c1,O=C(Cc1ccccc1)Nc1c[nH+]c2ccccc2c1NCc1ccccc1,-4.15684865021333,0.4730392156862745,0.2261904761904762,0.30666666666666664,compound 18 (Steed 2022),DCLANSSFVIGXHQ-OAQYLSRUSA-N,10.1021/acsomega.2c03127,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-F0AA189EB18F,6785,C[NH+](C)CCc1ccc(NC(=O)c2cn(Cc3ccccc3)c(=O)c3ccccc23)cc1,O=C(Nc1ccccc1)c1cn(Cc2ccccc2)c(=O)c2ccccc12,-3.85177825993768,0.3584558823529411,0.2236842105263158,0.24,compound 8 (Steed 2022),ROJPDORYZONAPF-UHFFFAOYSA-N,10.1021/acsomega.2c03127,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-F0B899F1EF1B,71170,CC[NH+](CC)Cc1cccc(CNc2cc3ccccc3nc2NC(=O)CN(C)c2ccccc2)c1,O=C(CNc1ccccc1)Nc1nc2ccccc2cc1NCc1ccccc1,-3.53965621934154,0.2450980392156863,0.2857142857142857,0.3037974683544304,Ward2024 compound 6,LKLACXNGVWXYAW-UHFFFAOYSA-N,10.1021/acsmedchemlett.3c00480,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
