compound_id,historical_alias,SMILES,docking_score,mmgbsa_score,docking_features,quickprop_features,admet_features
ATP-HTVS-F8D08A3E140C,71809,COc1ccccc1C(=O)Nc1nc2ccccc2cc1NCc1ccc(C[NH+](C)C)cc1,-4.04917486199149,unknown,"{""glide_ecoul"": -6.63040065765381, ""glide_eff_state_penalty"": 0.0392, ""glide_einternal"": 4.76089382171631, ""glide_emodel"": -51.7179964983557, ""glide_energy"": -39.9561910629272, ""glide_evdw"": -33.3257904052734, ""glide_gscore"": -4.08837486199149, ""glide_ligand_efficiency"": -0.122702268545197, ""glide_ligand_efficiency_ln"": -0.900515523801522, ""glide_ligand_efficiency_sa"": -0.393571738268376}","{""quickprop_accpthb"": 7.25, ""quickprop_acid"": 0.0, ""quickprop_acxdn_5_sa"": 0.0128925, ""quickprop_amide"": 0.0, ""quickprop_amidine"": 0.0, ""quickprop_amine"": 1.0, ""quickprop_ciqplogs"": -5.495, ""quickprop_cns"": 1.0, ""quickprop_dip_2_v"": 0.0386155, ""quickprop_dipole"": 7.513, ""quickprop_donorhb"": 2.0, ""quickprop_ea_ev"": 0.649, ""quickprop_fisa"": 58.644, ""quickprop_fosa"": 301.755, ""quickprop_glob"": 0.7832193, ""quickprop_humanoralabsorption"": 3.0, ""quickprop_in34"": 0.0, ""quickprop_in56"": 22.0, ""quickprop_ip_ev"": 8.258, ""quickprop_jm"": 0.006697504669003, ""quickprop_metab"": 6.0, ""quickprop_mol_mw"": 440.544, ""quickprop_nando"": 6.0, ""quickprop_noncon"": 0.0, ""quickprop_nonhatm"": 33.0, ""quickprop_percenthumanoralabsorption"": 100.0, ""quickprop_pisa"": 434.877, ""quickprop_psa"": 68.39, ""quickprop_qplogbb"": -0.157, ""quickprop_qplogherg"": -7.84, ""quickprop_qplogkhsa"": 0.772, ""quickprop_qplogkp"": -2.363, ""quickprop_qplogpc16"": 15.847, ""quickprop_qplogpo_w"": 4.849, ""quickprop_qplogpoct"": 24.255, ""quickprop_qplogpw"": 13.296, ""quickprop_qplogs"": -5.455, ""quickprop_qppcaco"": 686.566, ""quickprop_qppmdck"": 364.504, ""quickprop_qppolrz"": 51.359, ""quickprop_ringatoms"": 22.0, ""quickprop_rotor"": 8.0, ""quickprop_rtvfg"": 0.0, ""quickprop_ruleoffive"": 0.0, ""quickprop_ruleofthree"": 0.0, ""quickprop_saamideo"": 0.0, ""quickprop_safluorine"": 0.0, ""quickprop_sasa"": 795.275, ""quickprop_stars"": 0.0, ""quickprop_volume"": 1461.684, ""quickprop_wpsa"": 0.0}",{}
ATP-HTVS-F8D25E752EF8,79427,O=C1CN(Cc2ccccc2C(=O)NCCO)[C@H](c2ccccc2)c2ccccc2N1,-3.34273397361502,unknown,"{""glide_ecoul"": -5.29056358337402, ""glide_eff_state_penalty"": 0.0088, ""glide_einternal"": 2.54860734939575, ""glide_emodel"": -39.070020243579, ""glide_energy"": -33.265604019165, ""glide_evdw"": -27.975040435791, ""glide_gscore"": -3.35153397361502, ""glide_ligand_efficiency"": -0.10783012818113, ""glide_ligand_efficiency_ln"": -0.753888953543599, ""glide_ligand_efficiency_sa"": -0.338735478025346}","{""quickprop_accpthb"": 8.7, ""quickprop_acid"": 0.0, ""quickprop_acxdn_5_sa"": 0.0208841, ""quickprop_amide"": 0.0, ""quickprop_amidine"": 0.0, ""quickprop_amine"": 1.0, ""quickprop_ciqplogs"": -4.034, ""quickprop_cns"": -1.0, ""quickprop_dip_2_v"": 0.0288328, ""quickprop_dipole"": 6.143, ""quickprop_donorhb"": 3.0, ""quickprop_ea_ev"": 0.313, ""quickprop_fisa"": 143.375, ""quickprop_fosa"": 129.908, ""quickprop_glob"": 0.8019597, ""quickprop_humanoralabsorption"": 2.0, ""quickprop_in34"": 0.0, ""quickprop_in56"": 18.0, ""quickprop_ip_ev"": 8.846, ""quickprop_jm"": 0.0033694163202849, ""quickprop_metab"": 8.0, ""quickprop_mol_mw"": 415.491, ""quickprop_nando"": 6.0, ""quickprop_noncon"": 2.0, ""quickprop_nonhatm"": 31.0, ""quickprop_percenthumanoralabsorption"": 78.73, ""quickprop_pisa"": 448.263, ""quickprop_psa"": 95.799, ""quickprop_qplogbb"": -0.886, ""quickprop_qplogherg"": -7.6, ""quickprop_qplogkhsa"": 0.187, ""quickprop_qplogkp"": -4.069, ""quickprop_qplogpc16"": 15.269, ""quickprop_qplogpo_w"": 2.629, ""quickprop_qplogpoct"": 25.255, ""quickprop_qplogpw"": 17.12, ""quickprop_qplogs"": -4.022, ""quickprop_qppcaco"": 107.937, ""quickprop_qppmdck"": 49.34, ""quickprop_qppolrz"": 46.653, ""quickprop_ringatoms"": 23.0, ""quickprop_rotor"": 6.0, ""quickprop_rtvfg"": 0.0, ""quickprop_ruleoffive"": 0.0, ""quickprop_ruleofthree"": 1.0, ""quickprop_saamideo"": 0.0, ""quickprop_safluorine"": 0.0, ""quickprop_sasa"": 721.546, ""quickprop_stars"": 0.0, ""quickprop_volume"": 1308.812, ""quickprop_wpsa"": 0.0}",{}
ATP-HTVS-F92825C2DD85,36035,O=C(Cn1c(NCCc2ccc(CO)cc2)nc2ccccc21)c1ccccc1,-4.32588501956729,unknown,"{""glide_ecoul"": -4.98332738876343, ""glide_eff_state_penalty"": 0.5164, ""glide_einternal"": 6.41664600372314, ""glide_emodel"": -53.844337245829, ""glide_energy"": -42.8839049339294, ""glide_evdw"": -37.900577545166, ""glide_gscore"": -4.84228501956729, ""glide_ligand_efficiency"": -0.149168448950596, ""glide_ligand_efficiency_ln"": -0.990517974501556, ""glide_ligand_efficiency_sa"": -0.458292735057975}","{""quickprop_accpthb"": 5.7, ""quickprop_acid"": 0.0, ""quickprop_acxdn_5_sa"": 0.0107899, ""quickprop_amide"": 0.0, ""quickprop_amidine"": 0.0, ""quickprop_amine"": 0.0, ""quickprop_ciqplogs"": -5.975, ""quickprop_cns"": -2.0, ""quickprop_dip_2_v"": 0.0554925, ""quickprop_dipole"": 8.502, ""quickprop_donorhb"": 2.0, ""quickprop_ea_ev"": 0.971, ""quickprop_fisa"": 102.238, ""quickprop_fosa"": 139.263, ""quickprop_glob"": 0.7721462, ""quickprop_humanoralabsorption"": 1.0, ""quickprop_in34"": 0.0, ""quickprop_in56"": 21.0, ""quickprop_ip_ev"": 8.07, ""quickprop_jm"": 0.0423857836118338, ""quickprop_metab"": 3.0, ""quickprop_mol_mw"": 385.465, ""quickprop_nando"": 5.0, ""quickprop_noncon"": 0.0, ""quickprop_nonhatm"": 29.0, ""quickprop_percenthumanoralabsorption"": 100.0, ""quickprop_pisa"": 505.585, ""quickprop_psa"": 76.371, ""quickprop_qplogbb"": -1.122, ""quickprop_qplogherg"": -7.63, ""quickprop_qplogkhsa"": 0.591, ""quickprop_qplogkp"": -0.759, ""quickprop_qplogpc16"": 15.206, ""quickprop_qplogpo_w"": 4.782, ""quickprop_qplogpoct"": 21.628, ""quickprop_qplogpw"": 12.21, ""quickprop_qplogs"": -6.2, ""quickprop_qppcaco"": 1062.611, ""quickprop_qppmdck"": 528.272, ""quickprop_qppolrz"": 45.031, ""quickprop_ringatoms"": 21.0, ""quickprop_rotor"": 9.0, ""quickprop_rtvfg"": 0.0, ""quickprop_ruleoffive"": 0.0, ""quickprop_ruleofthree"": 1.0, ""quickprop_saamideo"": 0.0, ""quickprop_safluorine"": 0.0, ""quickprop_sasa"": 747.086, ""quickprop_stars"": 1.0, ""quickprop_volume"": 1302.74, ""quickprop_wpsa"": 0.0}",{}
ATP-HTVS-F937C5B79A0E,20675,C[C@](N)(C(=O)n1nc(-c2cccc(F)c2F)cc1CC[NH2+]Cc1ccccc1)c1ccccc1,-5.66648269514303,unknown,"{""glide_ecoul"": -10.4029703140259, ""glide_eff_state_penalty"": 0.036, ""glide_einternal"": 5.58463096618652, ""glide_emodel"": -65.438928708499, ""glide_energy"": -44.9568529129028, ""glide_evdw"": -34.553882598877, ""glide_gscore"": -5.70248269514303, ""glide_ligand_efficiency"": -0.166661255739501, ""glide_ligand_efficiency_ln"": -1.25188496681306, ""glide_ligand_efficiency_sa"": -0.539917770274763}","{""quickprop_accpthb"": 6.0, ""quickprop_acid"": 0.0, ""quickprop_acxdn_5_sa"": 0.0146961, ""quickprop_amide"": 0.0, ""quickprop_amidine"": 0.0, ""quickprop_amine"": 2.0, ""quickprop_ciqplogs"": -5.288, ""quickprop_cns"": 1.0, ""quickprop_dip_2_v"": 0.002876, ""quickprop_dipole"": 1.985, ""quickprop_donorhb"": 3.0, ""quickprop_ea_ev"": 0.821, ""quickprop_fisa"": 76.965, ""quickprop_fosa"": 154.989, ""quickprop_glob"": 0.843778, ""quickprop_humanoralabsorption"": 3.0, ""quickprop_in34"": 0.0, ""quickprop_in56"": 23.0, ""quickprop_ip_ev"": 9.43, ""quickprop_jm"": 0.0029493941206156, ""quickprop_metab"": 5.0, ""quickprop_mol_mw"": 460.525, ""quickprop_nando"": 5.0, ""quickprop_noncon"": 0.0, ""quickprop_nonhatm"": 34.0, ""quickprop_percenthumanoralabsorption"": 88.57, ""quickprop_pisa"": 402.429, ""quickprop_psa"": 67.358, ""quickprop_qplogbb"": 0.336, ""quickprop_qplogherg"": -7.431, ""quickprop_qplogkhsa"": 0.735, ""quickprop_qplogkp"": -4.877, ""quickprop_qplogpc16"": 14.479, ""quickprop_qplogpo_w"": 4.228, ""quickprop_qplogpoct"": 23.797, ""quickprop_qplogpw"": 13.246, ""quickprop_qplogs"": -3.316, ""quickprop_qppcaco"": 114.773, ""quickprop_qppmdck"": 146.055, ""quickprop_qppolrz"": 47.397, ""quickprop_ringatoms"": 23.0, ""quickprop_rotor"": 8.0, ""quickprop_rtvfg"": 0.0, ""quickprop_ruleoffive"": 0.0, ""quickprop_ruleofthree"": 0.0, ""quickprop_saamideo"": 0.0, ""quickprop_safluorine"": 72.765, ""quickprop_sasa"": 707.148, ""quickprop_stars"": 0.0, ""quickprop_volume"": 1370.442, ""quickprop_wpsa"": 72.765}",{}
ATP-HTVS-F93F310E89BE,68578,C[NH+](C)Cc1cc(CNc2nc3ccccc3nc2NCc2ccc(C#N)c(Cl)c2)ccc1F,-4.51798694248071,unknown,"{""glide_ecoul"": -8.10864925384521, ""glide_eff_state_penalty"": 0.0516, ""glide_einternal"": 3.22718644142151, ""glide_emodel"": -59.4478305293315, ""glide_energy"": -43.4570035934448, ""glide_evdw"": -35.3483543395996, ""glide_gscore"": -4.56958694248071, ""glide_ligand_efficiency"": -0.132881968896492, ""glide_ligand_efficiency_ln"": -0.998150040835256, ""glide_ligand_efficiency_sa"": -0.430485994108045}","{""quickprop_accpthb"": 6.5, ""quickprop_acid"": 0.0, ""quickprop_acxdn_5_sa"": 0.0138717, ""quickprop_amide"": 0.0, ""quickprop_amidine"": 0.0, ""quickprop_amine"": 1.0, ""quickprop_ciqplogs"": -7.478, ""quickprop_cns"": 1.0, ""quickprop_dip_2_v"": 0.0650608, ""quickprop_dipole"": 9.328, ""quickprop_donorhb"": 2.0, ""quickprop_ea_ev"": 1.002, ""quickprop_fisa"": 91.913, ""quickprop_fosa"": 167.694, ""quickprop_glob"": 0.8859056, ""quickprop_humanoralabsorption"": 3.0, ""quickprop_in34"": 0.0, ""quickprop_in56"": 22.0, ""quickprop_ip_ev"": 8.4, ""quickprop_jm"": 0.0060597816922742, ""quickprop_metab"": 4.0, ""quickprop_mol_mw"": 474.967, ""quickprop_nando"": 6.0, ""quickprop_noncon"": 0.0, ""quickprop_nonhatm"": 34.0, ""quickprop_percenthumanoralabsorption"": 100.0, ""quickprop_pisa"": 322.882, ""quickprop_psa"": 71.666, ""quickprop_qplogbb"": -0.164, ""quickprop_qplogherg"": -5.644, ""quickprop_qplogkhsa"": 0.612, ""quickprop_qplogkp"": -3.275, ""quickprop_qplogpc16"": 14.076, ""quickprop_qplogpo_w"": 4.392, ""quickprop_qplogpoct"": 22.611, ""quickprop_qplogpw"": 11.51, ""quickprop_qplogs"": -4.62, ""quickprop_qppcaco"": 332.038, ""quickprop_qppmdck"": 457.011, ""quickprop_qppolrz"": 44.676, ""quickprop_ringatoms"": 22.0, ""quickprop_rotor"": 9.0, ""quickprop_rtvfg"": 0.0, ""quickprop_ruleoffive"": 0.0, ""quickprop_ruleofthree"": 0.0, ""quickprop_saamideo"": 0.0, ""quickprop_safluorine"": 34.965, ""quickprop_sasa"": 662.671, ""quickprop_stars"": 0.0, ""quickprop_volume"": 1337.46, ""quickprop_wpsa"": 80.182}",{}
ATP-HTVS-F97015D0DCF4,74337,C[NH+](C)Cc1cccc(CNc2c(NC(=O)c3cc(F)cc(C#N)c3)c[nH+]c3ccccc23)c1,-3.66122677714146,unknown,"{""glide_ecoul"": -10.8291435241699, ""glide_eff_state_penalty"": 0.1197, ""glide_einternal"": 3.37921166419983, ""glide_emodel"": -50.8637415052059, ""glide_energy"": -38.71750831604, ""glide_evdw"": -27.8883647918701, ""glide_gscore"": -3.78092677714146, ""glide_ligand_efficiency"": -0.107683140504161, ""glide_ligand_efficiency_ln"": -0.808867689003172, ""glide_ligand_efficiency_sa"": -0.348851572365841}","{""quickprop_accpthb"": 8.0, ""quickprop_acid"": 0.0, ""quickprop_acxdn_5_sa"": 0.0150789, ""quickprop_amide"": 0.0, ""quickprop_amidine"": 0.0, ""quickprop_amine"": 1.0, ""quickprop_ciqplogs"": -6.464, ""quickprop_cns"": -2.0, ""quickprop_dip_2_v"": 0.0514181, ""quickprop_dipole"": 8.454, ""quickprop_donorhb"": 2.0, ""quickprop_ea_ev"": 1.337, ""quickprop_fisa"": 149.855, ""quickprop_fosa"": 191.337, ""quickprop_glob"": 0.8028449, ""quickprop_humanoralabsorption"": 3.0, ""quickprop_in34"": 0.0, ""quickprop_in56"": 22.0, ""quickprop_ip_ev"": 8.695, ""quickprop_jm"": 8.37681692641e-05, ""quickprop_metab"": 6.0, ""quickprop_mol_mw"": 453.518, ""quickprop_nando"": 6.0, ""quickprop_noncon"": 0.0, ""quickprop_nonhatm"": 34.0, ""quickprop_percenthumanoralabsorption"": 82.783, ""quickprop_pisa"": 387.531, ""quickprop_psa"": 88.14, ""quickprop_qplogbb"": -1.017, ""quickprop_qplogherg"": -7.296, ""quickprop_qplogkhsa"": 0.458, ""quickprop_qplogkp"": -4.211, ""quickprop_qplogpc16"": 15.267, ""quickprop_qplogpo_w"": 3.509, ""quickprop_qplogpoct"": 24.226, ""quickprop_qplogpw"": 14.232, ""quickprop_qplogs"": -5.523, ""quickprop_qppcaco"": 93.696, ""quickprop_qppmdck"": 55.588, ""quickprop_qppolrz"": 48.043, ""quickprop_ringatoms"": 22.0, ""quickprop_rotor"": 8.0, ""quickprop_rtvfg"": 0.0, ""quickprop_ruleoffive"": 0.0, ""quickprop_ruleofthree"": 0.0, ""quickprop_saamideo"": 0.0, ""quickprop_safluorine"": 21.577, ""quickprop_sasa"": 750.299, ""quickprop_stars"": 0.0, ""quickprop_volume"": 1390.118, ""quickprop_wpsa"": 21.577}",{}
ATP-HTVS-F99370747DC9,42113,Cc1cccc(CNc2nc(NCc3ccc(F)c(CN(C)C)c3)c3ccccc3[nH+]2)c1,-2.48476670519994,unknown,"{""glide_ecoul"": -3.86532878875732, ""glide_eff_state_penalty"": 1.4958, ""glide_einternal"": 4.14559698104858, ""glide_emodel"": -46.7098766033081, ""glide_energy"": -35.2963209152222, ""glide_evdw"": -31.4309921264648, ""glide_gscore"": -3.98056670519994, ""glide_ligand_efficiency"": -0.0776489595374982, ""glide_ligand_efficiency_ln"": -0.556406997476532, ""glide_ligand_efficiency_sa"": -0.246520079823331}","{""quickprop_accpthb"": 5.0, ""quickprop_acid"": 0.0, ""quickprop_acxdn_5_sa"": 0.0103428, ""quickprop_amide"": 0.0, ""quickprop_amidine"": 0.0, ""quickprop_amine"": 1.0, ""quickprop_ciqplogs"": -6.138, ""quickprop_cns"": 1.0, ""quickprop_dip_2_v"": 0.0069994, ""quickprop_dipole"": 3.046, ""quickprop_donorhb"": 2.0, ""quickprop_ea_ev"": 0.719, ""quickprop_fisa"": 50.83, ""quickprop_fosa"": 286.874, ""quickprop_glob"": 0.85344, ""quickprop_humanoralabsorption"": 3.0, ""quickprop_in34"": 0.0, ""quickprop_in56"": 22.0, ""quickprop_ip_ev"": 8.172, ""quickprop_jm"": 0.0451930871963268, ""quickprop_metab"": 5.0, ""quickprop_mol_mw"": 429.539, ""quickprop_nando"": 5.0, ""quickprop_noncon"": 0.0, ""quickprop_nonhatm"": 32.0, ""quickprop_percenthumanoralabsorption"": 100.0, ""quickprop_pisa"": 322.827, ""quickprop_psa"": 47.457, ""quickprop_qplogbb"": 0.071, ""quickprop_qplogherg"": -6.169, ""quickprop_qplogkhsa"": 0.867, ""quickprop_qplogkp"": -2.614, ""quickprop_qplogpc16"": 13.426, ""quickprop_qplogpo_w"": 4.952, ""quickprop_qplogpoct"": 20.474, ""quickprop_qplogpw"": 10.004, ""quickprop_qplogs"": -4.364, ""quickprop_qppcaco"": 814.289, ""quickprop_qppmdck"": 586.862, ""quickprop_qppolrz"": 44.827, ""quickprop_ringatoms"": 22.0, ""quickprop_rotor"": 8.0, ""quickprop_rtvfg"": 0.0, ""quickprop_ruleoffive"": 0.0, ""quickprop_ruleofthree"": 0.0, ""quickprop_saamideo"": 0.0, ""quickprop_safluorine"": 23.137, ""quickprop_sasa"": 683.668, ""quickprop_stars"": 0.0, ""quickprop_volume"": 1325.196, ""quickprop_wpsa"": 23.137}",{}
ATP-HTVS-F9B5ED51D5DA,81571,CC[NH+](CC)Cc1ccc(CNc2cnc3ccccc3c2NC(=O)Cc2ccc(F)c(C#N)c2)cc1,-4.73144566594342,unknown,"{""glide_ecoul"": -5.28000402450562, ""glide_eff_state_penalty"": 0.0333, ""glide_einternal"": 3.12549352645874, ""glide_emodel"": -64.4171149976154, ""glide_energy"": -46.7296538352966, ""glide_evdw"": -41.449649810791, ""glide_gscore"": -4.76474566594342, ""glide_ligand_efficiency"": -0.127876909890363, ""glide_ligand_efficiency_ln"": -1.02613964411916, ""glide_ligand_efficiency_sa"": -0.42611423294474}","{""quickprop_accpthb"": 8.0, ""quickprop_acid"": 0.0, ""quickprop_acxdn_5_sa"": 0.0153574, ""quickprop_amide"": 0.0, ""quickprop_amidine"": 0.0, ""quickprop_amine"": 1.0, ""quickprop_ciqplogs"": -7.306, ""quickprop_cns"": 1.0, ""quickprop_dip_2_v"": 0.0557336, ""quickprop_dipole"": 9.136, ""quickprop_donorhb"": 2.0, ""quickprop_ea_ev"": 1.102, ""quickprop_fisa"": 94.979, ""quickprop_fosa"": 227.83, ""quickprop_glob"": 0.8592856, ""quickprop_humanoralabsorption"": 3.0, ""quickprop_in34"": 0.0, ""quickprop_in56"": 22.0, ""quickprop_ip_ev"": 8.7, ""quickprop_jm"": 0.0068824380541131, ""quickprop_metab"": 7.0, ""quickprop_mol_mw"": 495.598, ""quickprop_nando"": 6.0, ""quickprop_noncon"": 0.0, ""quickprop_nonhatm"": 37.0, ""quickprop_percenthumanoralabsorption"": 100.0, ""quickprop_pisa"": 372.194, ""quickprop_psa"": 83.326, ""quickprop_qplogbb"": -0.456, ""quickprop_qplogherg"": -6.31, ""quickprop_qplogkhsa"": 0.655, ""quickprop_qplogkp"": -2.965, ""quickprop_qplogpc16"": 15.429, ""quickprop_qplogpo_w"": 4.661, ""quickprop_qplogpoct"": 25.067, ""quickprop_qplogpw"": 13.067, ""quickprop_qplogs"": -4.892, ""quickprop_qppcaco"": 310.539, ""quickprop_qppmdck"": 261.602, ""quickprop_qppolrz"": 50.27, ""quickprop_ringatoms"": 22.0, ""quickprop_rotor"": 11.0, ""quickprop_rtvfg"": 0.0, ""quickprop_ruleoffive"": 0.0, ""quickprop_ruleofthree"": 1.0, ""quickprop_saamideo"": 0.0, ""quickprop_safluorine"": 41.689, ""quickprop_sasa"": 736.692, ""quickprop_stars"": 0.0, ""quickprop_volume"": 1497.572, ""quickprop_wpsa"": 41.689}",{}
ATP-HTVS-F9EAD73A28F1,29603,CCN(CC)[C@@H](CNCc1nc2ccccc2n1Cc1ccccc1)c1cccc(OC)c1,-2.64915801521619,unknown,"{""glide_ecoul"": -5.30434989929199, ""glide_eff_state_penalty"": 1.5189, ""glide_einternal"": 12.8357858657837, ""glide_emodel"": -48.8135949854298, ""glide_energy"": -43.4361972808838, ""glide_evdw"": -38.1318473815918, ""glide_gscore"": -4.16805801521619, ""glide_ligand_efficiency"": -0.0802775156126118, ""glide_ligand_efficiency_ln"": -0.589159025977975, ""glide_ligand_efficiency_sa"": -0.25749288695412}","{""quickprop_accpthb"": 5.75, ""quickprop_acid"": 0.0, ""quickprop_acxdn_5_sa"": 0.0080274, ""quickprop_amide"": 0.0, ""quickprop_amidine"": 0.0, ""quickprop_amine"": 2.0, ""quickprop_ciqplogs"": -5.081, ""quickprop_cns"": 1.0, ""quickprop_dip_2_v"": 0.0291498, ""quickprop_dipole"": 6.401, ""quickprop_donorhb"": 1.0, ""quickprop_ea_ev"": 0.109, ""quickprop_fisa"": 28.891, ""quickprop_fosa"": 333.31, ""quickprop_glob"": 0.8471194, ""quickprop_humanoralabsorption"": 3.0, ""quickprop_in34"": 0.0, ""quickprop_in56"": 21.0, ""quickprop_ip_ev"": 8.551, ""quickprop_jm"": 0.0662294364120832, ""quickprop_metab"": 7.0, ""quickprop_mol_mw"": 442.603, ""quickprop_nando"": 5.0, ""quickprop_noncon"": 0.0, ""quickprop_nonhatm"": 33.0, ""quickprop_percenthumanoralabsorption"": 100.0, ""quickprop_pisa"": 354.093, ""quickprop_psa"": 37.616, ""quickprop_qplogbb"": 0.429, ""quickprop_qplogherg"": -7.147, ""quickprop_qplogkhsa"": 0.856, ""quickprop_qplogkp"": -3.874, ""quickprop_qplogpc16"": 14.117, ""quickprop_qplogpo_w"": 4.881, ""quickprop_qplogpoct"": 20.02, ""quickprop_qplogpw"": 8.75, ""quickprop_qplogs"": -2.951, ""quickprop_qppcaco"": 327.89, ""quickprop_qppmdck"": 181.413, ""quickprop_qppolrz"": 46.409, ""quickprop_ringatoms"": 21.0, ""quickprop_rotor"": 11.0, ""quickprop_rtvfg"": 0.0, ""quickprop_ruleoffive"": 0.0, ""quickprop_ruleofthree"": 1.0, ""quickprop_saamideo"": 0.0, ""quickprop_safluorine"": 0.0, ""quickprop_sasa"": 716.293, ""quickprop_stars"": 0.0, ""quickprop_volume"": 1405.418, ""quickprop_wpsa"": 0.0}",{}
ATP-HTVS-F9F42C67BCEC,77858,C[NH+](C)Cc1cccc(CNc2cc(C(=O)NCc3ccccc3)sc2Cl)c1,-3.75454372119379,unknown,"{""glide_ecoul"": -7.09228658676147, ""glide_eff_state_penalty"": 0.0431, ""glide_einternal"": 2.65661001205444, ""glide_emodel"": -53.253467619534, ""glide_energy"": -41.0857481956482, ""glide_evdw"": -33.9934616088867, ""glide_gscore"": -3.79764372119379, ""glide_ligand_efficiency"": -0.134090847185492, ""glide_ligand_efficiency_ln"": -0.866658929045329, ""glide_ligand_efficiency_sa"": -0.407178787340663}","{""quickprop_accpthb"": 5.5, ""quickprop_acid"": 0.0, ""quickprop_acxdn_5_sa"": 0.012889, ""quickprop_amide"": 0.0, ""quickprop_amidine"": 0.0, ""quickprop_amine"": 2.0, ""quickprop_ciqplogs"": -4.285, ""quickprop_cns"": 2.0, ""quickprop_dip_2_v"": 0.0377645, ""quickprop_dipole"": 6.721, ""quickprop_donorhb"": 2.0, ""quickprop_ea_ev"": 0.681, ""quickprop_fisa"": 53.988, ""quickprop_fosa"": 209.009, ""quickprop_glob"": 0.9029546, ""quickprop_humanoralabsorption"": 3.0, ""quickprop_in34"": 0.0, ""quickprop_in56"": 17.0, ""quickprop_ip_ev"": 8.3, ""quickprop_jm"": 0.0446568705824797, ""quickprop_metab"": 6.0, ""quickprop_mol_mw"": 413.964, ""quickprop_nando"": 4.0, ""quickprop_noncon"": 0.0, ""quickprop_nonhatm"": 28.0, ""quickprop_percenthumanoralabsorption"": 88.928, ""quickprop_pisa"": 241.793, ""quickprop_psa"": 55.447, ""quickprop_qplogbb"": 0.679, ""quickprop_qplogherg"": -5.708, ""quickprop_qplogkhsa"": 0.469, ""quickprop_qplogkp"": -5.02, ""quickprop_qplogpc16"": 12.679, ""quickprop_qplogpo_w"": 3.623, ""quickprop_qplogpoct"": 19.463, ""quickprop_qplogpw"": 9.8, ""quickprop_qplogs"": -1.947, ""quickprop_qppcaco"": 189.552, ""quickprop_qppmdck"": 348.349, ""quickprop_qppolrz"": 38.883, ""quickprop_ringatoms"": 17.0, ""quickprop_rotor"": 8.0, ""quickprop_rtvfg"": 0.0, ""quickprop_ruleoffive"": 0.0, ""quickprop_ruleofthree"": 0.0, ""quickprop_saamideo"": 0.0, ""quickprop_safluorine"": 0.0, ""quickprop_sasa"": 603.476, ""quickprop_stars"": 0.0, ""quickprop_volume"": 1196.027, ""quickprop_wpsa"": 98.685}",{}
ATP-HTVS-FA0319FBED9B,77281,C[NH2+]CCc1ccc(NC(=O)c2c[nH+]c3ccc(F)cc3c2N(C)[C@@H](C#N)c2ccccc2)cc1,-5.17905081615349,unknown,"{""glide_ecoul"": -16.2255268096924, ""glide_eff_state_penalty"": 0.7613, ""glide_einternal"": 8.53370761871338, ""glide_emodel"": -74.1890371304594, ""glide_energy"": -49.4599704742432, ""glide_evdw"": -33.2344436645508, ""glide_gscore"": -5.94035081615349, ""glide_ligand_efficiency"": -0.147972880461528, ""glide_ligand_efficiency_ln"": -1.1369165969856, ""glide_ligand_efficiency_sa"": -0.484029103525638}","{""quickprop_accpthb"": 7.5, ""quickprop_acid"": 0.0, ""quickprop_acxdn_5_sa"": 0.0135322, ""quickprop_amide"": 0.0, ""quickprop_amidine"": 0.0, ""quickprop_amine"": 1.0, ""quickprop_ciqplogs"": -6.938, ""quickprop_cns"": 0.0, ""quickprop_dip_2_v"": 0.0116706, ""quickprop_dipole"": 4.128, ""quickprop_donorhb"": 2.0, ""quickprop_ea_ev"": 1.569, ""quickprop_fisa"": 128.67, ""quickprop_fosa"": 209.559, ""quickprop_glob"": 0.794132, ""quickprop_humanoralabsorption"": 1.0, ""quickprop_in34"": 0.0, ""quickprop_in56"": 22.0, ""quickprop_ip_ev"": 9.071, ""quickprop_jm"": 5.95268000795e-05, ""quickprop_metab"": 6.0, ""quickprop_mol_mw"": 467.545, ""quickprop_nando"": 6.0, ""quickprop_noncon"": 0.0, ""quickprop_nonhatm"": 35.0, ""quickprop_percenthumanoralabsorption"": 91.575, ""quickprop_pisa"": 398.974, ""quickprop_psa"": 80.64, ""quickprop_qplogbb"": -0.826, ""quickprop_qplogherg"": -7.492, ""quickprop_qplogkhsa"": 0.686, ""quickprop_qplogkp"": -3.684, ""quickprop_qplogpc16"": 15.713, ""quickprop_qplogpo_w"": 4.397, ""quickprop_qplogpoct"": 24.195, ""quickprop_qplogpw"": 13.542, ""quickprop_qplogs"": -6.211, ""quickprop_qppcaco"": 148.808, ""quickprop_qppmdck"": 125.664, ""quickprop_qppolrz"": 50.313, ""quickprop_ringatoms"": 22.0, ""quickprop_rotor"": 9.0, ""quickprop_rtvfg"": 0.0, ""quickprop_ruleoffive"": 0.0, ""quickprop_ruleofthree"": 1.0, ""quickprop_saamideo"": 0.0, ""quickprop_safluorine"": 46.6, ""quickprop_sasa"": 783.803, ""quickprop_stars"": 0.0, ""quickprop_volume"": 1460.166, ""quickprop_wpsa"": 46.6}",{}
