compound_id,canonical_smiles,target,organism,activity_type,activity_value,unit,reference,source_level,confidence,task_type
CHEMBL66707,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3csc4c3CCCC4)CS[C@H]12)c1csc(N)n1,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,2.0,μg/mL,ChEMBL | Synthesis and biological evaluation of a series of parenteral 3'-quaternary ammonium cephalosporins. | DOI:10.1021/jm00170a011,B,high,Antibacterial
CHEMBL1631107,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3cccc4c3CCCC4)CS[C@H]12)c1csc(N)n1,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,0.03,μg/mL,ChEMBL | Synthesis and biological evaluation of a series of parenteral 3'-quaternary ammonium cephalosporins. | DOI:10.1021/jm00170a011,B,high,Antibacterial
CHEMBL1631107,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3cccc4c3CCCC4)CS[C@H]12)c1csc(N)n1,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,4.0,μg/mL,ChEMBL | Synthesis and biological evaluation of a series of parenteral 3'-quaternary ammonium cephalosporins. | DOI:10.1021/jm00170a011,B,high,Antibacterial
CHEMBL431163,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3cc(C)c4ccccc4c3)CS[C@H]12)c1csc(N)n1,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,0.015,μg/mL,ChEMBL | Synthesis and biological evaluation of a series of parenteral 3'-quaternary ammonium cephalosporins. | DOI:10.1021/jm00170a011,B,high,Antibacterial
CHEMBL431163,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3cc(C)c4ccccc4c3)CS[C@H]12)c1csc(N)n1,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,8.0,μg/mL,ChEMBL | Synthesis and biological evaluation of a series of parenteral 3'-quaternary ammonium cephalosporins. | DOI:10.1021/jm00170a011,B,high,Antibacterial
CHEMBL426759,C=CC(O)[C@H]1C(=O)N2C(C(=O)O)=C(SCc3ccccn3)[C@H](C)[C@H]12,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,0.5,μg/mL,ChEMBL | Synthesis and antibacterial activity of some novel 6-methyl- and 6-propenyl-substituted carbapenems. | DOI:10.1021/jm00083a022,B,high,Antibacterial
CHEMBL355746,C[C@H]1C(SCc2ccccn2)=C(C(=O)O)N2C(=O)[C@H](/C=C/CO)[C@@H]12,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,16.0,μg/mL,ChEMBL | Synthesis and antibacterial activity of some novel 6-methyl- and 6-propenyl-substituted carbapenems. | DOI:10.1021/jm00083a022,B,high,Antibacterial
CHEMBL3349031,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3cccc(CC(=O)O)c3)CS[C@H]12)c1csc(N)n1,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,0.03,μg/mL,ChEMBL | Synthesis and biological evaluation of a series of parenteral 3'-quaternary ammonium cephalosporins. | DOI:10.1021/jm00170a011,B,high,Antibacterial
CHEMBL3349031,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3cccc(CC(=O)O)c3)CS[C@H]12)c1csc(N)n1,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,16.0,μg/mL,ChEMBL | Synthesis and biological evaluation of a series of parenteral 3'-quaternary ammonium cephalosporins. | DOI:10.1021/jm00170a011,B,high,Antibacterial
CHEMBL296062,CCNCC1CCC(c2c(F)cc3c(=O)c(C(=O)O)cn(CC)c3c2F)C1,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,0.2,μg/mL,"ChEMBL | Enantiomers of 1-ethyl-7-[3-[(ethylamino)methyl]-1-pyrrolidinyl]-6,8-difluoro-1,4- dihydro-4-oxo-3-quinoline-carboxylic acid: preparation and biological activity. | DOI:10.1021/jm00393a004",B,high,Antibacterial
CHEMBL291389,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc4c(O)cccc4c3)CS[C@H]12)c1csc(N)n1,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,8.0,μg/mL,ChEMBL | Synthesis and biological evaluation of a series of parenteral 3'-quaternary ammonium cephalosporins. | DOI:10.1021/jm00170a011,B,high,Antibacterial
CHEMBL307528,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc4sc(C)cc4c3)CS[C@H]12)c1csc(N)n1,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,1.0,μg/mL,ChEMBL | Synthesis and biological evaluation of a series of parenteral 3'-quaternary ammonium cephalosporins. | DOI:10.1021/jm00170a011,B,high,Antibacterial
CHEMBL305472,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc4[nH]c(-c5cccs5)nc4c3)CS[C@H]12)c1csc(N)n1,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,0.015,μg/mL,ChEMBL | Synthesis and biological evaluation of a series of parenteral 3'-quaternary ammonium cephalosporins. | DOI:10.1021/jm00170a011,B,high,Antibacterial
CHEMBL305472,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc4[nH]c(-c5cccs5)nc4c3)CS[C@H]12)c1csc(N)n1,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,4.0,μg/mL,ChEMBL | Synthesis and biological evaluation of a series of parenteral 3'-quaternary ammonium cephalosporins. | DOI:10.1021/jm00170a011,B,high,Antibacterial
CHEMBL290518,C[S+]([O-])/C=C/C1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,0.5,μg/mL,ChEMBL | Synthesis of cephems bearing olefinic sulfoxide side chains as potential -lactamase inhibitors | DOI:10.1016/S0960-894X(96)00285-5,B,high,Antibacterial
CHEMBL435369,O=C(Cc1cccs1)N[C@@H]1C(=O)N2C(C(=O)O)=C(/C=C/[S+]([O-])c3ccc([N+](=O)[O-])cc3)CS[C@H]12,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,64.0,μg/mL,ChEMBL | Synthesis of cephems bearing olefinic sulfoxide side chains as potential -lactamase inhibitors | DOI:10.1016/S0960-894X(96)00285-5,B,high,Antibacterial
CHEMBL1788110,C[C@@H]1CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C(C)(C)C)C[C@@H]1N,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,0.06,μg/mL,ChEMBL | Fluoronaphthyridines and -quinolones as antibacterial agents. 5. Synthesis and antimicrobial activity of chiral 1-tert-butyl-6-fluoro-7-substituted-naphthyridones. | DOI:10.1021/jm00100a028,B,high,Antibacterial
CHEMBL3349032,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc(CC(=O)NO)cc3)CS[C@H]12)c1csc(N)n1,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,0.03,μg/mL,ChEMBL | Synthesis and biological evaluation of a series of parenteral 3'-quaternary ammonium cephalosporins. | DOI:10.1021/jm00170a011,B,high,Antibacterial
CHEMBL3349032,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc(CC(=O)NO)cc3)CS[C@H]12)c1csc(N)n1,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,8.0,μg/mL,ChEMBL | Synthesis and biological evaluation of a series of parenteral 3'-quaternary ammonium cephalosporins. | DOI:10.1021/jm00170a011,B,high,Antibacterial
CHEMBL66848,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc4nc(C(C)(C)C)sc4c3)CS[C@H]12)c1csc(N)n1,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,0.03,μg/mL,ChEMBL | Synthesis and biological evaluation of a series of parenteral 3'-quaternary ammonium cephalosporins. | DOI:10.1021/jm00170a011,B,high,Antibacterial
CHEMBL66848,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc4nc(C(C)(C)C)sc4c3)CS[C@H]12)c1csc(N)n1,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,4.0,μg/mL,ChEMBL | Synthesis and biological evaluation of a series of parenteral 3'-quaternary ammonium cephalosporins. | DOI:10.1021/jm00170a011,B,high,Antibacterial
CHEMBL426759,C=CC(O)[C@H]1C(=O)N2C(C(=O)O)=C(SCc3ccccn3)[C@H](C)[C@H]12,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,4.0,μg/mL,ChEMBL | Synthesis and antibacterial activity of some novel 6-methyl- and 6-propenyl-substituted carbapenems. | DOI:10.1021/jm00083a022,B,high,Antibacterial
CHEMBL15438,CC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,0.025,μg/mL,ChEMBL | Synthesis of antimicrobial agents. 5. In vivo metabolism of 7-(4-hydroxypiperazin-1-yl)quinolones. | DOI:10.1021/jm00071a001,B,high,Antibacterial
CHEMBL66276,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc4ccsc4c3)CS[C@H]12)c1csc(N)n1,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,0.015,μg/mL,ChEMBL | Synthesis and biological evaluation of a series of parenteral 3'-quaternary ammonium cephalosporins. | DOI:10.1021/jm00170a011,B,high,Antibacterial
CHEMBL66276,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc4ccsc4c3)CS[C@H]12)c1csc(N)n1,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,4.0,μg/mL,ChEMBL | Synthesis and biological evaluation of a series of parenteral 3'-quaternary ammonium cephalosporins. | DOI:10.1021/jm00170a011,B,high,Antibacterial
CHEMBL44354,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,0.06,μg/mL,ChEMBL | Synthesis and biological evaluation of a series of parenteral 3'-quaternary ammonium cephalosporins. | DOI:10.1021/jm00170a011,B,high,Antibacterial
CHEMBL44354,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,1.0,μg/mL,ChEMBL | Synthesis and biological evaluation of a series of parenteral 3'-quaternary ammonium cephalosporins. | DOI:10.1021/jm00170a011,B,high,Antibacterial
CHEMBL3349032,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc(CC(=O)NO)cc3)CS[C@H]12)c1csc(N)n1,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,0.06,μg/mL,ChEMBL | Synthesis and biological evaluation of a series of parenteral 3'-quaternary ammonium cephalosporins. | DOI:10.1021/jm00170a011,B,high,Antibacterial
CHEMBL3349032,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc(CC(=O)NO)cc3)CS[C@H]12)c1csc(N)n1,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,32.0,μg/mL,ChEMBL | Synthesis and biological evaluation of a series of parenteral 3'-quaternary ammonium cephalosporins. | DOI:10.1021/jm00170a011,B,high,Antibacterial
CHEMBL68392,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc4nc(C)n(C)c4c3)CS[C@H]12)c1csc(N)n1,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,0.015,μg/mL,ChEMBL | Synthesis and biological evaluation of a series of parenteral 3'-quaternary ammonium cephalosporins. | DOI:10.1021/jm00170a011,B,high,Antibacterial
CHEMBL68392,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc4nc(C)n(C)c4c3)CS[C@H]12)c1csc(N)n1,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,2.0,μg/mL,ChEMBL | Synthesis and biological evaluation of a series of parenteral 3'-quaternary ammonium cephalosporins. | DOI:10.1021/jm00170a011,B,high,Antibacterial
CHEMBL177306,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCc3cccnc3)[C@H](C)[C@H]12,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,0.13,μg/mL,ChEMBL | Synthesis and antibacterial activity of some novel 6-methyl- and 6-propenyl-substituted carbapenems. | DOI:10.1021/jm00083a022,B,high,Antibacterial
CHEMBL283385,CN(C)C1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C(C)(C)C)C1,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,0.13,μg/mL,ChEMBL | Fluoronaphthyridines and -quinolones as antibacterial agents. 5. Synthesis and antimicrobial activity of chiral 1-tert-butyl-6-fluoro-7-substituted-naphthyridones. | DOI:10.1021/jm00100a028,B,high,Antibacterial
CHEMBL327193,CC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1O,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,0.1,μg/mL,ChEMBL | Synthesis of antimicrobial agents. 5. In vivo metabolism of 7-(4-hydroxypiperazin-1-yl)quinolones. | DOI:10.1021/jm00071a001,B,high,Antibacterial
CHEMBL2115114,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc(Cl)cc3)CS[C@H]12)c1csc(N)n1,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,0.03,μg/mL,ChEMBL | Synthesis and biological evaluation of a series of parenteral 3'-quaternary ammonium cephalosporins. | DOI:10.1021/jm00170a011,B,high,Antibacterial
CHEMBL2115114,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc(Cl)cc3)CS[C@H]12)c1csc(N)n1,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,16.0,μg/mL,ChEMBL | Synthesis and biological evaluation of a series of parenteral 3'-quaternary ammonium cephalosporins. | DOI:10.1021/jm00170a011,B,high,Antibacterial
CHEMBL8,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,0.06,μg/mL,ChEMBL | Fluoronaphthyridines and -quinolones as antibacterial agents. 5. Synthesis and antimicrobial activity of chiral 1-tert-butyl-6-fluoro-7-substituted-naphthyridones. | DOI:10.1021/jm00100a028,B,high,Antibacterial
CHEMBL304311,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3C)CS[C@H]12)c1csc(N)n1,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,0.25,μg/mL,ChEMBL | Synthesis and biological evaluation of a series of parenteral 3'-quaternary ammonium cephalosporins. | DOI:10.1021/jm00170a011,B,high,Antibacterial
CHEMBL304311,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3C)CS[C@H]12)c1csc(N)n1,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,32.0,μg/mL,ChEMBL | Synthesis and biological evaluation of a series of parenteral 3'-quaternary ammonium cephalosporins. | DOI:10.1021/jm00170a011,B,high,Antibacterial
CHEMBL2114045,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc(C(N)=S)cc3)CS[C@H]12)c1csc(N)n1,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,0.03,μg/mL,ChEMBL | Synthesis and biological evaluation of a series of parenteral 3'-quaternary ammonium cephalosporins. | DOI:10.1021/jm00170a011,B,high,Antibacterial
CHEMBL2114045,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc(C(N)=S)cc3)CS[C@H]12)c1csc(N)n1,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,8.0,μg/mL,ChEMBL | Synthesis and biological evaluation of a series of parenteral 3'-quaternary ammonium cephalosporins. | DOI:10.1021/jm00170a011,B,high,Antibacterial
CHEMBL68455,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc4cncnc4c3)CS[C@H]12)c1csc(N)n1,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,0.125,μg/mL,ChEMBL | Synthesis and biological evaluation of a series of parenteral 3'-quaternary ammonium cephalosporins. | DOI:10.1021/jm00170a011,B,high,Antibacterial
CHEMBL68455,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc4cncnc4c3)CS[C@H]12)c1csc(N)n1,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,16.0,μg/mL,ChEMBL | Synthesis and biological evaluation of a series of parenteral 3'-quaternary ammonium cephalosporins. | DOI:10.1021/jm00170a011,B,high,Antibacterial
CHEMBL303949,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc4sc(N)cc4c3)CS[C@H]12)c1csc(N)n1,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,2.0,μg/mL,ChEMBL | Synthesis and biological evaluation of a series of parenteral 3'-quaternary ammonium cephalosporins. | DOI:10.1021/jm00170a011,B,high,Antibacterial
CHEMBL430568,CCNC[C@@H]1CCC(c2c(F)cc3c(=O)c(C(=O)O)cn(CC)c3c2F)C1,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,0.2,μg/mL,"ChEMBL | Enantiomers of 1-ethyl-7-[3-[(ethylamino)methyl]-1-pyrrolidinyl]-6,8-difluoro-1,4- dihydro-4-oxo-3-quinoline-carboxylic acid: preparation and biological activity. | DOI:10.1021/jm00393a004",B,high,Antibacterial
CHEMBL3350306,CN[C@H]1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C(C)(C)C)C1,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,0.06,μg/mL,ChEMBL | Fluoronaphthyridines and -quinolones as antibacterial agents. 5. Synthesis and antimicrobial activity of chiral 1-tert-butyl-6-fluoro-7-substituted-naphthyridones. | DOI:10.1021/jm00100a028,B,high,Antibacterial
CHEMBL3349032,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc(CC(=O)NO)cc3)CS[C@H]12)c1csc(N)n1,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,0.06,μg/mL,ChEMBL | Synthesis and biological evaluation of a series of parenteral 3'-quaternary ammonium cephalosporins. | DOI:10.1021/jm00170a011,B,high,Antibacterial
CHEMBL3349032,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc(CC(=O)NO)cc3)CS[C@H]12)c1csc(N)n1,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,16.0,μg/mL,ChEMBL | Synthesis and biological evaluation of a series of parenteral 3'-quaternary ammonium cephalosporins. | DOI:10.1021/jm00170a011,B,high,Antibacterial
CHEMBL1183203,C[C@H]1CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C(C)(C)C)C[C@@H]1N,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,0.25,μg/mL,ChEMBL | Fluoronaphthyridines and -quinolones as antibacterial agents. 5. Synthesis and antimicrobial activity of chiral 1-tert-butyl-6-fluoro-7-substituted-naphthyridones. | DOI:10.1021/jm00100a028,B,high,Antibacterial
CHEMBL3350272,C[C@@H]1C[C@@H](N)CN1c1nc2c(cc1F)c(=O)c(C(=O)O)cn2C(C)(C)C,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,0.5,μg/mL,ChEMBL | Fluoronaphthyridines and -quinolones as antibacterial agents. 5. Synthesis and antimicrobial activity of chiral 1-tert-butyl-6-fluoro-7-substituted-naphthyridones. | DOI:10.1021/jm00100a028,B,high,Antibacterial
CHEMBL303696,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc4[nH]cnc4c3)CS[C@H]12)c1csc(N)n1,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,0.008,μg/mL,ChEMBL | Synthesis and biological evaluation of a series of parenteral 3'-quaternary ammonium cephalosporins. | DOI:10.1021/jm00170a011,B,high,Antibacterial
CHEMBL303696,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc4[nH]cnc4c3)CS[C@H]12)c1csc(N)n1,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,8.0,μg/mL,ChEMBL | Synthesis and biological evaluation of a series of parenteral 3'-quaternary ammonium cephalosporins. | DOI:10.1021/jm00170a011,B,high,Antibacterial
CHEMBL2112701,C[C@@H]1C[C@H](N)CN1c1nc2c(cc1F)c(=O)c(C(=O)O)cn2C(C)(C)C,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,0.25,μg/mL,ChEMBL | Fluoronaphthyridines and -quinolones as antibacterial agents. 5. Synthesis and antimicrobial activity of chiral 1-tert-butyl-6-fluoro-7-substituted-naphthyridones. | DOI:10.1021/jm00100a028,B,high,Antibacterial
CHEMBL3349032,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc(CC(=O)NO)cc3)CS[C@H]12)c1csc(N)n1,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,0.06,μg/mL,ChEMBL | Synthesis and biological evaluation of a series of parenteral 3'-quaternary ammonium cephalosporins. | DOI:10.1021/jm00170a011,B,high,Antibacterial
CHEMBL3349032,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc(CC(=O)NO)cc3)CS[C@H]12)c1csc(N)n1,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,16.0,μg/mL,ChEMBL | Synthesis and biological evaluation of a series of parenteral 3'-quaternary ammonium cephalosporins. | DOI:10.1021/jm00170a011,B,high,Antibacterial
CHEMBL305090,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc4c(S(=O)(=O)O)cccc4c3)CS[C@H]12)c1csc(N)n1,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,0.03,μg/mL,ChEMBL | Synthesis and biological evaluation of a series of parenteral 3'-quaternary ammonium cephalosporins. | DOI:10.1021/jm00170a011,B,high,Antibacterial
CHEMBL305090,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc4c(S(=O)(=O)O)cccc4c3)CS[C@H]12)c1csc(N)n1,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,32.0,μg/mL,ChEMBL | Synthesis and biological evaluation of a series of parenteral 3'-quaternary ammonium cephalosporins. | DOI:10.1021/jm00170a011,B,high,Antibacterial
CHEMBL63978,CCC(C)Nc1nc2cc[n+](CC3=C(C(=O)[O-])N4C(=O)[C@@H](NC(=O)/C(=N\OC)c5csc(N)n5)[C@H]4SC3)cc2s1,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,0.008,μg/mL,ChEMBL | Synthesis and biological evaluation of a series of parenteral 3'-quaternary ammonium cephalosporins. | DOI:10.1021/jm00170a011,B,high,Antibacterial
CHEMBL63978,CCC(C)Nc1nc2cc[n+](CC3=C(C(=O)[O-])N4C(=O)[C@@H](NC(=O)/C(=N\OC)c5csc(N)n5)[C@H]4SC3)cc2s1,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,2.0,μg/mL,ChEMBL | Synthesis and biological evaluation of a series of parenteral 3'-quaternary ammonium cephalosporins. | DOI:10.1021/jm00170a011,B,high,Antibacterial
CHEMBL2111895,CN(C)[C@@H]1CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C(C)(C)C)CC1(C)C,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,0.13,μg/mL,ChEMBL | Fluoronaphthyridines and -quinolones as antibacterial agents. 5. Synthesis and antimicrobial activity of chiral 1-tert-butyl-6-fluoro-7-substituted-naphthyridones. | DOI:10.1021/jm00100a028,B,high,Antibacterial
CHEMBL2112710,CN(C)[C@H]1CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C(C)(C)C)CC1(C)C,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,0.25,μg/mL,ChEMBL | Fluoronaphthyridines and -quinolones as antibacterial agents. 5. Synthesis and antimicrobial activity of chiral 1-tert-butyl-6-fluoro-7-substituted-naphthyridones. | DOI:10.1021/jm00100a028,B,high,Antibacterial
CHEMBL67550,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3cccc4ccc(O)cc43)CS[C@H]12)c1csc(N)n1,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,0.03,μg/mL,ChEMBL | Synthesis and biological evaluation of a series of parenteral 3'-quaternary ammonium cephalosporins. | DOI:10.1021/jm00170a011,B,high,Antibacterial
CHEMBL67550,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3cccc4ccc(O)cc43)CS[C@H]12)c1csc(N)n1,whole-cell antibacterial activity (Klebsiella pneumoniae),Klebsiella pneumoniae,MIC,4.0,μg/mL,ChEMBL | Synthesis and biological evaluation of a series of parenteral 3'-quaternary ammonium cephalosporins. | DOI:10.1021/jm00170a011,B,high,Antibacterial
